timestamp_ns,collection,mark_time_ns,sweep_time_ns
8137929,0,112815,98588
12815494,1,42822,50887
15556247,2,40137,50837
18304676,3,40116,51999
21338237,4,39615,52711
24242312,5,41318,52801
27124124,6,40798,53372
29971320,7,39836,52310
33024759,8,39595,52671
35937470,9,41479,58021
38818441,10,39756,52510
41700002,11,40267,56738
44669712,12,53452,71677
47526928,13,39365,57760
50385626,14,38944,52690
53243072,15,38894,53221
56138901,16,53472,73680
58966850,17,38964,56468
61807244,18,38814,52199
64639321,19,38353,51859
67514100,20,53692,73139
70314016,21,38123,56077
73137627,22,38203,51488
75945999,23,38133,51989
78798927,24,52400,71446
81579606,25,38423,56548
84372399,26,38042,51348
87156825,27,37983,51177
89978152,28,52009,71837
92719337,29,37922,55245
95497050,30,37953,50506
98242803,31,37592,50947
101034574,32,52490,70424
103761020,33,38093,54504
106506182,34,37181,50376
109241124,35,37201,50436
112034428,36,53041,73099
114802263,37,39174,56378
117629000,38,39756,52300
120418326,39,37892,51238
123266584,40,23926,28855
126373635,41,38564,51929
129177800,42,38423,50456
131964851,43,38313,50937
134718198,44,39756,50486
137687648,45,37942,50156
140654873,46,39886,51638
143479476,47,37822,51598
146282488,48,37632,50566
149285331,49,38012,50196
152142226,50,39976,55546
154964865,51,37181,50637
157744533,52,37832,50927
160563205,53,20539,24406
163617075,54,37782,49114
166395109,55,38303,49755
169197620,56,37702,49465
171974613,57,37271,50015
174959541,58,37392,49805
177780398,59,37742,50476
180576026,60,37231,50305
183353319,61,37271,49734
186325503,62,37372,49704
189150317,63,38463,55265
191954691,64,37702,49605
194732736,65,44825,51038
197599259,66,50556,69232
200377444,67,37130,54144
203174094,68,66847,97526
205599636,69,64874,96123
208259946,70,65906,97015
210779438,71,38674,56417
213683553,72,38964,52760
216751420,73,42581,58070
219689299,74,40928,56928
222631726,75,39475,51859
225519910,76,38614,52670
228474712,77,54464,72919
231356444,78,39625,57540
234251060,79,38494,52570
237127573,80,38583,52961
240076142,81,52530,72669
242941042,82,38513,55496
245806443,83,37962,52521
248671734,84,37842,52971
251634771,85,53301,71937
254457841,86,37582,55456
257309335,87,38454,51077
260137566,88,37942,51508
263020210,89,52800,71677
265822971,90,37301,54754
268644348,91,37502,50806
271444855,92,37672,51629
274296570,93,51178,69662
277071980,94,37361,54153
279828433,95,37001,50255
282549689,96,36970,49635
285391616,97,50526,69422
288160883,98,37351,54655
290947764,99,36951,50616
293789120,100,38072,50186
296626337,101,51578,70024
299440921,102,41118,60235
302353362,103,37451,49695
305138289,104,37231,50677
308009952,105,54584,72939
310821450,106,38394,55105
313660471,107,37992,50777
316475065,108,37361,50647
319343081,109,52400,72147
322127267,110,37542,55876
324943955,111,37311,50376
327750624,112,37602,50757
330603271,113,52089,70805
333381966,114,37582,54333
336173757,115,37221,50686
338971138,116,36971,50686
341805790,117,51278,70615
344577924,118,37321,54744
347376267,119,37101,50807
350170803,120,37291,49564
352996839,121,22362,28605
356098250,122,38092,49464
358926179,123,37952,50226
361703001,124,38203,50817
364476056,125,37131,50867
367462037,126,36930,50046
370282563,127,37421,50185
373089442,128,37251,49895
375866434,129,36880,49976
378823109,130,39025,51728
381637573,131,37441,55115
384444472,132,37332,50205
387226465,133,36830,50586
390082117,134,22062,27061
393233012,135,37021,49654
396059218,136,37492,50015
398880435,137,37641,50397
401662898,138,37121,49935
404676171,139,37000,49585
407512145,140,39476,51317
