timestamp_ns,collection,mark_time_ns,sweep_time_ns
10989154,0,240849,222364
15528766,1,21150,11732
20248040,2,124608,119427
23873109,3,15600,10841
28554371,4,126892,118676
32081363,5,13776,11202
36722859,6,122754,120710
40203543,7,13496,10550
44818458,8,122844,112825
48244067,9,11923,9608
52773390,10,121882,114709
56252521,11,11642,9578
60898285,12,118626,105341
64539534,13,12684,10400
69326788,14,110862,107014
72854983,15,12764,10510
77448317,16,110370,106413
80973846,17,12624,11221
85418137,18,109769,105521
88820080,19,11422,9448
93250284,20,109038,104709
96631167,21,11352,9327
101043627,22,108817,104950
104424440,23,11382,9368
108887005,24,120510,115029
112288979,25,11301,9308
116713161,26,108557,104739
120093904,27,11402,9328
124720532,28,109900,105120
128129218,29,11492,9669
132592665,30,119408,117754
136142671,31,11432,9458
140591851,32,111122,105441
143999555,33,11442,9628
148431592,34,109289,105080
151829208,35,11311,9418
156265483,36,110100,105731
159663158,37,11382,9448
164095676,38,109859,104790
167494544,39,11452,9338
171931991,40,108668,104970
175325669,41,11301,9348
179761563,42,109649,105161
183157917,43,11271,9428
187590795,44,109860,106052
190989843,45,11382,9357
195424244,46,108607,104920
198821389,47,11382,9478
203253126,48,108967,104850
206635281,49,11733,9478
211044565,50,110470,104630
214422182,51,11542,9368
218832528,52,109379,104619
222210155,53,11482,9378
226616353,54,109869,104690
229996615,55,11352,9468
234406290,56,109007,104920
237783095,57,11252,9468
242195675,58,108727,105251
245573523,59,11432,9418
249980182,60,109057,104530
253362037,61,11361,9338
257772122,62,109889,104569
261151462,63,11392,9428
265564323,64,109078,104910
268942030,65,11252,9318
273503494,66,110881,105541
276888024,67,11382,9368
281402729,68,109218,104960
284779895,69,11332,9368
289193707,70,110381,104729
292574080,71,11332,9588
296990608,72,110039,104630
300375569,73,11482,9388
304784892,74,109459,104339
308265887,75,11431,9529
312681412,76,109579,104970
316233622,77,13677,12734
320660499,78,113667,108476
324063004,79,11271,9388
328472689,80,108546,104790
331851568,81,11262,9318
336262464,82,108828,104990
339648738,83,11302,9348
344072179,84,109268,104810
347459285,85,11462,9458
351885129,86,109088,105131
355270842,87,11322,9418
359691307,88,115250,104499
363083783,89,11342,9438
367503746,90,109820,104699
370890762,91,11402,9417
375314724,92,109027,105151
378703923,93,11562,9428
383123245,94,108577,104469
386501875,95,11271,9468
390910808,96,108196,104519
394284778,97,11172,9387
398694412,98,109409,104869
402070607,99,11241,9318
406568209,100,110370,106243
409951146,101,11512,9909
414357444,102,110360,105481
417735201,103,11873,9428
422151689,104,110430,105522
425542602,105,11261,9809
429961333,106,108727,104950
433350292,107,11231,9789
