timestamp_ns,collection,mark_time_ns,sweep_time_ns
8989344,0,103527,32683
15071397,1,111833,17093
18442904,2,54093,12564
21964295,3,14919,9047
25636906,4,41739,12284
29212782,5,37060,10961
32793447,6,65495,13736
36045947,7,53672,12223
39508326,8,13185,8636
43235871,9,38082,11152
46801327,10,37802,10931
50355532,11,37040,10731
53892944,12,65665,16111
57043138,13,56999,12334
60465452,14,41208,13105
63908965,15,12645,8195
67532342,16,36289,10089
71047452,17,36360,10450
74546552,18,36169,10550
78044288,19,63872,13516
81131273,20,54844,12845
84503851,21,41710,10780
87942215,22,41138,12815
91393884,23,42040,13175
94839572,24,41549,13936
98343370,25,44776,15118
101901402,26,41219,14127
105356398,27,41188,15119
108832704,28,41600,14487
112299792,29,42010,14769
115766340,30,41429,15028
119218520,31,41129,15579
122669147,32,41490,16561
126123011,33,12734,8827
129741258,34,36279,10109
133262659,35,36199,10540
136768031,36,35878,10310
140254567,37,64643,13947
143520692,38,57760,12905
146915303,39,42390,11552
150382190,40,41179,13065
153867584,41,18385,9859
157446626,42,32853,9889
161029516,43,36319,11051
164555477,44,36068,10751
168181798,45,87377,16862
171368853,46,54714,11973
174778272,47,41138,13205
178238988,48,40958,12494
181718140,49,41599,13867
185248228,50,41539,13466
188717341,51,40296,14147
192159532,52,40828,14237
195630348,53,40847,15179
199079602,54,41319,15009
202537052,55,41439,15460
205992508,56,42081,15369
209439248,57,40888,18335
212888884,58,41559,15920
216353217,59,12795,8426
219974590,60,36479,10390
223472767,61,36069,10730
226973019,62,36019,11101
230477159,63,64242,13957
233594761,64,54805,12644
236955738,65,41118,11081
240382248,66,40988,13376
243833106,67,41138,13135
247269075,68,40848,13796
250723720,69,12624,8597
254331777,70,35959,10260
257853179,71,35808,10280
261351036,72,35909,10660
264853903,73,63652,13776
267952650,74,55456,12413
271318365,75,12454,8436
274967070,76,36169,11161
278477351,77,35928,10781
281977262,78,36369,11292
285477644,79,73049,13787
288579677,80,28494,9428
292150453,81,36350,10760
295673158,82,35567,10751
299160495,83,64613,14337
302298957,84,53291,11983
305687085,85,40477,12654
309224728,86,46349,14066
312738215,87,40577,13466
316195935,88,41389,14488
319677041,89,40387,13025
323238820,90,13075,9167
326878618,91,35959,10239
330416902,92,36199,10590
333944436,93,65024,13736
337131791,94,52721,11992
340541050,95,12543,8176
344162332,96,35828,10360
347682592,97,35858,10360
351184647,98,35948,10781
354681252,99,64352,13717
357963097,100,57320,12684
