event_type,time_ns
mark,29142
sweep,3446
sweep,2195
sweep,1707
sweep,1728
sweep,1797
sweep,1794
sweep,1848
sweep,2045
mark,15993
sweep,2448
sweep,2109
sweep,1724
sweep,1714
sweep,1729
sweep,1738
sweep,1760
sweep,2232
mark,15762
sweep,2355
sweep,2040
sweep,1702
sweep,1691
sweep,1700
sweep,1692
sweep,1766
sweep,2071
mark,15989
sweep,2246
sweep,2283
sweep,1869
sweep,1721
sweep,1769
sweep,1762
sweep,1990
sweep,2559
mark,19078
sweep,3122
sweep,2108
sweep,1746
sweep,1759
sweep,1682
sweep,1696
sweep,1861
sweep,2079
mark,15465
sweep,2351
sweep,2089
sweep,1683
sweep,1733
sweep,1699
sweep,1735
sweep,1729
sweep,2192
mark,14481
sweep,2285
sweep,2114
sweep,1707
sweep,1701
sweep,1710
sweep,1740
sweep,1829
sweep,2075
mark,14589
sweep,2223
sweep,2199
sweep,1733
sweep,1703
sweep,1708
sweep,1711
sweep,1717
sweep,2207
mark,14593
sweep,2137
sweep,2005
sweep,1738
sweep,1711
sweep,1694
sweep,1708
sweep,1725
sweep,2060
mark,14551
sweep,2279
sweep,1984
sweep,1704
sweep,1704
sweep,1672
sweep,1694
sweep,1706
sweep,2161
mark,14173
sweep,2365
sweep,1988
sweep,1724
sweep,1688
sweep,1736
sweep,1707
sweep,1766
sweep,2199
mark,14098
sweep,2479
sweep,2060
sweep,1722
sweep,1759
sweep,1699
sweep,1742
sweep,1764
sweep,2251
mark,15182
sweep,2278
sweep,2245
sweep,1708
sweep,1653
sweep,1681
sweep,1724
sweep,1713
sweep,2374
mark,14700
sweep,2156
sweep,2014
sweep,1779
sweep,1706
sweep,1700
sweep,1693
sweep,1712
sweep,2341
mark,16122
sweep,2406
sweep,2242
sweep,1770
sweep,1726
