event_type,time_ns
mark,26588
sweep,3420
sweep,1840
sweep,1982
sweep,1813
sweep,1800
sweep,1929
sweep,1787
sweep,2001
mark,16183
sweep,2460
sweep,1883
sweep,2014
sweep,2004
sweep,1703
sweep,1960
sweep,1692
sweep,2021
mark,14503
sweep,2308
sweep,2057
sweep,1995
sweep,1948
sweep,1741
sweep,1939
sweep,1730
sweep,1896
mark,13864
sweep,2262
sweep,1889
sweep,1909
sweep,1939
sweep,1709
sweep,1960
sweep,1724
sweep,1979
mark,12634
sweep,2119
sweep,1884
sweep,1802
sweep,1883
sweep,1717
sweep,1891
sweep,1736
sweep,1850
mark,12349
sweep,2272
sweep,1750
sweep,1818
sweep,1899
sweep,1761
sweep,1927
sweep,1774
sweep,2269
mark,12118
sweep,2166
sweep,1748
sweep,1782
sweep,1871
sweep,1752
sweep,1880
sweep,1733
sweep,1839
mark,11440
sweep,2215
sweep,1717
sweep,1745
sweep,1865
sweep,1691
sweep,1843
sweep,1700
sweep,1972
mark,11554
sweep,2144
sweep,1760
sweep,1799
sweep,1848
sweep,1725
sweep,1950
sweep,1724
sweep,1881
mark,11899
sweep,2185
sweep,1795
sweep,1824
sweep,1812
sweep,1662
sweep,1757
sweep,1712
sweep,1986
mark,11232
sweep,2154
sweep,1713
sweep,1795
sweep,1819
sweep,1730
sweep,1832
sweep,1745
sweep,1852
mark,11884
sweep,2417
sweep,1787
sweep,2026
sweep,1789
sweep,1747
sweep,1998
sweep,1774
sweep,1896
mark,12875
sweep,2157
sweep,1761
sweep,1795
sweep,1757
sweep,1749
sweep,1780
sweep,1644
sweep,2030
mark,11557
sweep,2152
sweep,1761
sweep,1828
sweep,1998
sweep,1745
sweep,1762
sweep,1703
sweep,1854
mark,11937
sweep,2099
sweep,1735
sweep,1777
sweep,1855
