event_type,time_ns
mark,28998
sweep,3497
sweep,1982
sweep,1894
sweep,1862
sweep,1910
sweep,1944
sweep,2124
sweep,2215
mark,20763
sweep,2355
sweep,1760
sweep,1772
sweep,1798
sweep,1762
sweep,1825
sweep,1835
sweep,2346
mark,19264
sweep,2288
sweep,1783
sweep,1751
sweep,1783
sweep,1728
sweep,1739
sweep,1758
sweep,2010
mark,18062
sweep,2253
sweep,1772
sweep,1735
sweep,1746
sweep,1726
sweep,1764
sweep,1753
sweep,2176
mark,18417
sweep,2270
sweep,1732
sweep,1791
sweep,1734
sweep,1751
sweep,1738
sweep,1777
sweep,1990
mark,18264
sweep,2281
sweep,1787
sweep,1733
sweep,1733
sweep,1712
sweep,1829
sweep,1715
sweep,2299
mark,15701
sweep,2107
sweep,1759
sweep,1875
sweep,1745
sweep,1746
sweep,1836
sweep,1770
sweep,2223
mark,15196
sweep,1994
sweep,1740
sweep,1817
sweep,1784
sweep,1768
sweep,1768
sweep,1749
sweep,2185
mark,14350
sweep,1967
sweep,1753
sweep,1810
sweep,1731
sweep,1747
sweep,1786
sweep,1748
sweep,2063
mark,15442
sweep,2085
sweep,1783
sweep,1809
sweep,1733
sweep,1785
sweep,1728
sweep,1754
sweep,2190
mark,14634
sweep,1971
sweep,1748
sweep,1878
sweep,1714
sweep,1768
sweep,1811
sweep,1793
sweep,2082
mark,13773
sweep,2205
sweep,1728
sweep,1857
sweep,1722
sweep,1748
sweep,1794
sweep,1802
sweep,2146
mark,15173
sweep,2058
sweep,1733
sweep,1826
sweep,1863
sweep,1757
sweep,1770
sweep,1790
sweep,2296
mark,14173
sweep,2072
sweep,1776
sweep,1849
sweep,1881
sweep,1761
sweep,1817
sweep,1788
sweep,2127
mark,14502
sweep,1996
sweep,1743
sweep,2106
sweep,1890
