event_type,time_ns
mark,28895
sweep,1994
sweep,930
sweep,929
sweep,908
sweep,937
sweep,900
sweep,984
sweep,940
sweep,893
sweep,900
sweep,891
sweep,1170
sweep,916
sweep,965
sweep,864
sweep,1313
mark,23475
sweep,1450
sweep,855
sweep,919
sweep,897
sweep,942
sweep,859
sweep,1084
sweep,863
sweep,876
sweep,880
sweep,881
sweep,878
sweep,879
sweep,912
sweep,1127
sweep,1192
mark,19114
sweep,1636
sweep,834
sweep,883
sweep,873
sweep,887
sweep,874
sweep,879
sweep,875
sweep,883
sweep,884
sweep,871
sweep,882
sweep,1025
sweep,896
sweep,894
sweep,1103
mark,17343
sweep,1437
sweep,830
sweep,940
sweep,894
sweep,896
sweep,881
sweep,894
sweep,1040
sweep,871
sweep,873
sweep,848
sweep,890
sweep,868
sweep,871
sweep,923
sweep,1107
mark,18426
sweep,1379
sweep,865
sweep,911
sweep,889
sweep,902
sweep,887
sweep,876
sweep,882
sweep,900
sweep,895
sweep,850
sweep,867
sweep,887
sweep,1002
sweep,900
sweep,1066
mark,19567
sweep,1396
sweep,835
sweep,900
sweep,890
sweep,907
sweep,884
sweep,865
sweep,874
sweep,1158
sweep,866
sweep,875
sweep,893
sweep,876
sweep,904
sweep,940
sweep,1234
mark,18487
sweep,1403
sweep,853
sweep,869
sweep,926
sweep,899
sweep,869
sweep,872
sweep,878
sweep,875
sweep,947
sweep,888
sweep,915
sweep,897
sweep,912
sweep,1079
sweep,1080
mark,17265
sweep,1311
sweep,895
sweep,879
sweep,892
sweep,899
sweep,887
sweep,904
sweep,890
sweep,912
sweep,1110
sweep,908
sweep,885
sweep,894
sweep,901
sweep,875
sweep,1061
mark,17066
sweep,1296
sweep,843
sweep,891
sweep,885
sweep,881
sweep,872
sweep,880
sweep,892
sweep,864
sweep,873
sweep,881
sweep,926
sweep,876
sweep,860
sweep,882
sweep,1198
mark,17118
sweep,1221
sweep,840
sweep,880
sweep,891
sweep,859
sweep,900
sweep,898
sweep,903
sweep,913
sweep,883
sweep,1133
sweep,875
sweep,862
sweep,893
sweep,886
sweep,1117
mark,16215
sweep,1209
sweep,824
sweep,922
sweep,907
sweep,892
sweep,1046
sweep,952
sweep,906
sweep,882
sweep,898
sweep,887
sweep,919
sweep,882
sweep,884
sweep,893
sweep,1193
mark,16966
sweep,1215
sweep,939
sweep,896
sweep,895
sweep,878
sweep,873
sweep,909
sweep,897
sweep,915
sweep,982
sweep,878
sweep,980
sweep,1002
sweep,913
sweep,864
sweep,1144
mark,17266
sweep,1194
sweep,841
sweep,884
sweep,865
sweep,882
sweep,885
sweep,901
sweep,979
sweep,870
sweep,881
sweep,868
sweep,870
sweep,871
sweep,890
sweep,884
sweep,1212
mark,16676
sweep,1175
sweep,846
sweep,910
sweep,851
sweep,896
sweep,858
sweep,904
sweep,886
sweep,887
sweep,920
sweep,902
sweep,903
sweep,877
sweep,1032
sweep,870
sweep,1052
mark,16132
sweep,1199
sweep,843
sweep,892
sweep,878
sweep,896
sweep,874
sweep,880
sweep,884
sweep,982
sweep,872
sweep,882
sweep,876
sweep,881
sweep,867
sweep,882
sweep,1111
mark,15126
sweep,1227
sweep,911
sweep,869
sweep,877
sweep,892
sweep,853
sweep,873
sweep,876
sweep,869
sweep,889
sweep,867
sweep,929
sweep,871
sweep,879
sweep,997
sweep,1058
mark,16151
sweep,1149
sweep,846
sweep,893
sweep,880
sweep,874
sweep,883
sweep,887
sweep,897
sweep,862
sweep,1076
sweep,875
sweep,909
sweep,872
sweep,902
sweep,882
sweep,1155
mark,15115
sweep,1167
sweep,851
sweep,869
sweep,889
sweep,943
sweep,900
sweep,903
sweep,877
sweep,874
sweep,886
sweep,940
sweep,915
sweep,891
sweep,916
sweep,897
sweep,1249
mark,16581
sweep,1138
sweep,824
sweep,899
sweep,890
sweep,867
sweep,902
sweep,903
sweep,864
sweep,864
sweep,883
sweep,1068
sweep,898
sweep,869
sweep,891
sweep,892
sweep,1122
mark,15594
sweep,1183
sweep,840
sweep,912
sweep,912
sweep,874
sweep,986
sweep,895
sweep,877
sweep,882
sweep,902
sweep,907
sweep,905
sweep,894
sweep,888
sweep,877
sweep,1157
mark,17239
sweep,1155
sweep,822
sweep,891
sweep,891
sweep,865
sweep,901
sweep,883
sweep,878
sweep,903
sweep,883
sweep,909
sweep,1093
sweep,876
sweep,935
sweep,951
sweep,1229
mark,15412
sweep,1183
sweep,832
sweep,901
sweep,875
sweep,897
sweep,872
sweep,992
sweep,885
sweep,872
sweep,884
sweep,889
sweep,891
sweep,892
sweep,913
sweep,876
sweep,1100
mark,15211
sweep,1136
sweep,879
sweep,876
sweep,874
sweep,881
sweep,889
sweep,896
sweep,893
sweep,922
sweep,872
sweep,859
sweep,884
sweep,1008
sweep,882
sweep,885
sweep,1136
mark,15104
sweep,1153
sweep,847
sweep,903
sweep,914
sweep,876
sweep,882
sweep,882
sweep,991
sweep,938
sweep,935
sweep,864
sweep,907
sweep,891
sweep,900
sweep,923
sweep,1137
mark,15733
sweep,1212
sweep,874
sweep,972
sweep,907
sweep,908
sweep,875
sweep,906
sweep,929
sweep,869
sweep,926
sweep,898
sweep,1046
sweep,906
sweep,1018
sweep,887
sweep,1077
mark,15046
sweep,1226
sweep,885
sweep,884
sweep,860
sweep,948
sweep,925
sweep,892
sweep,866
sweep,1068
sweep,876
sweep,872
sweep,887
sweep,880
sweep,900
sweep,871
sweep,1071
mark,15231
sweep,1154
sweep,834
sweep,879
sweep,873
sweep,879
sweep,855
sweep,884
sweep,869
sweep,872
sweep,867
sweep,900
sweep,896
sweep,866
sweep,882
sweep,1011
sweep,1113
mark,16064
sweep,1162
sweep,825
sweep,895
sweep,883
sweep,888
sweep,881
sweep,930
sweep,870
sweep,895
sweep,1136
sweep,878
sweep,865
sweep,871
sweep,912
sweep,880
sweep,1074
mark,14895
sweep,1158
sweep,918
sweep,887
sweep,884
sweep,885
sweep,864
sweep,908
sweep,865
sweep,894
sweep,883
sweep,900
sweep,891
sweep,921
sweep,892
sweep,891
sweep,1268
mark,17269
sweep,1158
sweep,868
sweep,876
sweep,880
sweep,873
sweep,868
sweep,953
sweep,903
sweep,870
sweep,887
sweep,881
sweep,1074
sweep,894
sweep,924
sweep,906
sweep,1221
mark,14635
sweep,1190
sweep,823
sweep,884
sweep,859
sweep,896
sweep,868
sweep,987
sweep,871
sweep,874
sweep,883
sweep,862
sweep,858
sweep,867
sweep,933
sweep,890
sweep,1052
mark,15163
sweep,1136
sweep,837
sweep,901
sweep,899
sweep,884
sweep,862
sweep,921
sweep,872
sweep,878
sweep,885
sweep,871
sweep,882
sweep,1046
sweep,901
sweep,885
sweep,1173
mark,15911
sweep,1147
sweep,875
sweep,903
sweep,894
sweep,892
sweep,878
sweep,900
sweep,998
sweep,895
sweep,883
sweep,867
sweep,901
sweep,878
sweep,897
sweep,911
sweep,1223
mark,14859
sweep,1139
sweep,839
sweep,884
sweep,870
sweep,877
sweep,855
sweep,886
sweep,877
sweep,879
sweep,931
sweep,878
sweep,885
sweep,865
sweep,1081
sweep,874
sweep,1129
mark,15620
sweep,1196
sweep,843
sweep,863
sweep,864
sweep,915
sweep,882
sweep,907
sweep,871
sweep,1026
sweep,892
sweep,907
sweep,906
sweep,868
sweep,879
sweep,1003
sweep,1207
mark,14881
sweep,1163
sweep,823
sweep,901
sweep,875
sweep,963
sweep,887
sweep,977
sweep,919
sweep,910
sweep,875
sweep,914
sweep,904
sweep,928
sweep,957
sweep,1073
sweep,1111
mark,15870
sweep,1240
sweep,842
sweep,905
sweep,892
sweep,884
sweep,881
sweep,927
sweep,871
sweep,872
sweep,1044
sweep,893
sweep,886
sweep,889
sweep,940
sweep,908
sweep,1137
mark,14094
sweep,1209
sweep,853
sweep,902
sweep,890
sweep,891
sweep,873
sweep,906
sweep,895
sweep,864
sweep,876
sweep,862
sweep,905
sweep,880
sweep,884
sweep,882
sweep,1231
mark,14067
sweep,1187
sweep,827
sweep,887
sweep,861
sweep,883
sweep,896
sweep,943
sweep,884
sweep,887
sweep,909
sweep,1059
sweep,858
sweep,889
sweep,886
sweep,886
sweep,1025
mark,14228
sweep,1137
sweep,864
sweep,924
sweep,898
sweep,873
sweep,1004
sweep,907
sweep,873
sweep,873
sweep,902
sweep,867
sweep,912
sweep,892
sweep,880
sweep,864
sweep,1202
mark,14724
sweep,1145
sweep,806
sweep,908
sweep,896
sweep,880
sweep,854
sweep,896
sweep,895
sweep,865
sweep,902
sweep,886
sweep,1027
sweep,880
sweep,873
sweep,875
sweep,1086
mark,14092
sweep,1155
sweep,837
sweep,953
sweep,881
sweep,889
sweep,864
sweep,1106
sweep,879
sweep,886
sweep,874
sweep,873
sweep,857
sweep,875
sweep,971
sweep,896
sweep,1180
mark,14324
sweep,1153
sweep,843
sweep,879
sweep,916
sweep,920
sweep,873
sweep,881
sweep,861
sweep,879
sweep,877
sweep,869
sweep,903
sweep,1118
sweep,898
sweep,917
sweep,1099
