event_type,time_ns
mark,81203
sweep,3520
sweep,1363
sweep,2071
sweep,1505
sweep,1413
sweep,1427
sweep,1303
sweep,1352
sweep,1244
sweep,1171
sweep,1436
sweep,1378
sweep,1221
sweep,1244
sweep,2443
sweep,3891
mark,64926
sweep,2346
sweep,1225
sweep,1722
sweep,1563
sweep,1412
sweep,1386
sweep,1379
sweep,1291
sweep,859
sweep,825
sweep,1237
sweep,824
sweep,831
sweep,1822
sweep,3223
sweep,1593
mark,43532
sweep,1405
sweep,977
sweep,1191
sweep,1028
sweep,991
sweep,975
sweep,946
sweep,828
sweep,796
sweep,816
sweep,980
sweep,831
sweep,820
sweep,1107
sweep,2620
sweep,2668
mark,42196
sweep,1507
sweep,807
sweep,1170
sweep,1141
sweep,969
sweep,934
sweep,941
sweep,867
sweep,774
sweep,809
sweep,992
sweep,870
sweep,819
sweep,1701
sweep,3498
sweep,1956
mark,42172
sweep,1845
sweep,788
sweep,1209
sweep,951
sweep,1020
sweep,1004
sweep,908
sweep,848
sweep,794
sweep,825
sweep,833
sweep,875
sweep,823
sweep,1134
sweep,2908
sweep,2882
mark,43518
sweep,1517
sweep,860
sweep,1157
sweep,1090
sweep,990
sweep,1037
sweep,942
sweep,769
sweep,854
sweep,832
sweep,994
sweep,932
sweep,832
sweep,1750
sweep,3925
sweep,2228
mark,40042
sweep,1418
sweep,995
sweep,1213
sweep,1235
sweep,960
sweep,1041
sweep,926
sweep,868
sweep,773
sweep,830
sweep,862
sweep,764
sweep,822
sweep,958
sweep,3275
sweep,3307
mark,41790
sweep,1476
sweep,804
sweep,1101
sweep,1283
sweep,957
sweep,886
sweep,1048
sweep,6042
sweep,788
sweep,823
sweep,1045
sweep,802
sweep,817
sweep,1688
sweep,4139
sweep,2460
mark,42069
sweep,1486
sweep,754
sweep,1176
sweep,923
sweep,924
sweep,920
sweep,926
sweep,847
sweep,811
sweep,815
sweep,958
sweep,787
sweep,820
sweep,1623
sweep,3007
sweep,3374
mark,44021
sweep,1641
sweep,782
sweep,1150
sweep,986
sweep,939
sweep,1178
sweep,1007
sweep,768
sweep,878
sweep,825
sweep,972
sweep,824
sweep,835
sweep,2009
sweep,3848
sweep,2718
mark,42004
sweep,1380
sweep,776
sweep,1206
sweep,1089
sweep,1133
sweep,970
sweep,902
sweep,736
sweep,957
sweep,820
sweep,890
sweep,863
sweep,824
sweep,1206
sweep,3573
sweep,3553
mark,43148
sweep,1450
sweep,799
sweep,1219
sweep,1040
sweep,943
sweep,990
sweep,924
sweep,800
sweep,875
sweep,831
sweep,909
sweep,845
sweep,974
sweep,1831
sweep,4218
sweep,2875
mark,42531
sweep,1492
sweep,764
sweep,1339
sweep,1082
sweep,1022
sweep,1062
sweep,847
sweep,793
sweep,901
sweep,840
sweep,894
sweep,835
sweep,832
sweep,1253
sweep,3850
sweep,3537
mark,42385
sweep,1588
sweep,992
sweep,1129
sweep,941
sweep,975
sweep,907
sweep,878
sweep,860
sweep,795
sweep,816
sweep,949
sweep,926
sweep,855
sweep,1654
sweep,4616
sweep,3178
mark,23583
sweep,1384
sweep,784
sweep,1173
sweep,938
sweep,945
sweep,880
sweep,844
sweep,790
sweep,823
sweep,821
sweep,691
sweep,830
sweep,966
sweep,1269
sweep,2968
sweep,873
mark,41539
sweep,1680
sweep,950
sweep,1164
sweep,977
sweep,948
sweep,934
sweep,904
sweep,832
sweep,836
sweep,773
sweep,1171
sweep,759
sweep,821
sweep,909
sweep,1957
sweep,2298
mark,80201
sweep,1982
sweep,1076
sweep,1206
sweep,1017
sweep,972
sweep,944
sweep,886
sweep,870
sweep,790
sweep,836
sweep,1087
sweep,865
sweep,841
sweep,1807
sweep,3570
sweep,1742
mark,50505
sweep,2079
sweep,1630
sweep,1135
sweep,992
sweep,928
sweep,902
sweep,1113
sweep,883
sweep,821
sweep,818
sweep,942
sweep,829
sweep,837
sweep,1814
sweep,3234
sweep,1404
mark,52364
sweep,1504
sweep,1752
sweep,1915
sweep,1808
sweep,929
sweep,922
sweep,890
sweep,889
sweep,791
sweep,814
sweep,925
sweep,875
sweep,837
sweep,1066
sweep,1050
sweep,821
mark,59422
sweep,1304
sweep,813
sweep,1101
sweep,842
sweep,1246
sweep,2128
sweep,2061
sweep,931
sweep,856
sweep,846
sweep,939
sweep,868
sweep,829
sweep,886
sweep,1162
sweep,981
mark,53631
sweep,1404
sweep,759
sweep,1077
sweep,1718
sweep,1939
sweep,1661
sweep,1639
sweep,1687
sweep,907
sweep,812
sweep,1132
sweep,848
sweep,800
sweep,810
sweep,1120
sweep,1037
mark,60842
sweep,1500
sweep,735
sweep,1227
sweep,1046
sweep,803
sweep,1834
sweep,2367
sweep,2171
sweep,1215
sweep,865
sweep,1104
sweep,846
sweep,842
sweep,858
sweep,1109
sweep,1020
mark,54466
sweep,1404
sweep,813
sweep,978
sweep,862
sweep,1143
sweep,2062
sweep,2050
sweep,2378
sweep,1917
sweep,980
sweep,1055
sweep,822
sweep,835
sweep,796
sweep,1180
sweep,962
mark,52264
sweep,1394
sweep,771
sweep,1035
sweep,1023
sweep,887
sweep,1172
sweep,2524
sweep,2555
sweep,2153
sweep,1589
sweep,1225
sweep,907
sweep,824
sweep,921
sweep,1245
sweep,1085
mark,53938
sweep,1441
sweep,827
sweep,1103
sweep,862
sweep,964
sweep,1204
sweep,2343
sweep,2759
sweep,2352
sweep,2028
sweep,1263
sweep,814
sweep,907
sweep,883
sweep,1337
sweep,996
mark,53858
sweep,1402
sweep,737
sweep,1044
sweep,1063
sweep,845
sweep,881
sweep,1773
sweep,2741
sweep,2200
sweep,2313
sweep,1815
sweep,898
sweep,831
sweep,826
sweep,1093
sweep,1005
mark,53728
sweep,1440
sweep,717
sweep,1197
sweep,988
sweep,939
sweep,991
sweep,914
sweep,2297
sweep,2548
sweep,2714
sweep,1899
sweep,1388
sweep,862
sweep,813
sweep,1900
sweep,1115
mark,52405
sweep,1347
sweep,787
sweep,971
sweep,1034
sweep,973
sweep,962
sweep,948
sweep,1095
sweep,2514
sweep,2811
sweep,2383
sweep,1996
sweep,948
sweep,832
sweep,1402
sweep,911
mark,51453
sweep,1411
sweep,732
sweep,1134
sweep,895
sweep,951
sweep,919
sweep,908
sweep,821
sweep,1506
sweep,2895
sweep,2421
sweep,1982
sweep,1636
sweep,892
sweep,1362
sweep,1126
mark,51795
sweep,1331
sweep,726
sweep,1155
sweep,963
sweep,945
sweep,901
sweep,1012
sweep,827
sweep,817
sweep,3058
sweep,3123
sweep,2265
sweep,1817
sweep,1088
sweep,1262
sweep,1071
mark,52866
sweep,1501
sweep,790
sweep,1062
sweep,1035
sweep,924
sweep,908
sweep,904
sweep,721
sweep,820
sweep,1060
sweep,3011
sweep,2454
sweep,2379
sweep,1721
sweep,1074
sweep,1303
mark,51826
sweep,1375
sweep,951
sweep,1208
sweep,1344
sweep,840
sweep,869
sweep,938
sweep,709
sweep,819
sweep,827
sweep,2908
sweep,2686
sweep,2517
sweep,2002
sweep,1113
sweep,1146
mark,50976
sweep,1343
sweep,758
sweep,1131
sweep,901
sweep,931
sweep,973
sweep,856
sweep,850
sweep,742
sweep,803
sweep,1104
sweep,2767
sweep,2789
sweep,2212
sweep,2443
sweep,1096
mark,51614
sweep,1516
sweep,775
sweep,1097
sweep,1022
sweep,954
sweep,907
sweep,946
sweep,818
sweep,795
sweep,824
sweep,1077
sweep,2770
sweep,2851
sweep,2383
sweep,2221
sweep,958
mark,50663
sweep,1323
sweep,812
sweep,1154
sweep,950
sweep,922
sweep,997
sweep,786
sweep,830
sweep,843
sweep,757
sweep,911
sweep,1227
sweep,3113
sweep,2557
sweep,2618
sweep,1580
mark,52278
sweep,1483
sweep,772
sweep,1379
sweep,996
sweep,1111
sweep,1228
sweep,853
sweep,832
sweep,824
sweep,754
sweep,978
sweep,1017
sweep,3032
sweep,2724
sweep,2998
sweep,2098
mark,41792
sweep,1312
sweep,802
sweep,1218
sweep,890
sweep,993
sweep,1207
sweep,927
sweep,732
sweep,824
sweep,827
sweep,1105
sweep,871
sweep,985
sweep,2878
sweep,3930
sweep,2343
mark,44750
sweep,1593
sweep,744
sweep,1165
sweep,1113
sweep,1139
sweep,988
sweep,969
sweep,816
sweep,897
sweep,816
sweep,971
sweep,841
sweep,835
sweep,2210
sweep,3848
sweep,2665
mark,42596
sweep,1427
sweep,761
sweep,1178
sweep,998
sweep,1045
sweep,963
sweep,878
sweep,818
sweep,824
sweep,817
sweep,929
sweep,810
sweep,820
sweep,2586
sweep,4328
sweep,2383
mark,43384
sweep,1547
sweep,799
sweep,1157
sweep,1077
sweep,1020
sweep,938
sweep,931
sweep,789
sweep,897
sweep,827
sweep,991
sweep,824
sweep,923
sweep,2205
sweep,4069
sweep,2989
mark,41985
sweep,1453
sweep,794
sweep,1421
sweep,1091
sweep,959
sweep,919
sweep,887
sweep,773
sweep,849
sweep,808
sweep,904
sweep,856
sweep,828
sweep,2742
sweep,4086
sweep,2932
mark,17889
sweep,1273
sweep,764
sweep,1144
sweep,858
sweep,974
sweep,961
sweep,843
sweep,873
sweep,817
sweep,832
sweep,808
sweep,837
sweep,1029
sweep,1625
sweep,1419
sweep,801
mark,39687
sweep,1342
sweep,764
sweep,1238
sweep,1072
sweep,983
sweep,1106
sweep,947
sweep,890
sweep,836
sweep,752
sweep,1077
sweep,834
sweep,755
sweep,830
sweep,1796
sweep,2327
mark,40885
sweep,1447
sweep,767
sweep,1166
sweep,1151
sweep,968
sweep,1009
sweep,940
sweep,865
sweep,771
sweep,827
sweep,1032
sweep,768
sweep,846
sweep,1640
sweep,3403
sweep,1580
mark,40389
sweep,1330
sweep,753
sweep,1221
sweep,912
sweep,942
sweep,984
sweep,902
sweep,778
sweep,824
sweep,820
sweep,850
sweep,823
sweep,821
sweep,1263
sweep,2378
sweep,2687
mark,41031
sweep,1614
sweep,762
sweep,1158
sweep,939
sweep,994
sweep,967
sweep,964
sweep,852
sweep,783
sweep,830
sweep,1057
sweep,857
sweep,824
sweep,1549
sweep,3498
sweep,2107
mark,40539
sweep,1410
sweep,900
sweep,1193
sweep,893
sweep,924
sweep,988
sweep,880
sweep,893
sweep,781
sweep,829
sweep,803
sweep,866
sweep,817
sweep,1368
sweep,2287
sweep,2840
mark,40767
sweep,1840
sweep,781
sweep,1221
sweep,952
sweep,954
sweep,937
sweep,940
sweep,843
sweep,849
sweep,813
sweep,920
sweep,846
sweep,816
sweep,1484
sweep,3670
sweep,2389
mark,41735
sweep,1443
sweep,862
sweep,1216
sweep,1042
sweep,917
sweep,1024
sweep,882
sweep,864
sweep,790
sweep,816
sweep,860
sweep,864
sweep,792
sweep,1293
sweep,2730
sweep,3030
mark,39812
sweep,1515
sweep,809
sweep,1205
sweep,953
sweep,904
sweep,952
sweep,931
sweep,832
sweep,762
sweep,808
sweep,933
sweep,761
sweep,833
sweep,1411
sweep,3503
sweep,2543
mark,41612
sweep,1592
sweep,806
sweep,1174
sweep,891
sweep,937
sweep,979
sweep,869
sweep,835
sweep,834
sweep,836
sweep,927
sweep,745
sweep,829
sweep,1276
sweep,2829
sweep,3136
mark,42447
sweep,1433
sweep,760
sweep,1310
sweep,922
sweep,949
sweep,981
sweep,951
sweep,756
sweep,844
sweep,806
sweep,1067
sweep,827
sweep,834
sweep,1488
sweep,3912
sweep,2796
mark,41965
sweep,1561
sweep,861
sweep,1245
sweep,917
sweep,963
sweep,984
sweep,901
sweep,851
sweep,841
sweep,818
sweep,938
sweep,849
sweep,833
sweep,1379
sweep,3245
sweep,3759
mark,41220
sweep,1479
sweep,772
sweep,1215
sweep,979
sweep,906
sweep,894
sweep,940
sweep,788
sweep,1166
sweep,835
sweep,895
sweep,873
sweep,824
sweep,1348
sweep,3919
sweep,3102
mark,43093
sweep,1423
sweep,783
sweep,1336
sweep,1242
sweep,956
sweep,996
sweep,950
sweep,900
sweep,805
sweep,849
sweep,968
sweep,770
sweep,872
sweep,1474
sweep,3627
sweep,3794
mark,44091
sweep,1551
sweep,805
sweep,1203
sweep,1019
sweep,982
sweep,958
sweep,923
sweep,859
sweep,767
sweep,823
sweep,977
sweep,829
sweep,831
sweep,1443
sweep,4350
sweep,3353
mark,42474
sweep,1507
sweep,755
sweep,1187
sweep,1009
sweep,948
sweep,952
sweep,924
sweep,809
sweep,927
sweep,819
sweep,875
sweep,813
sweep,835
sweep,1696
