event_type,time_ns
mark,32271
sweep,2365
sweep,945
sweep,1234
sweep,968
sweep,1131
sweep,1049
sweep,955
sweep,955
sweep,958
sweep,1020
sweep,917
sweep,981
sweep,1155
sweep,929
sweep,982
sweep,1109
mark,35459
sweep,1978
sweep,933
sweep,1115
sweep,1056
sweep,1163
sweep,982
sweep,965
sweep,969
sweep,1013
sweep,965
sweep,972
sweep,1008
sweep,1181
sweep,972
sweep,1017
sweep,1210
mark,17804
sweep,1559
sweep,869
sweep,1150
sweep,956
sweep,1123
sweep,894
sweep,988
sweep,976
sweep,941
sweep,909
sweep,968
sweep,971
sweep,1005
sweep,909
sweep,944
sweep,1106
mark,15838
sweep,1516
sweep,873
sweep,1075
sweep,1031
sweep,1125
sweep,974
sweep,966
sweep,943
sweep,988
sweep,929
sweep,920
sweep,967
sweep,989
sweep,931
sweep,1167
sweep,1366
mark,18953
sweep,1912
sweep,971
sweep,1239
sweep,1091
sweep,1211
sweep,1029
sweep,1055
sweep,1128
sweep,1122
sweep,1210
sweep,1144
sweep,1213
sweep,1324
sweep,1002
sweep,1251
sweep,1591
mark,18122
sweep,1637
sweep,1118
sweep,1165
sweep,1121
sweep,1175
sweep,974
sweep,972
sweep,1037
sweep,984
sweep,988
sweep,976
sweep,963
sweep,1083
sweep,964
sweep,1005
sweep,1208
mark,18704
sweep,1552
sweep,910
sweep,1093
sweep,1279
sweep,1504
sweep,1683
sweep,1476
sweep,1696
sweep,1984
sweep,1718
sweep,1812
sweep,1827
sweep,1657
sweep,1420
sweep,2160
sweep,2140
mark,28188
sweep,2415
sweep,1616
sweep,2223
sweep,1622
sweep,1300
sweep,1135
sweep,1003
sweep,1285
sweep,1335
sweep,1023
sweep,968
sweep,1038
sweep,1127
sweep,894
sweep,994
sweep,1349
mark,20554
sweep,1489
sweep,1057
sweep,1137
sweep,1103
sweep,1389
