timestamp_ns,collection,mark_time_ns,sweep_time_ns
4337921,0,83740,29847
6886300,1,57710,24236
9351410,2,47941,25799
11798055,3,64543,30588
13881017,4,48192,17954
18307607,5,55205,55385
21184542,6,50095,40648
23951087,7,62339,37321
26753210,8,86635,37461
29478596,9,53622,36981
32114622,10,65054,36960
34802898,11,109017,37742
37553372,12,57149,37291
40366506,13,49123,35709
43077364,14,55466,35728
45870670,15,48492,35518
48691078,16,65464,38354
51401936,17,54484,36920
54110540,18,61247,35758
56836157,19,70846,36880
59555142,20,54784,36269
62390668,21,111973,38955
65115243,22,89621,39094
67875826,23,54865,36099
70665005,24,101203,38523
73368229,25,39986,36489
76065922,26,63541,62980
78796558,27,64063,34936
81541021,28,42361,35859
84402247,29,62579,36861
87096263,30,56227,36390
89896162,31,56006,36971
92679559,32,46579,35297
95410686,33,63582,36239
98097659,34,60055,36269
100812646,35,95241,38283
103556177,36,53211,34747
106384139,37,62759,36981
109111839,38,65215,37321
111890077,39,41609,34736
114667402,40,117174,38483
117399952,41,46900,37221
120070253,42,64293,61808
122788857,43,39525,34055
125593935,44,66728,37281
128404825,45,47671,35648
131140911,46,70264,36249
133935400,47,45727,35187
136710601,48,61898,36099
139396152,49,48673,35427
142118182,50,74902,38834
144816396,51,57820,35818
147596447,52,62419,35758
150381748,53,59473,36530
153134376,54,42110,36810
155949042,55,58602,36930
158708273,56,51308,36419
161421356,57,53312,38554
164163725,58,62219,36850
166854736,59,65635,36770
169656337,60,40097,35227
172437310,61,40908,36259
175201560,62,50096,36078
178128240,63,59223,39686
180930714,64,43914,36108
183574645,65,52580,36219
186324638,66,110521,39215
189043302,67,52760,36640
191841868,68,55235,36339
194578846,69,57200,35106
197336224,70,52851,37311
200207668,71,55476,37151
202924418,72,91996,38864
205562378,73,69533,37782
208296361,74,42291,36189
211047717,75,49334,35688
213874637,76,40617,35889
216615343,77,48803,35618
219393810,78,57340,35808
222207755,79,94631,38363
224944523,80,100532,38323
227594556,81,68701,36460
230302279,82,64022,36630
233064665,83,39686,35518
235878350,84,39846,35258
238631380,85,63791,35728
241408705,86,79592,38764
244204135,87,50015,36950
246929361,88,53582,36770
249617987,89,52060,35898
252359956,90,60745,36400
255095351,91,41248,35759
257955654,92,62660,37591
260814776,93,59473,36800
263660973,94,60655,38043
266620545,95,44275,39265
269515385,96,67188,40167
272273313,97,63712,37391
275039528,98,58101,37611
277840789,99,42471,36730
280780724,100,59013,37711
283504457,101,56057,36400
286319465,102,46418,35137
289107170,103,53432,36239
291821665,104,52731,36900
294515572,105,53883,36549
297251248,106,62489,37562
300022582,107,72418,37872
302808614,108,55986,36680
305563707,109,47601,37571
308367824,110,58221,37321
311113007,111,38123,35929
313958833,112,84261,40297
316864624,113,56989,39124
319707585,114,49795,36760
