event_type,time_ns
mark,37379
sweep,4643
sweep,2756
sweep,2623
sweep,2711
sweep,1913
sweep,1958
sweep,1764
sweep,2276
mark,17205
sweep,2291
sweep,1828
sweep,1860
sweep,1873
sweep,1851
sweep,1831
sweep,1778
sweep,2236
mark,17291
sweep,2286
sweep,1863
sweep,1952
sweep,1945
sweep,1929
sweep,1814
sweep,1778
sweep,2079
mark,15162
sweep,2203
sweep,1902
sweep,1933
sweep,1918
sweep,1834
sweep,1830
sweep,1765
sweep,1979
mark,15618
sweep,2223
sweep,1885
sweep,1796
sweep,1887
sweep,1881
sweep,1814
sweep,1752
sweep,2054
mark,15222
sweep,2191
sweep,1800
sweep,1867
sweep,2064
sweep,1906
sweep,1868
sweep,1791
sweep,2157
mark,14946
sweep,2178
sweep,1846
sweep,1976
sweep,2101
sweep,1838
sweep,1812
sweep,1754
sweep,2059
mark,14686
sweep,2132
sweep,1893
sweep,1895
sweep,1835
sweep,1762
sweep,1917
sweep,1762
sweep,2102
mark,14386
sweep,2192
sweep,1852
sweep,1875
sweep,1816
sweep,1841
sweep,1877
sweep,1799
sweep,1955
mark,14595
sweep,2137
sweep,1894
sweep,2016
sweep,1823
sweep,2005
sweep,1880
sweep,1775
sweep,2123
mark,14165
sweep,2155
sweep,1864
sweep,1862
sweep,1794
sweep,1797
sweep,1833
sweep,1721
sweep,2083
mark,14913
sweep,2282
sweep,1844
sweep,1859
sweep,1984
sweep,1804
sweep,1891
sweep,1767
sweep,2116
mark,16270
sweep,2280
sweep,1826
sweep,1953
sweep,1794
sweep,1828
sweep,1873
sweep,1777
sweep,2094
mark,15163
sweep,2170
sweep,1814
sweep,1935
sweep,1966
sweep,1875
sweep,1940
sweep,1763
sweep,2048
mark,14258
sweep,2172
sweep,1878
sweep,1891
sweep,1809
sweep,1848
sweep,1867
sweep,1783
sweep,2073
mark,14342
sweep,2153
sweep,1840
sweep,1839
sweep,1796
sweep,1837
sweep,1994
sweep,1795
sweep,2088
mark,13957
sweep,2136
sweep,1882
sweep,1866
sweep,1810
sweep,1841
sweep,1874
sweep,1760
sweep,2021
mark,14844
sweep,2092
sweep,1834
sweep,1875
sweep,1813
sweep,1774
sweep,1854
sweep,1742
sweep,2001
mark,14350
sweep,2459
sweep,1834
sweep,2069
sweep,1790
sweep,1866
sweep,1955
sweep,1773
sweep,2108
mark,14682
sweep,2088
sweep,2043
sweep,1892
sweep,1769
sweep,1841
sweep,1916
sweep,1785
sweep,2091
mark,14343
sweep,2105
sweep,1876
sweep,1847
sweep,1785
sweep,1761
sweep,1851
sweep,1894
sweep,2148
mark,14138
sweep,2079
sweep,1825
sweep,1803
sweep,1815
sweep,1820
sweep,1853
sweep,1753
sweep,2063
mark,13855
sweep,2171
sweep,1883
sweep,1944
sweep,1794
sweep,2083
sweep,1898
sweep,1787
sweep,2072
mark,14473
sweep,2064
sweep,1805
sweep,2005
sweep,1803
sweep,2019
sweep,1904
sweep,1772
sweep,1940
mark,13819
sweep,2133
sweep,1804
