event_type,time_ns
mark,29500
sweep,3130
sweep,2229
sweep,1813
sweep,1885
sweep,1855
sweep,1850
sweep,1764
sweep,2227
mark,20920
sweep,2168
sweep,2189
sweep,2291
sweep,2704
sweep,2970
sweep,4218
sweep,3789
sweep,4254
mark,30251
sweep,3936
sweep,3667
sweep,3487
sweep,3235
sweep,2992
sweep,2623
sweep,2549
sweep,3409
mark,31798
sweep,2836
sweep,3120
sweep,3118
sweep,3912
sweep,3316
sweep,3240
sweep,3411
sweep,4191
mark,31291
sweep,4463
sweep,4701
sweep,3778
sweep,3697
sweep,3845
sweep,4461
sweep,4526
sweep,4677
mark,30787
sweep,4753
sweep,3754
sweep,3974
sweep,3959
sweep,3552
sweep,3220
sweep,3644
sweep,3890
mark,27698
sweep,3215
sweep,2365
sweep,2306
sweep,1926
sweep,2103
sweep,2219
sweep,1994
sweep,2387
mark,18133
sweep,1969
sweep,2105
sweep,1873
sweep,1778
sweep,1807
sweep,2106
sweep,1804
sweep,2238
mark,16103
sweep,1996
sweep,2085
sweep,1846
sweep,1832
sweep,1816
sweep,2130
sweep,2252
sweep,3250
mark,26772
sweep,3513
sweep,3564
sweep,3684
sweep,3528
sweep,4146
sweep,3913
sweep,3737
sweep,4123
mark,31376
sweep,4361
sweep,3355
sweep,3368
sweep,3868
sweep,3686
sweep,2974
sweep,3285
sweep,4375
mark,29389
sweep,4036
sweep,3429
sweep,2825
sweep,3675
sweep,3092
sweep,3018
sweep,3444
sweep,4263
mark,30143
sweep,4238
sweep,3133
sweep,3049
sweep,2706
sweep,2286
sweep,2049
sweep,1868
sweep,2429
mark,22590
sweep,2349
sweep,2318
sweep,2030
sweep,1753
sweep,1765
sweep,1910
sweep,1779
sweep,2493
mark,20867
sweep,2187
sweep,1914
sweep,1798
sweep,1788
sweep,1805
sweep,1999
sweep,1865
sweep,2276
mark,15719
sweep,2069
sweep,1859
sweep,1794
sweep,1804
sweep,1910
sweep,2109
sweep,1861
sweep,2618
mark,15569
sweep,2124
sweep,1870
sweep,1811
sweep,1771
sweep,1793
sweep,1926
sweep,1741
sweep,2202
mark,16222
sweep,1982
sweep,1827
sweep,1799
sweep,1783
sweep,1836
sweep,2110
sweep,1768
sweep,2186
mark,15627
sweep,2035
sweep,1840
sweep,1794
sweep,1810
sweep,1806
sweep,2017
sweep,1780
sweep,2321
mark,15125
sweep,2007
sweep,1788
sweep,1782
sweep,1766
sweep,1696
sweep,2075
sweep,1779
sweep,2192
mark,14488
sweep,1954
sweep,1828
sweep,1785
sweep,1760
sweep,1778
sweep,2013
sweep,1733
sweep,2094
mark,14072
sweep,1944
sweep,1796
sweep,1747
sweep,1754
sweep,1804
sweep,1984
sweep,1809
sweep,2191
mark,15130
sweep,1896
sweep,1886
sweep,1807
sweep,1794
sweep,1793
sweep,2007
sweep,1773
sweep,2135
mark,15130
sweep,1923
sweep,1787
sweep,1767
sweep,1791
sweep,1802
sweep,1962
sweep,1766
sweep,2277
mark,15503
sweep,2296
sweep,1965
sweep,1805
sweep,1798
sweep,1813
sweep,2040
sweep,1800
sweep,2425
mark,15054
sweep,1984
sweep,1947
sweep,1824
sweep,1794
sweep,1802
sweep,2056
sweep,1817
sweep,2319
mark,15986
sweep,2015
sweep,1805
sweep,1746
sweep,1788
sweep,1818
sweep,2028
sweep,1761
sweep,2042
mark,13023
sweep,1952
sweep,1841
sweep,1786
sweep,1766
sweep,1777
sweep,1916
sweep,1732
sweep,2114
mark,13747
sweep,1955
