event_type,time_ns
mark,86622
sweep,4483
sweep,3302
sweep,3286
sweep,3045
sweep,1724
sweep,2130
sweep,1629
sweep,4189
mark,43314
sweep,2177
sweep,1745
sweep,1732
sweep,1696
sweep,1779
sweep,1745
sweep,2606
sweep,3894
mark,20863
sweep,2191
sweep,1825
sweep,1656
sweep,1710
sweep,1716
sweep,1684
sweep,2158
sweep,2576
mark,37669
sweep,2252
sweep,1668
sweep,1701
sweep,1783
sweep,1730
sweep,1656
sweep,1623
sweep,12178
mark,41955
sweep,2286
sweep,1717
sweep,1724
sweep,1678
sweep,1839
sweep,1819
sweep,2487
sweep,3616
mark,38470
sweep,2117
sweep,1720
sweep,1937
sweep,1717
sweep,1731
sweep,1718
sweep,1822
sweep,4363
mark,40712
sweep,2060
sweep,1720
sweep,1680
sweep,1812
sweep,1754
sweep,1646
sweep,2450
sweep,4327
mark,41554
sweep,2198
sweep,1726
sweep,1660
sweep,1755
sweep,1800
sweep,1818
sweep,2097
sweep,5186
mark,40520
sweep,2186
sweep,1703
sweep,1740
sweep,1612
sweep,1876
sweep,1835
sweep,2470
sweep,4893
mark,38471
sweep,2141
sweep,1708
sweep,1743
sweep,1902
sweep,1701
sweep,1683
sweep,2019
sweep,5513
mark,39753
sweep,2109
sweep,1700
sweep,1655
sweep,1677
sweep,1719
sweep,1758
sweep,2352
sweep,5261
mark,84976
sweep,3204
sweep,1646
sweep,1666
sweep,1679
sweep,1736
sweep,2003
sweep,2871
sweep,4088
mark,52435
sweep,3645
sweep,1667
sweep,1530
sweep,1743
sweep,1774
sweep,1656
sweep,2379
sweep,5654
mark,51985
sweep,3402
sweep,3748
sweep,1691
sweep,1621
sweep,1813
sweep,1689
sweep,1695
sweep,1858
mark,61618
sweep,2447
sweep,3273
sweep,3663
sweep,1707
sweep,1799
sweep,1912
sweep,1630
sweep,1962
mark,52003
sweep,2190
sweep,4458
sweep,3299
sweep,1793
sweep,1868
sweep,1972
sweep,1735
sweep,2020
mark,52086
sweep,2159
sweep,1968
sweep,4607
sweep,2569
sweep,1675
sweep,1861
sweep,1698
sweep,1736
mark,51848
sweep,2094
sweep,2697
sweep,4111
sweep,3337
sweep,1711
sweep,1768
sweep,1629
sweep,1921
mark,56551
sweep,2232
sweep,1714
sweep,4259
sweep,4462
sweep,1798
sweep,1774
sweep,1693
sweep,1868
mark,51891
sweep,2146
sweep,1703
sweep,2570
sweep,4695
sweep,2854
sweep,1820
sweep,1650
sweep,1730
mark,51678
sweep,2375
sweep,1704
sweep,2117
sweep,5072
sweep,3575
sweep,1768
sweep,1612
sweep,1780
mark,52664
sweep,1989
sweep,1645
sweep,1774
sweep,5227
sweep,4538
sweep,1885
sweep,1651
sweep,1978
mark,52100
sweep,2175
sweep,1822
sweep,1804
sweep,4754
sweep,4830
sweep,2353
sweep,1561
sweep,1739
mark,52018
sweep,2008
sweep,1801
sweep,1655
sweep,2054
sweep,5718
sweep,3603
sweep,1593
sweep,1804
