event_type,time_ns
mark,45533
sweep,7555
sweep,6156
sweep,6272
sweep,7083
mark,22613
sweep,4138
sweep,3514
sweep,3511
sweep,4102
mark,20591
sweep,3974
sweep,3601
sweep,3523
sweep,4064
mark,19683
sweep,3828
sweep,3487
sweep,3663
sweep,3742
mark,18321
sweep,3778
sweep,3477
sweep,3442
sweep,3818
mark,18304
sweep,3818
sweep,3491
sweep,3436
sweep,4129
mark,18238
sweep,3783
sweep,3407
sweep,3425
sweep,3973
mark,17922
sweep,3741
sweep,3465
sweep,3418
sweep,3775
mark,17076
sweep,3717
sweep,3430
sweep,3405
sweep,3685
mark,16066
sweep,3712
sweep,3369
sweep,3436
sweep,3939
mark,16636
sweep,3755
sweep,3425
sweep,3364
sweep,3839
mark,15665
sweep,3651
sweep,3449
sweep,3463
sweep,3760
mark,16414
sweep,3725
sweep,3434
sweep,3480
sweep,4035
mark,15846
sweep,3672
sweep,3393
sweep,3420
sweep,3715
mark,16109
sweep,3630
sweep,3343
sweep,3409
sweep,3788
mark,15399
sweep,3705
sweep,3456
sweep,3549
sweep,3825
mark,15645
sweep,3719
sweep,3393
sweep,3407
sweep,3723
mark,15578
sweep,3671
sweep,3430
sweep,3394
sweep,3866
mark,15719
sweep,3642
sweep,3436
sweep,3443
sweep,3891
mark,20998
sweep,3694
sweep,3351
sweep,3528
sweep,3815
mark,16647
sweep,3619
sweep,3408
sweep,3362
sweep,3733
mark,15746
sweep,3553
sweep,3455
sweep,3387
sweep,3859
mark,15389
sweep,3647
sweep,3410
sweep,3428
sweep,3850
mark,15006
sweep,3487
sweep,3384
sweep,3447
sweep,3709
mark,14728
sweep,3511
sweep,3402
sweep,3396
sweep,3859
mark,14677
sweep,3622
sweep,3403
sweep,3459
sweep,3920
mark,14190
sweep,3610
sweep,3393
sweep,3399
sweep,3866
mark,13998
sweep,3549
sweep,3366
sweep,3400
sweep,3765
mark,16952
sweep,3839
sweep,3758
sweep,4373
sweep,4636
mark,19226
sweep,3872
sweep,4046
sweep,4106
sweep,4356
mark,21129
sweep,3787
sweep,3685
sweep,3845
sweep,4102
mark,21813
sweep,3824
sweep,3450
sweep,3719
sweep,4025
mark,19081
sweep,3774
sweep,3467
sweep,3649
sweep,3969
mark,19755
sweep,3808
sweep,3415
sweep,3478
sweep,3739
mark,18429
sweep,3661
sweep,3312
sweep,3430
sweep,3957
mark,17471
sweep,3661
sweep,3435
sweep,3428
sweep,3891
mark,17771
sweep,3656
sweep,3435
sweep,3430
sweep,3832
mark,16734
sweep,3644
sweep,3391
sweep,3324
sweep,4018
mark,16757
sweep,3504
sweep,3408
sweep,3434
sweep,3823
mark,16199
sweep,3514
sweep,3393
sweep,3416
sweep,3895
mark,16668
sweep,3561
sweep,3423
sweep,3389
sweep,3732
mark,15886
sweep,3518
sweep,3409
sweep,3396
sweep,3822
mark,14885
sweep,3594
sweep,3397
sweep,3467
sweep,3766
mark,15581
sweep,3599
sweep,3386
sweep,3377
sweep,3861
mark,14882
sweep,3545
sweep,3424
sweep,3389
sweep,3916
mark,15255
sweep,3514
sweep,3451
sweep,3458
sweep,3862
mark,14442
sweep,3594
sweep,3364
sweep,3357
sweep,3886
mark,14465
sweep,3518
sweep,3376
sweep,3367
sweep,3797
mark,15053
sweep,3446
sweep,3436
sweep,3430
sweep,3827
mark,14361
sweep,3603
sweep,3377
sweep,3413
sweep,3977
mark,13578
sweep,3573
sweep,3373
sweep,3350
sweep,3668
mark,14320
sweep,3523
sweep,3376
sweep,3396
sweep,4096
mark,14282
sweep,3598
sweep,3394
sweep,3424
sweep,3723
mark,13585
sweep,3539
sweep,3311
sweep,3435
sweep,4044
mark,14118
sweep,3608
sweep,3398
sweep,3317
sweep,3850
mark,13633
sweep,3560
sweep,3453
sweep,3454
sweep,3908
mark,14509
sweep,3598
sweep,3374
sweep,3405
sweep,3924
mark,14001
sweep,3467
sweep,3415
sweep,3372
sweep,3777
mark,13074
sweep,3483
sweep,3327
sweep,3410
sweep,4123
mark,14634
sweep,3635
sweep,3406
sweep,3341
sweep,4065
mark,14901
sweep,3562
sweep,3192
sweep,3348
sweep,3581
mark,14764
sweep,3524
sweep,3390
sweep,3367
sweep,3783
mark,14794
sweep,3480
sweep,3433
sweep,3405
sweep,3766
mark,13752
sweep,3553
sweep,3337
