event_type,time_ns
mark,44451
sweep,7968
sweep,6659
sweep,6370
sweep,6745
mark,22337
sweep,4343
sweep,3543
sweep,3517
sweep,4111
mark,20842
sweep,4013
sweep,3520
sweep,3485
sweep,3972
mark,19369
sweep,3922
sweep,3527
sweep,3336
sweep,3868
mark,18590
sweep,3873
sweep,3531
sweep,3466
sweep,3906
mark,18784
sweep,3841
sweep,3538
sweep,3455
sweep,4283
mark,17550
sweep,3838
sweep,3527
sweep,3410
sweep,4001
mark,17297
sweep,3890
sweep,3662
sweep,3424
sweep,4005
mark,16992
sweep,3811
sweep,3584
sweep,3421
sweep,4008
mark,16480
sweep,3828
sweep,3549
sweep,3448
sweep,3881
mark,15545
sweep,3802
sweep,3470
sweep,3425
sweep,3896
mark,15143
sweep,3894
sweep,3540
sweep,3423
sweep,3866
mark,15793
sweep,3824
sweep,3509
sweep,3431
sweep,4048
mark,14719
sweep,3816
sweep,3533
sweep,3393
sweep,3795
mark,14693
sweep,3791
sweep,3524
sweep,3457
sweep,3963
mark,15441
sweep,3737
sweep,3509
sweep,3478
sweep,4019
mark,14474
sweep,3788
sweep,3544
sweep,3444
sweep,3880
mark,15206
sweep,3625
sweep,3536
sweep,3375
sweep,3802
mark,14564
sweep,3546
sweep,3577
sweep,3478
sweep,3940
mark,19091
sweep,3599
sweep,3546
sweep,3565
sweep,3917
mark,15393
sweep,3626
sweep,3514
sweep,3409
sweep,3700
mark,14113
sweep,3602
sweep,3415
sweep,3460
sweep,3887
mark,13929
sweep,3642
sweep,3451
sweep,3361
sweep,3774
mark,14191
sweep,3701
sweep,3475
sweep,3409
sweep,3641
mark,12940
sweep,3621
sweep,3461
sweep,3454
sweep,3926
mark,13427
sweep,3770
sweep,3507
sweep,3494
sweep,3972
mark,14045
sweep,3781
sweep,3451
sweep,3428
sweep,3974
mark,13717
sweep,3774
sweep,3448
sweep,3433
sweep,3927
mark,12930
sweep,3738
sweep,3495
sweep,3437
sweep,3874
mark,13511
sweep,3763
sweep,3451
sweep,3477
sweep,4094
mark,13722
sweep,3732
sweep,3442
sweep,3435
sweep,3994
mark,13502
sweep,3730
sweep,3491
sweep,3418
sweep,3945
mark,13558
sweep,3758
sweep,3455
sweep,3463
sweep,3928
mark,14174
sweep,3769
sweep,3472
sweep,3393
sweep,3666
mark,13636
sweep,3606
sweep,3447
sweep,3424
sweep,3829
mark,12818
sweep,3679
sweep,3398
sweep,3480
sweep,3995
mark,12737
sweep,3719
sweep,3458
sweep,3351
sweep,3998
mark,13361
sweep,3659
sweep,3431
sweep,3431
sweep,3911
mark,13134
sweep,3649
sweep,3488
sweep,3439
sweep,4135
mark,12991
sweep,3690
sweep,3454
sweep,3459
sweep,3986
mark,13487
sweep,3748
sweep,3444
sweep,3463
sweep,3831
mark,13019
sweep,3650
sweep,3462
sweep,3439
sweep,4037
mark,13102
sweep,3643
sweep,3471
sweep,3455
sweep,3761
mark,13220
sweep,3684
sweep,3459
sweep,3460
sweep,3983
mark,12744
sweep,3684
sweep,3486
sweep,3474
sweep,3869
mark,13234
sweep,3699
sweep,3445
sweep,3447
sweep,4028
mark,12980
sweep,3670
sweep,3458
sweep,3453
sweep,3937
mark,13002
sweep,3626
sweep,3465
sweep,3465
sweep,3906
mark,13586
sweep,3638
sweep,3447
sweep,3463
sweep,3880
mark,13393
sweep,3723
sweep,3384
sweep,3457
sweep,4016
mark,13013
sweep,3645
sweep,3426
sweep,3612
sweep,3916
mark,15004
sweep,3929
sweep,3865
sweep,3706
sweep,3943
mark,13173
sweep,3757
sweep,3550
sweep,3551
sweep,3836
mark,13521
sweep,3833
sweep,3985
sweep,3495
sweep,3895
mark,13178
sweep,3705
sweep,3465
sweep,3520
sweep,3919
mark,13248
sweep,3722
sweep,3606
sweep,3369
sweep,3919
mark,13474
sweep,3697
sweep,3496
sweep,3485
sweep,4136
mark,13198
sweep,3671
sweep,3450
sweep,3495
sweep,3844
mark,12897
sweep,3621
sweep,3491
sweep,3514
sweep,3829
mark,13475
sweep,3695
sweep,3465
sweep,3501
sweep,4061
mark,13270
sweep,3714
sweep,3472
sweep,3426
sweep,3679
mark,13464
sweep,3690
sweep,3469
sweep,3447
sweep,3777
mark,13791
sweep,3715
sweep,3458
sweep,3446
sweep,3849
mark,12675
sweep,3671
sweep,3466
sweep,3401
sweep,3930
mark,13064
sweep,3666
sweep,3418
sweep,3382
sweep,3829
mark,13002
sweep,3670
sweep,3499
sweep,3444
sweep,3828
mark,13288
sweep,3687
sweep,3474
sweep,3463
sweep,3818
mark,13063
sweep,3664
sweep,3465
sweep,3442
sweep,3711
mark,12992
sweep,3638
sweep,3534
sweep,3555
sweep,3920
mark,13007
sweep,3801
sweep,3580
sweep,3429
sweep,3834
mark,12910
sweep,3676
sweep,3452
sweep,3428
sweep,3872
mark,13362
sweep,3656
sweep,3460
sweep,3456
sweep,3636
mark,12413
sweep,3618
sweep,3441
sweep,3449
sweep,3756
mark,12556
sweep,3677
sweep,3382
sweep,3457
sweep,3858
mark,12374
sweep,3650
sweep,3417
sweep,3416
sweep,3785
mark,13039
sweep,3647
sweep,3477
sweep,3450
sweep,4015
mark,14194
sweep,3831
sweep,3437
sweep,3432
sweep,3768
mark,12835
sweep,3638
sweep,3402
sweep,3427
sweep,3781
mark,12729
sweep,3640
sweep,3491
sweep,3439
sweep,3735
mark,12467
sweep,3711
sweep,3466
sweep,3451
sweep,4088
mark,14080
sweep,3750
sweep,3430
sweep,3463
sweep,3591
mark,13540
sweep,3739
sweep,3478
sweep,3429
sweep,3763
mark,13644
sweep,3636
sweep,3475
sweep,3433
sweep,3900
mark,13137
sweep,3681
sweep,3469
sweep,3380
sweep,3971
mark,12862
sweep,3656
sweep,3437
sweep,3477
sweep,3803
mark,12954
sweep,3645
sweep,3484
sweep,3465
sweep,3813
mark,12511
sweep,3669
sweep,3435
sweep,3403
sweep,3876
mark,12499
sweep,3741
sweep,3359
sweep,3420
sweep,3751
mark,13021
sweep,3618
sweep,3514
sweep,3418
sweep,3943
mark,12647
sweep,3800
sweep,3414
sweep,3465
sweep,3865
mark,13092
sweep,3660
sweep,3461
sweep,3432
sweep,3695
mark,12292
sweep,3638
sweep,3447
sweep,3427
sweep,3769
mark,12830
sweep,3644
sweep,3471
sweep,3440
sweep,3874
mark,12968
sweep,3671
sweep,3413
sweep,3533
sweep,3825
mark,12867
sweep,3671
sweep,3383
sweep,3398
sweep,3710
mark,12508
sweep,3605
sweep,3474
sweep,3443
sweep,3765
mark,13044
sweep,3642
sweep,3430
sweep,3479
sweep,3791
mark,12894
sweep,3804
sweep,3411
sweep,3398
sweep,3582
mark,12802
sweep,3615
sweep,3453
sweep,3460
sweep,3839
mark,12693
sweep,3698
sweep,3481
sweep,3465
sweep,3711
mark,13619
sweep,3837
sweep,3470
sweep,3433
sweep,3737
mark,12638
sweep,3643
sweep,3390
sweep,3600
sweep,3794
mark,13288
sweep,3650
sweep,3477
sweep,3351
sweep,3856
mark,13096
sweep,3689
sweep,3441
sweep,3446
sweep,3807
mark,13259
sweep,3596
sweep,3394
sweep,3403
sweep,3677
mark,13345
sweep,3614
sweep,3480
sweep,3462
sweep,3871
mark,12356
sweep,3717
sweep,11953
sweep,3805
sweep,4251
mark,15810
sweep,4187
sweep,3626
sweep,3502
sweep,3934
mark,14391
sweep,3910
sweep,3595
sweep,3527
sweep,4031
mark,14988
sweep,3846
sweep,3598
sweep,3542
sweep,3904
mark,14510
sweep,3842
sweep,3619
sweep,3529
sweep,4074
mark,14517
sweep,3806
sweep,3580
sweep,3508
sweep,3999
mark,14134
sweep,3825
sweep,3557
sweep,3480
sweep,4001
mark,13629
sweep,3845
sweep,3605
sweep,3531
sweep,4003
mark,13360
sweep,3807
sweep,3526
sweep,3481
sweep,3913
mark,13403
sweep,3818
sweep,3600
sweep,3532
sweep,3685
mark,13832
sweep,3718
sweep,3445
sweep,3479
sweep,3840
mark,13539
sweep,3737
sweep,3437
sweep,3396
sweep,3634
mark,13960
sweep,3720
sweep,3456
sweep,3441
sweep,3973
mark,12720
sweep,3726
sweep,3461
sweep,3459
sweep,3674
mark,12945
sweep,3685
sweep,3462
sweep,3404
sweep,3571
mark,12752
sweep,3682
sweep,3484
sweep,3449
sweep,3795
mark,13181
sweep,3633
sweep,3487
sweep,3394
sweep,4169
mark,13068
sweep,3750
sweep,3471
sweep,3448
sweep,3810
mark,12559
sweep,3668
sweep,3441
sweep,3406
sweep,3748
mark,12172
sweep,3647
sweep,3502
sweep,3438
sweep,3882
mark,12765
sweep,3695
sweep,3455
sweep,3444
sweep,3863
mark,12984
sweep,3674
sweep,3430
sweep,3418
sweep,3626
mark,12488
sweep,3649
sweep,3478
sweep,3458
sweep,3669
mark,12365
sweep,3709
sweep,3451
sweep,3458
sweep,3731
mark,12426
sweep,3663
sweep,3428
sweep,3437
sweep,3844
mark,12869
sweep,3650
sweep,3398
sweep,3382
sweep,3835
mark,12534
sweep,3781
sweep,3491
sweep,3475
sweep,3832
mark,12662
sweep,3701
sweep,3450
sweep,3451
sweep,3762
mark,12021
sweep,3598
sweep,3409
sweep,3431
sweep,3661
mark,12403
sweep,3618
sweep,3425
sweep,3447
sweep,3801
mark,12676
sweep,3648
sweep,3460
sweep,3401
sweep,4112
mark,12987
sweep,3633
sweep,3454
sweep,3458
sweep,3583
mark,12667
sweep,3628
sweep,3466
sweep,3409
