event_type,time_ns
mark,54027
sweep,6319
sweep,2914
sweep,2823
sweep,2902
sweep,2608
sweep,2921
sweep,2639
sweep,3238
mark,30511
sweep,5010
sweep,2681
sweep,2696
sweep,1755
sweep,1718
sweep,2091
sweep,1692
sweep,2069
mark,33720
sweep,3435
sweep,1750
sweep,1844
sweep,1710
sweep,1684
sweep,1834
sweep,1686
sweep,2082
mark,51386
sweep,3243
sweep,1814
sweep,1764
sweep,1664
sweep,1677
sweep,1774
sweep,2144
sweep,2119
mark,26010
sweep,3145
sweep,1809
sweep,1767
sweep,1728
sweep,1719
sweep,1816
sweep,1723
sweep,2560
mark,19784
sweep,3075
sweep,1707
sweep,1767
sweep,1740
sweep,1711
sweep,1785
sweep,1721
sweep,2049
mark,31003
sweep,3142
sweep,1717
sweep,1731
sweep,1679
sweep,1667
sweep,1725
sweep,1677
sweep,2242
mark,51291
sweep,3015
sweep,1672
sweep,1665
sweep,1658
sweep,1653
sweep,1722
sweep,1677
sweep,2354
mark,42629
sweep,3098
sweep,1711
sweep,1751
sweep,1707
sweep,1708
sweep,1766
sweep,2107
sweep,2126
mark,18061
sweep,3294
sweep,1677
sweep,1697
sweep,1675
sweep,1665
sweep,1813
sweep,1709
sweep,1905
mark,26717
sweep,3270
sweep,1685
sweep,1722
sweep,1795
sweep,1765
sweep,2203
sweep,1966
sweep,2835
mark,32643
sweep,4568
sweep,2752
sweep,3064
sweep,2739
sweep,2003
sweep,2455
sweep,1980
sweep,3206
mark,50913
sweep,4333
sweep,2486
sweep,2337
sweep,2045
sweep,1891
sweep,2123
sweep,1929
sweep,3172
mark,28395
sweep,3306
sweep,2091
sweep,1996
sweep,1835
sweep,1785
sweep,1969
sweep,1759
sweep,2404
mark,25437
sweep,3353
sweep,1940
sweep,1999
sweep,1790
sweep,1800
sweep,1964
sweep,1710
sweep,2226
mark,28906
sweep,3268
sweep,1847
sweep,1746
sweep,1706
sweep,1727
sweep,1897
sweep,1719
sweep,2269
mark,48254
sweep,3361
sweep,1975
sweep,1723
sweep,1677
sweep,1732
sweep,1837
sweep,1709
sweep,2106
mark,35074
sweep,3265
sweep,1804
sweep,1731
sweep,1709
sweep,1715
sweep,1833
sweep,1770
sweep,2241
mark,22822
sweep,3128
sweep,1682
sweep,1698
sweep,1712
sweep,1690
sweep,1853
sweep,1700
sweep,2230
mark,22062
sweep,3147
sweep,1766
sweep,1732
sweep,1728
sweep,1737
sweep,1908
sweep,1814
sweep,2294
mark,25785
sweep,3286
sweep,1741
sweep,1747
sweep,1705
sweep,1732
sweep,1903
sweep,1773
sweep,2084
mark,24850
sweep,3097
sweep,1723
sweep,1768
sweep,1687
sweep,1690
sweep,1951
sweep,1679
sweep,2067
mark,34551
sweep,3118
sweep,1807
sweep,1759
sweep,1796
sweep,1729
sweep,1915
sweep,1794
sweep,2198
mark,22802
sweep,3134
sweep,1681
sweep,1728
sweep,1697
sweep,1775
sweep,1852
sweep,1700
sweep,2114
mark,22241
sweep,3115
sweep,1690
sweep,1746
sweep,1804
sweep,1715
sweep,1962
sweep,1721
sweep,2078
mark,25745
sweep,3217
sweep,1717
sweep,1727
sweep,1794
sweep,1731
sweep,1985
sweep,1791
sweep,2109
mark,24923
sweep,3137
sweep,1697
sweep,1814
sweep,1721
sweep,1695
sweep,1796
sweep,1690
sweep,2184
mark,34203
sweep,3170
sweep,1703
sweep,1841
sweep,1819
sweep,1726
sweep,2004
sweep,1800
sweep,2361
mark,22288
sweep,3157
sweep,1681
sweep,1841
sweep,1748
sweep,1680
sweep,1842
sweep,1702
sweep,2102
mark,21430
sweep,3025
sweep,1783
sweep,1735
sweep,1725
sweep,1725
sweep,1863
sweep,1791
sweep,2084
mark,25485
sweep,3098
sweep,1724
sweep,1741
sweep,1714
sweep,1710
sweep,1893
sweep,1806
sweep,2185
mark,24510
sweep,3037
sweep,1682
sweep,1785
sweep,1710
sweep,1702
sweep,1900
sweep,1743
sweep,2206
mark,34913
sweep,3173
sweep,1770
sweep,1754
sweep,1831
sweep,1727
sweep,1907
sweep,1766
sweep,2598
mark,22842
sweep,3282
sweep,1674
sweep,1720
sweep,1719
sweep,1711
sweep,1870
sweep,1693
sweep,2042
mark,22554
sweep,3224
sweep,1726
sweep,1720
sweep,1764
sweep,1701
sweep,1881
sweep,1829
sweep,2093
mark,26543
sweep,3096
sweep,1733
sweep,1731
sweep,1713
sweep,1744
sweep,1986
sweep,1800
sweep,2156
mark,25022
sweep,3137
sweep,1713
sweep,1743
sweep,1715
sweep,1720
sweep,2058
sweep,1702
sweep,2219
mark,34949
sweep,3221
sweep,1724
sweep,1778
sweep,1743
sweep,1798
sweep,1892
sweep,1750
sweep,2248
mark,22542
sweep,3076
sweep,1716
sweep,1719
sweep,1780
sweep,1819
sweep,1945
sweep,1739
sweep,2035
mark,21512
sweep,3103
sweep,1712
sweep,1731
sweep,1821
sweep,1709
sweep,1925
sweep,1858
sweep,2007
mark,26595
sweep,3440
sweep,1729
sweep,1734
sweep,1827
sweep,1710
sweep,1921
sweep,1781
sweep,2115
mark,24690
sweep,3137
sweep,1674
sweep,1763
sweep,1710
sweep,1683
sweep,1884
sweep,1694
sweep,2116
mark,34506
sweep,3007
sweep,1718
sweep,1841
sweep,1742
sweep,1725
sweep,1864
sweep,1782
sweep,2269
mark,22104
sweep,3240
sweep,1747
sweep,1715
sweep,1726
sweep,1719
sweep,1858
sweep,1745
sweep,2095
mark,22313
sweep,3260
sweep,1702
sweep,1791
sweep,1774
sweep,1735
sweep,1963
sweep,1814
sweep,2052
mark,26740
sweep,3290
sweep,1761
sweep,1740
sweep,1748
sweep,1713
sweep,1898
sweep,1761
sweep,2419
mark,24575
sweep,3262
sweep,1705
sweep,1743
sweep,1696
sweep,1706
sweep,1906
sweep,1710
sweep,2432
mark,34548
sweep,3096
sweep,1718
sweep,1803
sweep,1728
sweep,1719
sweep,1929
sweep,1814
sweep,2312
mark,22983
sweep,3138
sweep,1684
sweep,1717
sweep,1701
sweep,1725
sweep,1805
sweep,1740
sweep,2068
mark,21479
sweep,3142
sweep,1721
sweep,1750
sweep,1755
sweep,1732
sweep,2006
sweep,1842
sweep,2006
mark,25548
sweep,3188
sweep,1733
sweep,1746
sweep,1735
sweep,1727
sweep,1931
sweep,1943
sweep,2261
mark,25772
sweep,3108
sweep,1716
sweep,1732
sweep,1760
sweep,1740
sweep,1922
sweep,1730
sweep,2120
mark,35659
sweep,3286
sweep,1732
sweep,1742
sweep,1743
sweep,1821
sweep,2172
sweep,1798
sweep,2222
mark,22485
sweep,3248
sweep,1667
sweep,1724
sweep,1699
sweep,1684
sweep,1934
sweep,1710
sweep,2203
mark,20982
sweep,3143
sweep,1714
sweep,1737
sweep,1843
sweep,1730
sweep,1915
sweep,1860
sweep,2246
mark,26212
sweep,3142
sweep,1714
sweep,1801
sweep,1752
sweep,1787
sweep,1974
sweep,1771
sweep,2141
mark,25376
sweep,3134
sweep,1712
sweep,1716
sweep,1706
sweep,1669
sweep,1893
sweep,1692
sweep,2113
mark,34257
sweep,3108
sweep,1795
sweep,1766
sweep,1738
sweep,1711
sweep,1875
sweep,1756
sweep,2231
mark,22540
sweep,3081
sweep,1672
sweep,1707
sweep,1698
sweep,1677
sweep,1868
sweep,1715
sweep,2106
mark,22220
sweep,3077
sweep,1723
sweep,1731
sweep,1738
sweep,1721
sweep,1965
sweep,1900
sweep,2009
mark,26274
sweep,3294
sweep,1741
sweep,1734
sweep,1713
sweep,1715
sweep,1911
sweep,1740
sweep,2486
mark,25255
sweep,3043
sweep,1719
sweep,1743
sweep,1712
sweep,1695
sweep,1862
sweep,1687
sweep,2490
mark,34250
sweep,3041
sweep,1706
sweep,1784
sweep,1732
sweep,1699
sweep,1994
sweep,1785
sweep,2317
mark,23454
sweep,3065
sweep,1669
sweep,1702
sweep,1732
sweep,1710
sweep,1995
sweep,1802
sweep,2228
mark,22014
sweep,3132
sweep,1693
sweep,1753
sweep,1749
sweep,1734
sweep,1927
sweep,1790
sweep,2011
mark,26036
sweep,3327
sweep,1716
sweep,1750
sweep,1744
sweep,1799
sweep,1904
sweep,1785
sweep,2124
mark,23919
sweep,3104
sweep,1714
sweep,1748
sweep,1704
sweep,1792
sweep,1942
sweep,1727
sweep,2172
mark,35366
sweep,3078
sweep,1706
sweep,1788
sweep,1747
sweep,1735
sweep,1889
sweep,1769
sweep,2275
mark,22453
sweep,3108
sweep,1677
sweep,1720
sweep,1794
sweep,1724
sweep,1931
sweep,1743
sweep,2129
mark,20680
sweep,3140
sweep,1705
sweep,1811
sweep,1756
sweep,1742
sweep,1976
sweep,1839
sweep,2058
mark,26020
sweep,3168
sweep,1802
sweep,1855
sweep,1743
sweep,1685
sweep,1944
sweep,1762
sweep,2158
mark,24817
sweep,3264
sweep,1782
sweep,1787
sweep,1691
sweep,1684
sweep,1866
sweep,1724
sweep,2105
mark,33710
sweep,3067
sweep,1725
sweep,1754
sweep,1725
sweep,1692
sweep,1939
sweep,1748
sweep,2184
mark,22367
sweep,3463
sweep,1673
sweep,1718
sweep,1726
sweep,1718
sweep,1834
sweep,1736
sweep,2011
mark,21433
sweep,3090
sweep,1717
sweep,1751
sweep,1753
sweep,1706
sweep,1954
sweep,1808
sweep,2151
mark,26355
sweep,3257
sweep,1727
sweep,1744
sweep,1739
sweep,1755
sweep,1908
sweep,1673
sweep,2094
mark,25335
sweep,3015
sweep,1701
sweep,1746
sweep,1695
sweep,1680
sweep,1905
sweep,1727
sweep,2174
mark,34408
sweep,3051
sweep,1719
sweep,1782
sweep,1744
sweep,1712
sweep,1968
sweep,1807
sweep,2417
mark,22561
sweep,3203
sweep,1675
sweep,1727
sweep,1696
sweep,1699
sweep,1892
sweep,1746
sweep,2098
mark,21893
sweep,3140
sweep,1691
sweep,1770
sweep,1726
sweep,1755
sweep,1907
sweep,1888
sweep,1945
mark,25764
sweep,3095
sweep,1691
sweep,1747
sweep,1756
sweep,1803
sweep,1877
sweep,1747
sweep,2150
mark,23960
sweep,3073
sweep,1702
sweep,1739
sweep,1724
sweep,1683
sweep,1835
sweep,1749
sweep,2082
mark,33955
sweep,3104
sweep,1713
sweep,1758
sweep,1814
sweep,1731
sweep,1882
sweep,1841
sweep,2270
mark,22653
sweep,3185
sweep,1708
sweep,1774
sweep,1728
sweep,1712
sweep,1848
sweep,1726
sweep,2175
mark,21521
sweep,3219
sweep,1690
sweep,1833
sweep,1728
sweep,1703
sweep,1897
sweep,1861
sweep,1983
mark,25480
sweep,3383
sweep,1809
sweep,1717
sweep,1730
sweep,1736
sweep,1917
sweep,1774
sweep,2190
mark,37100
sweep,3296
sweep,1711
sweep,1718
sweep,1736
sweep,1697
sweep,2069
sweep,1723
sweep,2059
mark,34568
sweep,3058
sweep,1687
sweep,1761
sweep,1689
sweep,1714
sweep,1858
sweep,2066
sweep,2746
mark,23944
sweep,3426
sweep,1795
sweep,1873
sweep,1998
sweep,1814
sweep,2286
sweep,1841
sweep,2208
mark,23810
sweep,3266
sweep,1777
sweep,1805
sweep,1812
sweep,1781
sweep,2151
sweep,1849
sweep,2148
mark,26760
sweep,3273
sweep,1767
sweep,1796
sweep,1818
sweep,1768
sweep,1963
sweep,1813
sweep,2243
mark,25014
sweep,3368
sweep,1765
sweep,1756
sweep,1812
sweep,1778
sweep,1950
sweep,1759
sweep,2191
mark,34880
sweep,3045
sweep,1756
sweep,1778
sweep,1804
sweep,1879
sweep,1965
sweep,1804
sweep,2320
mark,22807
sweep,3206
sweep,1744
sweep,1759
sweep,1871
sweep,1766
sweep,2085
sweep,1800
sweep,2192
mark,23220
sweep,3249
sweep,1771
sweep,1853
sweep,1815
sweep,1778
sweep,2015
sweep,1841
sweep,2069
mark,26562
sweep,3285
sweep,2071
sweep,1806
sweep,1849
sweep,1808
sweep,1979
sweep,1886
sweep,2236
mark,24687
sweep,3159
sweep,1863
sweep,1771
sweep,1735
sweep,1720
sweep,1939
sweep,1788
sweep,2127
mark,34954
sweep,3168
sweep,1796
sweep,1813
sweep,1761
sweep,1729
sweep,1995
sweep,1813
sweep,2456
mark,22456
