event_type,time_ns
mark,45322
sweep,5013
sweep,2542
sweep,1928
sweep,2390
sweep,1874
sweep,1720
sweep,1862
sweep,2182
mark,19928
sweep,3360
sweep,2008
sweep,1724
sweep,2018
sweep,1890
sweep,1734
sweep,1841
sweep,2354
mark,30572
sweep,3263
sweep,1948
sweep,1689
sweep,1954
sweep,1874
sweep,1699
sweep,1787
sweep,2523
mark,47351
sweep,3192
sweep,1914
sweep,1682
sweep,1840
sweep,1733
sweep,1688
sweep,2213
sweep,2614
mark,23780
sweep,3325
sweep,2014
sweep,1724
sweep,2011
sweep,1910
sweep,1739
sweep,1735
sweep,2517
mark,17324
sweep,3172
sweep,1952
sweep,1717
sweep,1984
sweep,1962
sweep,1740
sweep,1733
sweep,2305
mark,29164
sweep,3220
sweep,1991
sweep,1702
sweep,1901
sweep,1732
sweep,1668
sweep,1714
sweep,2304
mark,48277
sweep,2919
sweep,1929
sweep,1686
sweep,1860
sweep,1914
sweep,1701
sweep,1760
sweep,2836
mark,40814
sweep,3108
sweep,1907
sweep,1728
sweep,1970
sweep,1855
sweep,1728
sweep,2123
sweep,2513
mark,15827
sweep,2993
sweep,2052
sweep,1703
sweep,1995
sweep,1893
sweep,1696
sweep,1712
sweep,2020
mark,28638
sweep,3077
sweep,1968
sweep,1713
sweep,1960
sweep,1978
sweep,1708
sweep,1755
sweep,2360
mark,22678
sweep,3214
sweep,1970
sweep,1720
sweep,2006
sweep,1791
sweep,1721
sweep,1758
sweep,2360
mark,31915
sweep,3300
sweep,1900
sweep,1713
sweep,1980
sweep,1952
sweep,1745
sweep,1750
sweep,2373
mark,21313
sweep,2955
sweep,1940
sweep,1729
sweep,1956
sweep,1837
sweep,1729
sweep,1829
sweep,2409
mark,20623
sweep,3030
sweep,1961
sweep,1720
sweep,1949
sweep,1857
sweep,1705
sweep,1783
sweep,2187
mark,24371
sweep,3040
sweep,1941
sweep,1717
sweep,2070
sweep,1847
sweep,1706
sweep,1751
sweep,2465
mark,22152
sweep,2885
sweep,1991
sweep,1735
sweep,2025
sweep,2015
sweep,1742
sweep,1721
sweep,2405
mark,30629
sweep,3073
sweep,2003
sweep,1732
sweep,1981
sweep,1911
sweep,1728
sweep,1744
sweep,2339
mark,21507
sweep,2937
sweep,1943
sweep,1709
sweep,1972
sweep,1719
sweep,1710
sweep,1862
sweep,2375
mark,19284
sweep,2909
sweep,1963
sweep,1718
sweep,1983
sweep,1891
sweep,1714
sweep,1713
sweep,2135
mark,23126
sweep,3095
sweep,1959
sweep,1732
sweep,1979
sweep,1844
sweep,1737
sweep,1763
sweep,2643
mark,21897
sweep,2954
sweep,1981
sweep,1764
sweep,1959
sweep,1753
sweep,1704
sweep,1711
sweep,2497
mark,30352
sweep,2950
sweep,1980
sweep,1737
sweep,1984
sweep,1809
sweep,1749
sweep,1823
sweep,2393
mark,20906
sweep,2973
sweep,1913
sweep,1743
sweep,1979
sweep,1766
sweep,1735
sweep,1741
sweep,2382
mark,19767
sweep,2886
sweep,1968
sweep,1739
sweep,2006
sweep,1852
sweep,1733
sweep,1750
sweep,2226
mark,23692
sweep,2959
sweep,1982
sweep,1728
sweep,1996
sweep,1848
sweep,1736
sweep,1750
sweep,2440
mark,22489
sweep,2923
sweep,1973
sweep,1733
sweep,1953
sweep,1777
sweep,1695
sweep,1713
sweep,2473
mark,30555
sweep,2957
sweep,1957
sweep,1709
sweep,1998
sweep,1859
sweep,1722
sweep,1734
sweep,2366
mark,20977
sweep,2936
sweep,1896
sweep,1702
sweep,1991
sweep,1834
sweep,1714
sweep,1727
sweep,2262
mark,20459
sweep,2891
sweep,1936
sweep,1704
sweep,2004
sweep,1863
sweep,1729
sweep,1785
sweep,2182
mark,24004
sweep,2955
sweep,1920
sweep,1707
sweep,1987
sweep,1873
sweep,1754
sweep,1801
sweep,2451
mark,22975
sweep,2899
sweep,1967
sweep,1738
sweep,1948
sweep,1771
sweep,1736
sweep,1700
sweep,2422
mark,30747
sweep,2966
sweep,2196
sweep,1749
sweep,2021
sweep,1824
sweep,1737
sweep,1802
sweep,2355
mark,21157
sweep,2938
sweep,1921
sweep,1760
sweep,1976
sweep,1858
sweep,1703
sweep,1761
sweep,2480
mark,19801
sweep,2913
sweep,2027
sweep,1725
sweep,1978
sweep,1823
sweep,1694
