event_type,time_ns
mark,30137
sweep,3169
sweep,1986
sweep,2100
sweep,2253
sweep,1978
sweep,1815
sweep,1771
sweep,2156
mark,20624
sweep,2125
sweep,1831
sweep,1985
sweep,2030
sweep,2006
sweep,1869
sweep,1803
sweep,2526
mark,19398
sweep,2105
sweep,1781
sweep,1909
sweep,2043
sweep,1964
sweep,1858
sweep,1855
sweep,2056
mark,19076
sweep,2054
sweep,1828
sweep,1904
sweep,1985
sweep,2064
sweep,2094
sweep,1813
sweep,2137
mark,18703
sweep,2078
sweep,1841
sweep,1930
sweep,1930
sweep,2013
sweep,1891
sweep,1833
sweep,2265
mark,19012
sweep,2172
sweep,1857
sweep,1884
sweep,1945
sweep,1890
sweep,1821
sweep,1826
sweep,2087
mark,21160
sweep,2067
sweep,1844
sweep,1855
sweep,1918
sweep,1955
sweep,1813
sweep,1772
sweep,2021
mark,17363
sweep,2044
sweep,1793
sweep,1903
sweep,2148
sweep,1920
sweep,1947
sweep,1855
sweep,2353
mark,22334
sweep,2553
sweep,1900
sweep,2041
