event_type,time_ns
mark,30851
sweep,3170
sweep,1863
sweep,2119
sweep,1787
sweep,1794
sweep,1864
sweep,2264
sweep,1947
mark,16018
sweep,2116
sweep,1827
sweep,2095
sweep,1699
sweep,1791
sweep,1839
sweep,2153
sweep,2235
mark,15928
sweep,2172
sweep,1841
sweep,2188
sweep,1766
sweep,1717
sweep,1997
sweep,2234
sweep,1832
mark,15628
sweep,2086
sweep,1827
sweep,2200
sweep,1822
sweep,1829
sweep,2020
sweep,2344
sweep,2143
mark,18740
sweep,2409
sweep,1836
sweep,2241
sweep,1761
sweep,1702
sweep,1863
sweep,2140
sweep,2072
mark,16064
sweep,2136
sweep,1880
sweep,2113
sweep,1841
sweep,1858
sweep,1903
sweep,2088
sweep,1953
mark,14313
sweep,2126
sweep,2063
sweep,2787
sweep,2069
sweep,2105
sweep,2465
sweep,2636
sweep,2203
mark,21275
sweep,2853
sweep,1781
sweep,2162
sweep,1679
sweep,1788
sweep,1841
sweep,2377
sweep,2154
mark,16610
sweep,2204
sweep,1702
sweep,2037
