event_type,time_ns
mark,188178
sweep,3528
sweep,3089
sweep,4092
sweep,4267
sweep,3172
sweep,1490
sweep,1415
sweep,1569
sweep,1413
sweep,1642
sweep,2476
sweep,1541
sweep,1310
sweep,1527
sweep,1545
sweep,2185
mark,144458
sweep,2919
sweep,2809
sweep,3456
sweep,3877
sweep,2619
sweep,955
sweep,1032
sweep,1213
sweep,929
sweep,896
sweep,1203
sweep,1021
sweep,951
sweep,1051
sweep,926
sweep,899
sweep,1633
sweep,1090
sweep,1219
sweep,1288
sweep,1326
sweep,1001
sweep,1495
sweep,1474
sweep,1398
sweep,1270
sweep,1655
sweep,1960
sweep,2033
sweep,1443
sweep,1663
sweep,2177
mark,122540
sweep,2925
sweep,2510
sweep,3426
sweep,3777
sweep,2382
sweep,934
sweep,1056
sweep,1029
sweep,899
sweep,912
sweep,1141
sweep,1033
sweep,897
sweep,997
sweep,1118
sweep,895
sweep,997
sweep,895
sweep,1077
sweep,1109
sweep,920
sweep,877
sweep,893
sweep,1126
sweep,1128
sweep,942
sweep,1173
sweep,1182
sweep,913
sweep,1472
sweep,2162
sweep,2252
mark,104534
sweep,2691
sweep,2404
sweep,3518
sweep,3507
sweep,2410
sweep,951
sweep,892
sweep,1047
sweep,871
sweep,917
sweep,1125
sweep,906
sweep,875
sweep,898
sweep,883
sweep,912
sweep,1018
sweep,919
sweep,1070
sweep,1033
sweep,856
sweep,915
sweep,976
sweep,1145
sweep,1213
sweep,1528
sweep,1823
sweep,1448
sweep,1300
sweep,1834
sweep,2055
sweep,1312
mark,127014
sweep,2552
sweep,2536
sweep,3367
sweep,3682
sweep,2473
sweep,972
sweep,981
sweep,1158
sweep,877
sweep,860
sweep,1159
sweep,930
sweep,920
sweep,950
sweep,847
sweep,875
sweep,941
sweep,1027
sweep,1010
sweep,1004
sweep,877
sweep,1372
sweep,1145
sweep,1490
sweep,1348
sweep,1518
sweep,2234
sweep,1706
sweep,1232
sweep,1409
sweep,1543
sweep,2205
mark,128118
sweep,2910
sweep,2410
sweep,3337
sweep,3573
sweep,2397
sweep,975
sweep,955
sweep,1173
sweep,910
sweep,867
sweep,1197
sweep,916
sweep,925
sweep,962
sweep,907
sweep,863
sweep,941
sweep,852
sweep,941
sweep,1002
sweep,895
sweep,933
sweep,1297
sweep,1433
sweep,1371
sweep,1276
sweep,1590
sweep,1638
sweep,1744
sweep,2156
sweep,1356
sweep,2494
mark,117633
sweep,2774
sweep,2508
sweep,3274
sweep,3614
sweep,2505
sweep,993
sweep,933
sweep,1081
sweep,971
sweep,887
sweep,1132
sweep,899
sweep,869
sweep,941
sweep,972
sweep,916
sweep,975
sweep,892
sweep,1029
sweep,947
sweep,976
sweep,1139
sweep,925
sweep,1170
sweep,1082
sweep,957
sweep,1400
sweep,946
sweep,1083
sweep,1123
sweep,2439
sweep,2288
mark,133469
sweep,2706
sweep,2581
sweep,3462
sweep,3696
