event_type,time_ns
mark,198439
sweep,3779
sweep,3715
sweep,4446
sweep,4940
sweep,3182
sweep,1404
sweep,1359
sweep,1683
sweep,1760
sweep,1862
sweep,2596
sweep,1367
sweep,1348
sweep,1278
sweep,1461
sweep,1755
mark,144897
sweep,2773
sweep,3125
sweep,3885
sweep,4273
sweep,2603
sweep,950
sweep,993
sweep,1008
sweep,1345
sweep,1013
sweep,1225
sweep,1089
sweep,1287
sweep,1050
sweep,993
sweep,1120
sweep,1365
sweep,1256
sweep,1114
sweep,1441
sweep,1156
sweep,1139
sweep,1597
sweep,1471
sweep,1273
sweep,1406
sweep,1475
sweep,1861
sweep,2437
sweep,1288
sweep,1445
sweep,2200
mark,124877
sweep,2570
sweep,3031
sweep,3658
sweep,3820
sweep,2383
sweep,941
sweep,901
sweep,923
sweep,954
sweep,975
sweep,1133
sweep,978
sweep,1054
sweep,959
sweep,976
sweep,1188
sweep,1057
sweep,1025
sweep,1045
sweep,1300
sweep,1020
sweep,1061
sweep,1031
sweep,1086
sweep,882
sweep,1159
sweep,1021
sweep,1093
sweep,977
sweep,1506
sweep,1946
sweep,2189
mark,108735
sweep,2863
sweep,3207
sweep,3648
sweep,3924
sweep,2332
sweep,1029
sweep,869
sweep,865
sweep,936
sweep,919
sweep,1144
sweep,1005
sweep,1084
sweep,920
sweep,965
sweep,1128
sweep,1287
sweep,998
sweep,959
sweep,1306
sweep,1287
sweep,1066
sweep,942
sweep,1172
sweep,971
sweep,1832
sweep,1431
sweep,1282
sweep,1287
sweep,1644
sweep,1914
sweep,1353
mark,132526
sweep,2598
sweep,3070
sweep,3647
sweep,4077
sweep,2427
sweep,989
sweep,930
sweep,896
sweep,1007
sweep,990
sweep,1163
sweep,1026
sweep,1137
sweep,928
sweep,1142
sweep,1068
sweep,1043
sweep,997
sweep,1095
sweep,1324
sweep,966
sweep,1543
sweep,1390
sweep,1334
sweep,1703
sweep,1839
sweep,1865
sweep,2010
sweep,1137
sweep,1639
sweep,1318
sweep,2076
mark,131428
sweep,2580
sweep,2975
sweep,3517
sweep,3917
sweep,2312
sweep,925
sweep,914
sweep,940
sweep,1003
sweep,907
sweep,1087
sweep,968
sweep,1044
sweep,969
sweep,1007
sweep,1064
sweep,1071
sweep,979
sweep,941
sweep,1365
sweep,979
sweep,928
sweep,1336
sweep,1346
sweep,1304
sweep,1571
sweep,1243
sweep,1721
sweep,1667
sweep,2014
sweep,1424
sweep,2383
mark,122961
sweep,2507
sweep,2937
sweep,3623
sweep,4225
sweep,2244
sweep,919
sweep,892
sweep,931
sweep,973
sweep,916
sweep,1136
sweep,951
sweep,1029
sweep,1021
sweep,1023
sweep,1084
sweep,1053
sweep,1058
sweep,891
sweep,1404
sweep,975
sweep,923
sweep,975
sweep,1006
sweep,936
sweep,1120
sweep,939
sweep,1081
sweep,878
sweep,1153
sweep,2075
sweep,2555
mark,133312
sweep,2613
sweep,2937
sweep,3536
sweep,4024
sweep,2446
sweep,974
sweep,932
sweep,909
sweep,995
sweep,935
sweep,1112
sweep,1053
sweep,1052
sweep,897
sweep,1121
sweep,1157
sweep,1024
sweep,968
sweep,898
sweep,1544
sweep,1252
sweep,1180
sweep,1266
sweep,1330
sweep,1431
sweep,2781
sweep,1171
sweep,1551
sweep,1203
sweep,1709
sweep,1507
sweep,1728
mark,121167
sweep,2559
sweep,2973
sweep,3544
sweep,4050
sweep,2301
sweep,1015
sweep,1002
sweep,894
sweep,1024
sweep,948
sweep,1391
sweep,1090
sweep,1154
sweep,999
sweep,1012
sweep,1120
sweep,1235
sweep,975
sweep,905
sweep,1444
sweep,928
sweep,930
sweep,942
sweep,990
sweep,990
sweep,1386
sweep,936
sweep,1744
sweep,1633
sweep,1559
sweep,1554
sweep,2441
mark,128097
sweep,2576
sweep,3351
sweep,3632
sweep,3891
sweep,2245
sweep,975
sweep,903
sweep,984
sweep,1049
sweep,882
sweep,1128
sweep,1077
sweep,1003
sweep,965
sweep,1023
sweep,1483
sweep,902
sweep,989
sweep,960
sweep,1379
sweep,952
sweep,902
sweep,1125
sweep,1509
sweep,1396
sweep,1742
sweep,1303
sweep,1331
sweep,1852
sweep,2013
sweep,1626
sweep,2104
mark,126632
sweep,2658
sweep,3124
sweep,3339
sweep,4246
sweep,2342
sweep,980
sweep,976
sweep,985
sweep,999
sweep,940
sweep,1123
sweep,984
sweep,1023
sweep,1074
sweep,983
sweep,1165
sweep,1027
sweep,956
sweep,886
sweep,1371
sweep,962
sweep,877
sweep,943
sweep,1030
sweep,1341
sweep,1344
sweep,1286
sweep,1432
sweep,1293
sweep,1539
sweep,1751
sweep,2676
mark,130150
sweep,2791
sweep,3100
sweep,3693
sweep,4181
sweep,2374
sweep,916
sweep,915
sweep,935
sweep,1004
sweep,883
sweep,1142
sweep,1063
sweep,1282
sweep,959
sweep,1000
sweep,1226
sweep,1034
sweep,966
sweep,909
sweep,1551
sweep,1486
sweep,1295
sweep,1308
sweep,1334
sweep,1405
sweep,1998
sweep,1813
sweep,1218
sweep,1228
sweep,1545
sweep,1482
sweep,1827
mark,128070
sweep,2583
sweep,2896
sweep,3611
sweep,3819
sweep,2353
sweep,941
sweep,912
sweep,944
sweep,959
sweep,913
sweep,1193
sweep,1003
sweep,1044
sweep,940
sweep,935
sweep,1144
sweep,1130
sweep,954
sweep,914
sweep,1340
sweep,902
sweep,1366
sweep,1437
sweep,1242
sweep,1318
sweep,1651
sweep,1568
sweep,1700
sweep,1866
sweep,1220
sweep,1547
sweep,2214
mark,130716
sweep,2652
sweep,2856
sweep,3573
sweep,3626
sweep,2367
sweep,927
sweep,899
sweep,912
sweep,1061
sweep,950
sweep,1138
sweep,982
sweep,1099
sweep,1006
sweep,1061
sweep,1109
sweep,1039
sweep,984
sweep,898
sweep,1310
sweep,884
sweep,848
sweep,1028
sweep,1433
sweep,1251
sweep,1440
sweep,1289
sweep,1322
sweep,1519
sweep,2278
sweep,1571
sweep,2140
mark,121607
sweep,2743
sweep,3271
sweep,3430
sweep,3864
sweep,2433
sweep,953
sweep,899
sweep,873
sweep,975
sweep,1180
sweep,1127
sweep,979
sweep,982
sweep,948
sweep,963
sweep,1131
sweep,1096
sweep,986
sweep,859
sweep,1337
sweep,869
sweep,1219
sweep,951
sweep,984
sweep,860
sweep,1190
sweep,913
sweep,1040
sweep,902
sweep,1149
sweep,1051
sweep,2672
mark,127597
sweep,2751
sweep,3075
sweep,3768
sweep,3987
sweep,2245
sweep,962
sweep,967
sweep,906
sweep,938
sweep,976
sweep,1151
sweep,972
sweep,1073
sweep,984
sweep,965
sweep,1113
sweep,1068
sweep,1006
sweep,873
sweep,1262
sweep,1377
sweep,1257
sweep,1317
sweep,1330
sweep,1625
sweep,2228
sweep,2277
sweep,1380
sweep,1293
sweep,1437
sweep,1588
sweep,1883
mark,128211
sweep,2572
sweep,3034
sweep,3571
sweep,4347
sweep,2204
sweep,918
sweep,928
sweep,1065
sweep,1016
sweep,992
sweep,1131
sweep,957
sweep,1020
sweep,967
sweep,977
sweep,1219
sweep,1065
sweep,984
sweep,907
sweep,1281
sweep,842
sweep,1228
sweep,1335
sweep,1243
sweep,1246
sweep,1493
sweep,1328
sweep,1929
sweep,1737
sweep,1275
sweep,1561
sweep,2404
mark,127407
sweep,2603
sweep,3080
sweep,3458
sweep,3800
sweep,2222
sweep,933
sweep,906
sweep,912
sweep,997
sweep,956
sweep,1111
sweep,983
sweep,993
sweep,931
sweep,969
sweep,1161
sweep,1088
sweep,1000
sweep,1021
sweep,1310
sweep,980
sweep,1086
sweep,921
sweep,1442
sweep,1294
sweep,1419
sweep,1487
sweep,1292
sweep,1421
sweep,2151
sweep,1891
sweep,2189
mark,124832
sweep,2669
sweep,3095
sweep,3603
sweep,3680
sweep,2302
sweep,962
sweep,928
sweep,962
sweep,978
sweep,949
sweep,1125
sweep,977
sweep,1063
sweep,971
sweep,947
sweep,1116
sweep,1084
sweep,991
sweep,881
sweep,1257
sweep,959
sweep,918
sweep,925
sweep,1050
sweep,1070
sweep,1558
sweep,1283
sweep,1180
sweep,1202
sweep,1481
sweep,1626
sweep,2645
mark,134665
sweep,2666
sweep,3105
sweep,3506
sweep,3981
sweep,2403
sweep,937
sweep,1049
sweep,887
sweep,972
sweep,1036
sweep,1170
sweep,1043
sweep,1016
