timestamp_ns,collection,mark_time_ns,sweep_time_ns
4601243,0,898834,535030
9711927,1,2082090,8347206
42633688,2,3065204,668675
66129275,3,5443719,697460
84170153,4,737676,426664
141063668,5,394472,299131
191173620,6,753287,1149040
237466705,7,3585115,1064760
265058853,8,3165896,2007708
289064092,9,2026224,850000
314210047,10,3689374,1851741
356237658,11,3521986,783985
382399119,12,3210110,1966940
410948262,13,2595278,727117
424829689,14,1235355,685938
475171673,15,367550,303489
525667451,16,373161,302908
575677502,17,366338,326883
625753158,18,507848,632727
662702337,19,2254699,868245
689243812,20,2131785,1941702
717071339,21,1580874,745502
737266213,22,1228513,696968
787512605,23,3008928,1130175
826683461,24,2569689,950342
854394014,25,2263786,2026044
883841500,26,1576266,947960621
1854618374,27,1764684,965101
1911123760,28,1391523,841795
1962832510,29,1247739,829591
2014322142,30,1217561,840623
2065962040,31,1240726,808542
2117252763,32,1236338,825023
18446744071583364608,33,1247579,807750
18446744071634713912,34,1242580,816276
18446744071686201350,35,1279440,811397
18446744071737570674,36,1239924,827618
18446744071789537456,37,1271424,818671
18446744071841164260,38,1224274,838369
18446744071892983009,39,1230988,827167
18446744071944482370,40,1232791,822558
18446744071996007881,41,1238682,810735
18446744072047443660,42,1257889,820514
18446744072098777435,43,1248641,812810
18446744072150431451,44,1284840,820875
18446744072201838155,45,1259612,809122
18446744072255886255,46,1795244,980349
18446744072310178281,47,1326619,860832
18446744072366640925,48,1330707,863146
18446744072422370782,49,1318624,834832
18446744072475243311,50,1257116,819152
18446744072526671235,51,1288567,803742
18446744072578151169,52,1254422,819522
18446744072629570116,53,1258320,814282
18446744072681200237,54,1227039,838379
18446744072732694017,55,1233542,839621
18446744072783999377,56,1224054,820665
18446744072835523646,57,1259892,806688
18446744072886963433,58,1249602,822619
18446744072938551593,59,1274400,815214
18446744072989887552,60,1271795,836285
18446744073041308233,61,1247007,835954
18446744073092652719,62,1213794,843989
18446744073144062799,63,1252258,808371
18446744073195485684,64,1260614,823379
18446744073247484567,65,1323664,851754
18446744073302693741,66,1273769,845582
18446744073355290444,67,1267016,805646
18446744073406527946,68,1249702,822238
18446744073458092130,69,1256987,807599
18446744073509460581,70,1233773,820925
18446744073560758568,71,1236618,817058
18446744073611941706,72,1239583,821897
18446744073663475021,73,1273098,809804
5209098,74,1258480,826646
56815513,75,1293046,813301
108646436,76,1259762,828610
160295012,77,1258890,818060
211504570,78,1225807,833559
263164366,79,1260554,829892
314405545,80,1237600,822147
365701147,81,1256135,809634
416933769,82,1264040,820725
468667988,83,1287134,810606
521351526,84,1860498,964148
576828822,85,1811163,977393
631505691,86,1234303,852245
683031943,87,1240154,805817
734467001,88,1243501,818300
786051574,89,1237509,812329
837251604,90,1241537,821286
888565030,91,1255955,809744
939955593,92,1236708,825685
991460595,93,1236357,829542
1042810661,94,1278528,822428
1094400634,95,1247850,805105
1145593912,96,1255423,817088
1196908700,97,1268739,808271
1248359418,98,1240285,824222
1299697201,99,1237550,837737
1351017771,100,1232610,819422
1402501231,101,1254733,807469
1453792956,102,1238862,821676
1505647083,103,1764875,934031
1561438056,104,1836592,961133
1616233622,105,1284619,827718
1667609778,106,1231147,851183
1719324018,107,1294387,821647
1770693090,108,1232179,816868
1822033227,109,1267908,810966
1873343066,110,1254302,822919
1924739952,111,1266294,810055
1976429956,112,1277175,828770
2028242023,113,1263108,818881
2080220908,114,1266565,834421
2132131803,115,1256646,816196
18446744071598154027,116,1228021,830203
18446744071649706429,117,1241457,820745
18446744071701123482,118,1232079,823640
18446744071752804279,119,1250294,815304
18446744071804361550,120,1235876,818130
18446744071855874507,121,1254201,811527
18446744071907264108,122,1435717,831556
18446744071961768708,123,1741922,991731
18446744072015694145,124,1282315,842807
18446744072068465911,125,1269431,804734
18446744072120024465,126,1241687,822970
18446744072171920542,127,1245885,807079
18446744072223119069,128,1244663,824011
18446744072274523369,129,1261244,815505
18446744072325825664,130,1220457,826516
18446744072377479599,131,1239383,810715
18446744072428937621,132,1239082,819212
18446744072480322213,133,1265492,812820
18446744072531798629,134,1233662,822509
18446744072583447956,135,1273788,812890
18446744072634770009,136,1303214,850652
18446744072686382415,137,1233041,828690
18446744072737858932,138,1227500,846985
18446744072789280324,139,1239984,804254
18446744072840542462,140,1249162,816877
18446744072891998500,141,1255594,812209
18446744072945019693,142,1705842,949210
18446744072999904338,143,1373618,947597
18446744073059911229,144,1266324,1023131
18446744073113096544,145,1270833,978706
18446744073164699252,146,1244292,1003954
18446744073216298994,147,1256686,977694
18446744073267784919,148,1269009,1012521
18446744073319423485,149,1290420,983746
18446744073371159516,150,1258199,1014535
18446744073422909785,151,1303886,997432
18446744073474833235,152,1265953,1007421
18446744073526612589,153,1254152,981451
18446744073578173698,154,1235265,1024383
18446744073629877197,155,1240626,1010196
18446744073681928380,156,1240635,1026397
24048082,157,1252198,1003213
75541943,158,1254201,1006399
127181541,159,1248921,983646
178713724,160,1230065,1005287
230442192,161,1262937,995468
282150209,162,1382106,1026307
336996612,163,1316490,1030896
390070244,164,1282245,1013612
441796597,165,1298927,982063
493495649,166,1256876,1008954
545123284,167,1277917,988494
596623686,168,1239333,1045724
648580790,169,1262727,1009034
700569032,170,1237059,1019484
752180497,171,1251586,1007181
803688945,172,1221198,1006339
855437410,173,1246627,982173
906894039,174,1255875,1008473
958966222,175,1275111,987493
1010492715,176,1246957,1014765
1062101083,177,1296512,988134
1113671769,178,1285812,1013082
1165370691,179,1260052,985409
1216952268,180,1272516,1026557
1269816020,181,1302524,995197
1323200765,182,1268348,1028902
1375500462,183,1260543,987142
1427009270,184,1247920,1011197
1478643098,185,1269770,982273
1530120576,186,1283527,1013382
1581880133,187,1302994,985168
1633454036,188,1252047,1016668
1685384458,189,1267526,985169
1737420381,190,1266575,1009054
1789409325,191,1280803,984537
1840933964,192,1257548,1013903
1892770447,193,1264381,1007782
1944947199,194,1236127,1014354
1996814993,195,1240184,995779
2048318942,196,1228402,1037077
2099943652,197,1243510,990859
18446744071566023244,198,1242830,1004615
18446744071617656570,199,1264982,992132
18446744071670107515,200,1270001,1015316
18446744071723765491,201,1325668,1028541
18446744071780230399,202,1318644,1051886
18446744071835804569,203,1319155,1003253
18446744071888294498,204,1287795,1007321
18446744071939918507,205,1279209,985048
18446744071991436953,206,1246737,1038540
18446744072043115225,207,1234443,1006900
18446744072094757799,208,1244132,1029663
18446744072146377068,209,1243841,983856
18446744072197866789,210,1256626,1008483
18446744072249508932,211,1265924,985119
18446744072301086893,212,1262838,1009434
18446744072352785834,213,1283326,989187
18446744072404827057,214,1250094,1007531
18446744072456446247,215,1291322,985058
18446744072507984522,216,1251876,1009024
18446744072559585726,217,1274810,991180
18446744072611309234,218,1239654,1027438
18446744072663300723,219,1284369,1040714
18446744072716076968,220,1285350,1028471
18446744072768986808,221,1274419,980039
18446744072820514652,222,1264361,1004465
18446744072872181883,223,1290049,984758
18446744072923748722,224,1255284,1008222
