timestamp_ns,collection,mark_time_ns,sweep_time_ns
9877373,0,147261,38944
24162655,1,111372,55146
36444610,2,91345,31389
48696318,3,104339,36870
60804121,4,91094,35798
72905672,5,89250,33424
85522155,6,89530,35869
97766388,7,90543,34816
110001423,8,86014,31670
122227251,9,87357,35006
134298956,10,88829,33133
146532108,11,89511,30478
158831916,12,88369,37902
170990076,13,86835,34606
183145850,14,83329,30348
195322034,15,89440,35398
207443212,16,87327,34225
219611090,17,88258,38594
231777194,18,96664,40818
243876241,19,94770,41139
256134120,20,109318,38072
268227596,21,88719,35307
280404260,22,88839,32522
292688990,23,90202,36079
304843933,24,86785,36049
317008474,25,87086,34105
329272916,26,89981,38023
341388714,27,87708,34706
353535281,28,86245,33644
365745089,29,90843,36550
377912385,30,93999,38594
390053682,31,94751,37421
402213124,32,88679,35417
414373237,33,95732,39055
426521747,34,87707,30548
438770098,35,91334,36119
451026064,36,88488,35899
463238547,37,86104,32021
475516804,38,89120,35167
487639235,39,87467,33393
499794108,40,85724,32712
512024234,41,88870,35898
524154189,42,85563,32973
536288944,43,86635,32692
548531825,44,100782,39645
560575666,45,96444,39485
572751909,46,79892,30529
584921480,47,89160,34426
597059110,48,87828,33544
609282473,49,77258,30017
621452956,50,88088,34506
633574445,51,86185,33513
645776037,52,79161,31540
657967049,53,88859,36169
670141479,54,87196,33323
682356807,55,76386,30137
694553780,56,87116,33955
706729943,57,87357,33493
719024232,58,77267,31099
731233519,59,90221,33835
743353495,60,86365,33554
755563442,61,77448,31981
767734296,62,89480,35628
779847850,63,86465,33714
792127380,64,78189,30478
804363428,65,88508,34045
816491540,66,88959,34105
828687631,67,79712,31660
840858264,68,87988,34455
852973481,69,87156,32261
865179952,70,77939,30318
877577347,71,91084,35106
889893177,72,89400,37371
902213625,73,79271,33023
915065697,74,96534,38753
927831153,75,90592,34456
940525003,76,80513,34346
953215226,77,93027,41279
966161466,78,131000,55987
979108940,79,90673,34255
991724861,80,94060,36920
1004024600,81,96224,34836
1016273051,82,78299,31460
1028385774,83,89070,35948
1040475913,84,86325,32522
1052640885,85,77648,31000
1064754950,86,89140,33785
