event_type,gc_thread,start_ns,time_ns
sweep,-1,181897698,126
mark,-1,181900388,25438
sweep,-1,181930532,11050
concsweep,1,181965197,122776
concsweep,0,181965205,122775
collection,-1,181900355,340374
