event_type,time_ns
mark,186910
sweep,6509
sweep,7837
sweep,5010
sweep,2988
sweep,3272
sweep,4542
sweep,2942
sweep,3862
mark,149466
sweep,6229
sweep,7247
sweep,4033
sweep,2452
sweep,2130
sweep,2754
sweep,2127
sweep,2916
sweep,3016
sweep,2674
sweep,2162
sweep,2610
sweep,2991
sweep,3443
sweep,3638
sweep,4169
mark,132070
sweep,5502
sweep,7559
sweep,3385
sweep,2202
sweep,1698
sweep,2120
sweep,1855
sweep,2310
sweep,1807
sweep,2023
sweep,1888
sweep,2304
sweep,2244
sweep,2702
sweep,3128
sweep,4603
mark,129434
sweep,5673
sweep,6841
sweep,3728
sweep,1831
sweep,1623
sweep,2232
sweep,1810
sweep,2062
sweep,1710
sweep,2581
sweep,2497
sweep,2405
sweep,3709
sweep,2491
sweep,3651
sweep,2514
mark,127616
sweep,5524
sweep,7048
sweep,3230
sweep,1742
sweep,1917
sweep,1962
sweep,1843
sweep,2144
sweep,1733
sweep,2050
sweep,1805
sweep,2188
sweep,2361
sweep,3459
sweep,3503
sweep,3960
mark,131013
sweep,5571
sweep,6716
sweep,3227
sweep,1792
sweep,1680
sweep,2049
sweep,1774
sweep,2144
sweep,1731
sweep,2175
sweep,1789
sweep,1790
sweep,2536
sweep,2569
sweep,3002
sweep,4519
mark,106081
sweep,5847
sweep,6503
sweep,3276
sweep,1769
sweep,1722
sweep,2147
sweep,1856
sweep,2159
sweep,1870
sweep,2071
sweep,1798
sweep,1634
sweep,2506
sweep,2474
sweep,2725
sweep,3737
mark,130603
sweep,5628
sweep,6841
sweep,3279
sweep,1999
sweep,1729
sweep,1925
sweep,1711
sweep,2119
sweep,1702
sweep,2034
sweep,2587
sweep,2340
sweep,2651
sweep,3736
sweep,2486
sweep,3758
mark,127818
sweep,5503
sweep,6789
sweep,3267
sweep,1781
sweep,1743
sweep,1959
sweep,1805
sweep,2145
sweep,1703
sweep,1998
sweep,1903
sweep,2525
sweep,2404
sweep,2785
sweep,3357
sweep,4140
mark,129002
sweep,5514
sweep,6525
sweep,3174
sweep,1731
sweep,1735
sweep,1985
sweep,1766
sweep,2074
sweep,1698
sweep,1997
sweep,1903
sweep,1845
sweep,2774
sweep,2559
sweep,2914
sweep,4457
mark,132189
sweep,5203
sweep,6381
sweep,3212
sweep,1717
sweep,1646
sweep,2016
sweep,1748
sweep,2085
sweep,1774
sweep,2493
sweep,2536
sweep,2479
sweep,3632
sweep,2427
sweep,3285
