event_type,time_ns
mark,35635
sweep,753
sweep,575
sweep,462
sweep,341
sweep,403
sweep,237
sweep,195
sweep,161
sweep,165
sweep,170
sweep,288
sweep,153
sweep,146
sweep,158
sweep,158
sweep,165
sweep,149
sweep,163
sweep,206
sweep,164
sweep,137
sweep,155
sweep,138
sweep,254
sweep,149
sweep,160
sweep,145
sweep,272
sweep,133
sweep,161
sweep,198
sweep,164
sweep,150
sweep,149
sweep,144
sweep,240
sweep,150
sweep,154
sweep,145
sweep,232
sweep,152
sweep,154
sweep,141
sweep,229
sweep,150
sweep,161
sweep,136
sweep,161
sweep,156
sweep,158
sweep,163
sweep,227
sweep,134
sweep,155
sweep,140
sweep,163
sweep,154
sweep,158
sweep,149
sweep,217
sweep,144
sweep,157
sweep,138
sweep,164
sweep,149
sweep,159
sweep,149
sweep,243
sweep,183
sweep,166
sweep,146
sweep,160
sweep,142
sweep,155
sweep,143
sweep,139
sweep,224
sweep,158
sweep,148
sweep,161
sweep,151
sweep,154
sweep,139
sweep,156
sweep,218
sweep,157
sweep,139
sweep,162
sweep,148
sweep,156
sweep,233
sweep,181
sweep,190
sweep,147
sweep,142
sweep,156
sweep,171
sweep,162
sweep,159
sweep,304
sweep,209
sweep,154
sweep,144
sweep,167
sweep,179
sweep,201
sweep,139
sweep,158
sweep,243
sweep,165
sweep,133
sweep,158
sweep,146
sweep,155
sweep,143
sweep,154
sweep,139
sweep,262
sweep,150
sweep,228
sweep,143
sweep,233
sweep,145
sweep,160
sweep,155
sweep,270
sweep,416
sweep,245
mark,26202
sweep,517
sweep,224
sweep,451
sweep,191
sweep,317
sweep,205
sweep,183
sweep,165
sweep,264
sweep,162
sweep,164
sweep,158
sweep,137
sweep,158
sweep,155
sweep,158
sweep,230
sweep,156
sweep,152
sweep,157
sweep,155
sweep,156
sweep,144
sweep,162
sweep,236
sweep,164
sweep,143
sweep,154
sweep,135
sweep,161
sweep,233
sweep,249
sweep,268
sweep,159
sweep,141
sweep,148
sweep,146
sweep,156
sweep,140
sweep,161
sweep,185
sweep,208
sweep,148
sweep,155
sweep,146
sweep,161
sweep,141
sweep,159
sweep,154
sweep,242
sweep,159
sweep,152
sweep,144
sweep,156
sweep,145
sweep,159
sweep,147
sweep,267
sweep,149
sweep,156
sweep,135
sweep,158
sweep,140
sweep,161
sweep,155
sweep,251
sweep,139
sweep,159
sweep,149
sweep,159
sweep,228
sweep,160
sweep,145
sweep,212
sweep,137
sweep,160
sweep,154
sweep,154
sweep,147
sweep,158
sweep,152
sweep,265
sweep,139
sweep,148
sweep,136
sweep,155
sweep,144
sweep,162
sweep,141
sweep,157
sweep,255
sweep,156
sweep,145
sweep,154
sweep,137
sweep,159
sweep,171
sweep,154
sweep,237
sweep,154
sweep,137
sweep,156
sweep,148
sweep,154
sweep,169
sweep,213
sweep,239
sweep,157
sweep,139
sweep,164
sweep,145
sweep,157
sweep,151
sweep,156
sweep,225
sweep,152
sweep,145
sweep,156
sweep,144
sweep,161
sweep,150
sweep,155
sweep,212
sweep,160
sweep,405
sweep,169
sweep,160
sweep,355
mark,25479
sweep,493
sweep,178
sweep,405
sweep,192
sweep,296
sweep,258
sweep,171
sweep,158
sweep,180
sweep,154
sweep,162
sweep,158
sweep,133
sweep,152
sweep,213
sweep,156
sweep,149
sweep,160
sweep,137
sweep,158
sweep,149
sweep,157
sweep,185
sweep,160
sweep,153
sweep,158
sweep,145
sweep,155
sweep,144
sweep,165
sweep,320
sweep,247
sweep,148
sweep,157
sweep,142
sweep,155
sweep,145
sweep,158
sweep,193
sweep,147
sweep,144
sweep,245
sweep,150
sweep,158
sweep,144
sweep,149
sweep,221
sweep,166
sweep,153
sweep,158
sweep,164
sweep,149
sweep,140
sweep,153
sweep,220
sweep,179
sweep,152
sweep,160
sweep,140
sweep,151
sweep,141
sweep,158
sweep,137
sweep,244
sweep,156
sweep,158
sweep,150
sweep,153
sweep,145
sweep,163
sweep,143
sweep,203
sweep,148
sweep,209
sweep,149
sweep,116
sweep,110
sweep,120
sweep,108
sweep,172
sweep,107
sweep,115
sweep,108
sweep,120
sweep,102
sweep,114
sweep,103
sweep,180
sweep,110
sweep,119
sweep,102
sweep,118
sweep,124
sweep,114
sweep,105
sweep,171
sweep,120
sweep,119
sweep,104
sweep,116
sweep,108
sweep,120
sweep,104
sweep,159
sweep,147
sweep,151
sweep,104
sweep,117
sweep,108
sweep,117
sweep,104
sweep,121
sweep,172
sweep,120
sweep,108
sweep,118
sweep,107
sweep,116
sweep,112
sweep,123
sweep,163
sweep,336
sweep,123
sweep,128
sweep,107
sweep,118
sweep,117
sweep,280
mark,20597
sweep,394
sweep,133
sweep,331
sweep,154
sweep,222
sweep,147
sweep,131
sweep,138
sweep,110
sweep,112
sweep,118
sweep,201
sweep,126
sweep,131
sweep,107
sweep,112
sweep,113
sweep,113
sweep,104
sweep,160
sweep,107
sweep,113
sweep,107
sweep,120
sweep,111
sweep,123
sweep,110
sweep,176
sweep,122
sweep,135
sweep,205
sweep,230
sweep,109
sweep,114
sweep,111
sweep,117
sweep,144
sweep,117
sweep,121
sweep,115
sweep,110
sweep,124
sweep,115
sweep,121
sweep,159
sweep,114
sweep,105
sweep,119
sweep,114
sweep,118
sweep,126
sweep,112
sweep,149
sweep,118
sweep,105
sweep,122
sweep,112
sweep,115
sweep,109
sweep,115
sweep,152
sweep,118
sweep,105
sweep,117
sweep,115
sweep,117
sweep,112
sweep,119
sweep,163
sweep,116
sweep,106
sweep,124
sweep,111
sweep,115
sweep,105
sweep,118
sweep,117
sweep,160
sweep,107
sweep,114
sweep,109
sweep,118
sweep,111
sweep,121
sweep,103
sweep,165
sweep,109
sweep,113
sweep,112
sweep,117
sweep,107
sweep,118
sweep,107
sweep,165
sweep,107
sweep,116
sweep,112
sweep,114
sweep,102
sweep,112
sweep,109
sweep,155
sweep,103
sweep,117
sweep,145
sweep,140
sweep,106
sweep,141
sweep,109
sweep,168
sweep,105
sweep,118
sweep,154
sweep,135
sweep,107
sweep,117
sweep,107
