timestamp_ns,collection,mark_time_ns,sweep_time_ns
22263685,0,37591,18776
37347114,1,11001,8055
52033267,2,8807,7995
66912036,3,8126,7474
81683371,4,8175,7204
96451309,5,7965,7624
111080883,6,7634,6964
125810248,7,7855,7344
140572195,8,7504,7164
155221697,9,10961,6963
169880297,10,7314,7113
184517686,11,7484,7384
199185574,12,7143,6933
213841087,13,7465,7364
228622411,14,7915,7956
243423413,15,7093,7094
258086240,16,7154,7043
272755530,17,7434,7445
287455719,18,7023,6934
302133846,19,10219,7294
316799079,20,7023,7234
331593688,21,7083,7324
346327130,22,7093,7214
360979177,23,7104,7785
375624953,24,6923,6943
390307768,25,7064,7655
404948404,26,7024,7253
419637001,27,6974,6963
434341468,28,7034,7183
449015467,29,7214,7625
463654590,30,7083,7104
478343387,31,7384,7364
493002147,32,7094,7234
507655257,33,7063,7074
522308596,34,7144,7184
536971765,35,7163,7655
551635765,36,6973,6953
566270329,37,7053,7144
580897238,38,7054,7254
595793231,39,6963,7204
610646431,40,7094,7063
625292427,41,7053,7374
639962558,42,7224,7324
654618192,43,7054,7173
669298744,44,7485,7384
683994745,45,7014,7093
698649488,46,7053,6943
713282899,47,7184,7344
727986064,48,7174,7264
742634765,49,7114,7133
757298926,50,7303,7635
771982433,51,8326,9067
786664537,52,8046,9087
801677753,53,9248,10570
816506667,54,8526,8817
831178021,55,7374,7675
846703303,56,30699,22713
862300392,57,31249,19738
877795215,58,8887,7294
892929992,59,7124,7775
907587430,60,7264,7254
922247132,61,7093,7044
936908367,62,7304,7324
951584710,63,6843,7064
966400510,64,7283,7104
981208664,65,7264,7044
995892092,66,7123,7324
1010521756,67,7084,6953
1025210534,68,7284,7364
1039878772,69,7103,7114
1054534656,70,6924,7113
1069180301,71,6933,7324
1083835494,72,6994,7364
1098514182,73,7084,7023
1113161681,74,7274,7364
1127825892,75,6933,7234
1142471927,76,6934,7053
1157137160,77,7394,7264
1171797683,78,7044,7203
1186482082,79,6973,7104
1201221426,80,7124,7173
1215876990,81,7224,7274
1230557482,82,6963,7294
1245193839,83,7213,7455
1259858510,84,7053,7044
1274538280,85,7053,7174
1289216618,86,7143,7394
1303875207,87,7164,7644
1318687099,88,7204,7444
1333379994,89,7264,7304
1348038784,90,7304,7184
1362740837,91,7194,7113
1377471053,92,7284,7164
1392127760,93,7314,7304
1406775739,94,7084,7073
1421485156,95,7273,7445
1436137794,96,7023,7354
1450828074,97,7023,7254
1465487606,98,6983,7084
1480132269,99,7174,7273
1494873466,100,7474,7184
1509540231,101,7204,7214
1524189153,102,7123,7084
1538847863,103,7003,7043
1553521842,104,7003,7174
1568204257,105,7174,7434
1582886642,106,7034,6953
1597650623,107,7193,7374
1612315885,108,7013,7104
1627050219,109,7083,6944
1641725521,110,7053,7184
1656380794,111,7174,7404
1671019826,112,6884,6863
1685675360,113,6994,7013
1700324572,114,6934,7273
1714950851,115,6943,7194
1729670226,116,6934,7173
1744372079,117,7093,7054
1759151759,118,10640,7595
1773801151,119,7745,8466
1788459691,120,7905,8235
1803679470,121,8466,9218
1818520538,122,7645,8095
1833181572,123,7384,7575
1848308154,124,21230,22253
1863818126,125,12614,11522
1878932344,126,7515,6793
1893656629,127,7444,6884
1908323485,128,6863,6713
1923031839,129,7034,6973
1937726308,130,7314,7023
1952414043,131,6953,6723
1967074957,132,6974,6823
1981747824,133,7154,6953
1996412045,134,7454,6733
2011066697,135,7014,6712
2025740626,136,7244,7033
2040416468,137,7214,6703
2055090277,138,7314,6983
2069814492,139,7123,6753
2084497258,140,7103,6904
2099152882,141,11221,6743
2113834566,142,7173,6954
2128485992,143,7093,6863
2143199116,144,7103,6923
18446744071572443147,145,7074,6933
18446744071587125553,146,7133,6954
18446744071601772971,147,7044,6813
18446744071616450537,148,7093,6874
18446744071631133483,149,7123,6693
18446744071645793625,150,7004,6773
18446744071660433229,151,6913,6863
18446744071675117207,152,6874,6772
18446744071689784754,153,6963,6773
18446744071704437152,154,7003,6853
18446744071719126931,155,6974,6722
18446744071733851307,156,6853,6732
18446744071748557767,157,7164,6823
18446744071763384678,158,7074,6753
18446744071778042967,159,6984,6713
18446744071792858877,160,7043,7495
18446744071807531032,161,6903,6793
18446744071822218136,162,7074,6833
18446744071836867208,163,6993,6893
18446744071851539474,164,7013,6914
18446744071866217430,165,6793,6994
18446744071880871602,166,7053,7224
18446744071895528508,167,7264,6833
18446744071910200894,168,6934,6903
18446744071924884762,169,6974,7404
18446744071939558701,170,6893,6903
18446744071954199628,171,6953,6873
18446744071968884447,172,7004,7294
18446744071983566361,173,7004,6903
18446744071998222115,174,6833,6723
18446744072012890644,175,7074,6772
18446744072027601975,176,6913,6793
18446744072042301132,177,6843,6833
18446744072056999046,178,6923,6823
18446744072071819495,179,7043,6803
18446744072086695058,180,6913,6993
18446744072101402030,181,6933,6823
18446744072116247125,182,7103,6894
18446744072130924230,183,7174,6803
18446744072145581768,184,7074,7163
18446744072160268010,185,7384,7725
18446744072175035598,186,6993,6793
18446744072189710528,187,7545,7734
18446744072204426347,188,8246,7184
18446744072219244081,189,9297,8216
18446744072233968876,190,7505,7374
18446744072248650420,191,7254,7093
18446744072264021979,192,9959,9638
18446744072279095439,193,8065,7124
18446744072300887024,194,44085,30848
18446744072316664056,195,10250,7314
18446744072331362622,196,8637,6813
18446744072346231994,197,7774,6613
18446744072361025731,198,7905,6793
18446744072375611301,199,7374,6954
18446744072390296192,200,7554,6943
18446744072404900909,201,7183,6934
18446744072419549108,202,7284,6713
18446744072434207357,203,7374,6753
18446744072449005022,204,7805,7194
18446744072463934688,205,7485,7284
18446744072478738235,206,7714,7435
18446744072493367809,207,7074,7003
18446744072508010218,208,7314,7975
18446744072522632258,209,7074,7594
18446744072537400186,210,7394,6954
18446744072552054257,211,7124,7254
18446744072566675225,212,7374,7334
18446744072581327383,213,7014,6863
18446744072595968600,214,7404,6923
18446744072610626478,215,7173,7435
18446744072625267474,216,7715,6813
18446744072639947645,217,7103,6853
18446744072654607557,218,6963,6573
18446744072669248183,219,7113,6883
18446744072683891253,220,7274,6983
18446744072698558509,221,6883,6693
18446744072713211098,222,7103,7174
18446744072727886950,223,7103,6793
18446744072742559646,224,7104,7013
18446744072757215922,225,7064,6833
18446744072771860154,226,7054,6713
18446744072786513584,227,7244,6693
18446744072801214525,228,7223,6833
18446744072815860601,229,7243,6733
18446744072830513710,230,6983,6693
18446744072845139958,231,7274,6823
18446744072859803237,232,7123,6693
18446744072874457338,233,6983,6863
18446744072889168989,234,7073,6813
18446744072903859088,235,7224,6803
18446744072918543567,236,7064,6823
18446744072933219371,237,7123,6853
18446744072947878561,238,7124,6823
18446744072962562760,239,7053,6723
18446744072977231468,240,7164,6713
18446744072991906319,241,7174,6763
18446744073006573265,242,6993,7024
18446744073021236494,243,7003,6723
18446744073035943536,244,6863,6683
18446744073050613006,245,6914,6692
18446744073065280924,246,6933,6803
18446744073079956185,247,6993,6884
18446744073094623221,248,6853,6743
18446744073109280458,249,7093,7124
18446744073123945040,250,6903,6702
18446744073138629819,251,7154,6983
18446744073153315941,252,7084,6803
18446744073167977166,253,7354,7264
18446744073182824796,254,7144,7514
18446744073197497403,255,7233,8196
18446744073212489518,256,7444,8657
18446744073227348420,257,7554,7665
18446744073242030725,258,7153,7825
18446744073257147828,259,7855,8056
18446744073272680654,260,6973,7044
18446744073288038687,261,7224,7374
18446744073302724960,262,6853,6923
18446744073317401113,263,6973,7324
18446744073332057278,264,7204,7223
18446744073346721007,265,7004,6893
18446744073361435093,266,7223,7284
18446744073376092019,267,6803,7144
18446744073390853726,268,7053,7244
18446744073405540449,269,6953,7565
18446744073420243714,270,7494,7224
18446744073434895531,271,6933,6913
18446744073449537219,272,7183,7354
18446744073464202741,273,7024,7073
18446744073478854538,274,7194,6923
18446744073493532706,275,7063,7304
18446744073508187117,276,7504,7655
18446744073522860254,277,7104,6893
18446744073537514365,278,7134,7294
18446744073552209004,279,6953,7484
18446744073566885177,280,7094,7063
18446744073581539719,281,7204,7043
18446744073596358985,282,7475,7384
18446744073611287279,283,7264,7484
18446744073626072470,284,7214,7214
18446744073640722143,285,6943,7124
18446744073655393807,286,7044,7184
18446744073670073628,287,6863,7174
18446744073684734232,288,7263,7214
18446744073699406748,289,7003,6973
4521025,290,7374,7755
19184925,291,7053,7204
33969966,292,7153,7214
48629648,293,7013,7044
63296153,294,7073,7484
77961956,295,6943,6924
92712030,296,7224,7214
107385138,297,7294,7053
122096458,298,7284,7083
136748666,299,7043,7174
151461649,300,7164,7013
166168410,301,6924,6993
180839674,302,7014,7053
195538270,303,7184,7404
210196529,304,7414,6883
224897781,305,7534,7224
239646662,306,7294,7074
254302647,307,7194,7063
268973580,308,7244,7174
283662518,309,7214,7254
298324424,310,7214,7504
312976802,311,7093,7164
327743207,312,7094,7063
342423498,313,7224,7033
357074574,314,7033,7324
371732702,315,7294,7264
386398967,316,7183,7004
401097022,317,7324,8256
415756233,318,7033,7174
430446844,319,7163,6974
445135250,320,7124,7033
459807376,321,7113,7324
478802300,322,35438,24817
493571181,323,10540,8776
508457404,324,8406,8406
523097689,325,8045,7394
537833316,326,7814,7505
552706084,327,7825,7404
567959036,328,7384,6903
582845741,329,7564,7294
597500704,330,7274,7804
612170124,331,7344,7134
626860915,332,7454,7104
641586883,333,7504,7234
656264078,334,7043,6914
670907389,335,7254,7273
685564897,336,7234,7133
700223807,337,7063,7364
714865134,338,7163,7224
729555103,339,7054,7163
744219324,340,7264,7193
758892191,341,7033,7144
773541723,342,7114,7264
788210673,343,6883,6953
802910912,344,7244,8736
817580162,345,7103,7094
832250544,346,6953,6933
846912720,347,6964,7714
861582261,348,7154,7354
876258334,349,7274,6963
890934548,350,7123,7404
905605822,351,7123,7174
920253390,352,7044,6903
935021789,353,7034,7013
949741095,354,7624,7344
964400637,355,6963,6943
979142535,356,7655,7213
993824469,357,6993,7665
1008591135,358,7073,7084
1023236429,359,6903,7064
1037902353,360,7143,7264
1052546836,361,6943,6933
1067237727,362,7304,7204
1081884254,363,7063,7164
1096537363,364,6934,7404
1111251920,365,7003,7033
1125909718,366,7253,7274
1140588826,367,6924,7123
1155243098,368,7364,7194
1169888172,369,6953,7084
1184561239,370,7014,7013
1199226592,371,6983,7785
1213883458,372,7094,7274
1228549022,373,7053,7074
1243227409,374,6973,7274
1257893443,375,6993,7294
1272553756,376,6943,6974
1287229408,377,7114,7344
1301922063,378,7103,7404
1316577035,379,7064,7033
1331259952,380,7134,7053
1345942477,381,7204,7234
1360610094,382,6863,6983
1375300625,383,7484,7254
1390160188,384,6993,7143
1404927214,385,7033,7354
1419678170,386,7123,7074
1434365735,387,7314,7274
1449183678,388,6944,6993
1463984058,389,7895,7976
1478710287,390,7154,8215
1493388935,391,7243,7475
1508271201,392,7263,7545
1523052054,393,7314,7995
1537731483,394,7254,7033
1552512857,395,7073,7324
1567802159,396,7093,7204
1583024513,397,7013,7004
1597710735,398,7024,7474
1612375497,399,7134,7253
1627069294,400,7474,7024
1641733514,401,7114,7244
1656399578,402,6914,7133
1671153430,403,7013,6963
1685815796,404,6914,7103
1700485688,405,7044,7895
1715196147,406,7083,6913
1729857081,407,7143,7334
1744510961,408,6903,7114
1759266546,409,6913,6903
1773923693,410,7113,7034
1788590709,411,7214,7304
1803248958,412,7154,7293
1817940290,413,7284,6853
1832621543,414,7214,7254
1847283249,415,6983,7645
1861934725,416,7113,6984
1876587152,417,7224,7154
1891225835,418,7154,7744
1905910845,419,7103,7254
1920656741,420,7153,7425
1935329888,421,7134,7183
1950000581,422,7074,7183
1964690571,423,7003,7204
1979320205,424,7414,7274
1994000006,425,7013,7174
2008671290,426,7173,7485
2023419069,427,7174,7063
2038088169,428,7053,7254
2052901062,429,6914,7223
2067572827,430,7104,7444
2082362567,431,7204,7204
2097044031,432,7143,7645
2111746544,433,7434,7194
2126409572,434,7444,6974
2141053915,435,6913,7084
18446744071570305391,436,7214,7424
18446744071585013415,437,7094,7133
18446744071599658369,438,7204,7233
18446744071614332478,439,6913,7725
18446744071629045712,440,7123,6964
18446744071643677490,441,6974,7073
18446744071658408197,442,7565,7364
18446744071673066096,443,7004,6963
