timestamp_ns,collection,mark_time_ns,sweep_time_ns
4949072,0,89371,46067
7699204,1,100411,56568
10375845,2,80945,54844
13039933,3,63170,53282
15239665,4,42181,31570
16719125,5,27993,32472
21522480,6,43162,46799
24541223,7,57690,50166
27498860,8,46950,45707
30491915,9,36530,40026
33377555,10,43883,43053
36193943,11,43302,42782
39118306,12,57490,50887
42018153,13,58011,50817
45036205,14,43143,41398
47951091,15,58892,54384
50870565,16,38564,42551
53931199,17,52289,46990
56842016,18,36320,40216
59756171,19,38643,41269
62697997,20,36420,40567
65617742,21,69443,55535
68616177,22,75083,55155
71592680,23,48202,48673
74538755,24,56878,48553
77546588,25,39725,39526
80547567,26,43854,44104
83475027,27,47761,49094
86362049,28,48403,45015
89312974,29,54373,47000
92314685,30,38904,41068
95357975,31,51899,48502
98310322,32,37481,39516
101295742,33,47430,45267
104371334,34,36469,39105
107317148,35,70585,56337
110177179,36,45597,43673
113147841,37,42802,42461
116103294,38,69843,56698
119148438,39,69683,56107
122136523,40,47270,45877
125022493,41,52550,48603
128036528,42,52901,48672
131021808,43,66076,54784
133922676,44,46209,50245
136797255,45,67409,54033
139845044,46,52991,51799
142819032,47,36570,38253
145900195,48,48542,47601
148813648,49,68109,56037
151810248,50,64083,53061
154820415,51,56949,50506
157760369,52,57088,51869
160645628,53,46558,45507
163601662,54,63420,51038
166562314,55,58452,49414
169554227,56,41459,42330
172540188,57,42260,43493
175508365,58,52740,48383
178561294,59,57850,51568
181520403,60,40718,41379
184423627,61,49494,47230
187354242,62,49765,48513
190312200,63,51628,48232
193330813,64,125199,73530
196328356,65,91605,60766
199253471,66,45176,46920
202408735,67,50396,52530
205433139,68,40648,44384
208377681,69,37772,43974
211304620,70,43874,43012
214270954,71,48883,45557
217214784,72,64493,53392
220250049,73,42231,43683
223213427,74,61898,53001
226196723,75,59484,52319
229239933,76,37351,40708
232202229,77,59834,51789
235051189,78,44595,45056
238073600,79,44715,43523
240995529,80,68911,54323
243956572,81,39375,41349
246969965,82,45086,44625
249961116,83,53312,47310
252932349,84,41319,41840
255924542,85,36961,39665
258914872,86,57339,50737
261780343,87,53602,45537
264697613,88,48993,47972
267686099,89,52730,48483
270779605,90,38664,40898
273711874,91,74331,55516
276728142,92,66868,54874
279716077,93,55466,49404
282635030,94,56849,50436
285514248,95,48262,44705
288485341,96,57359,50727
291438349,97,59093,51458
294447314,98,43753,42942
297423727,99,43092,44364
300532702,100,54394,46899
303583046,101,54864,50136
306507389,102,41489,41149
309406505,103,38754,41128
312374221,104,42010,44535
315333702,105,70374,57139
318332908,106,65244,54354
321316665,107,44064,46448
324264653,108,53833,49494
327251286,109,37331,40176
330271442,110,44024,44565
333216074,111,46890,49253
336141891,112,49073,45908
339105319,113,56147,49454
342092562,114,53071,47711
345109592,115,40567,42511
348078741,116,69642,55005
351010959,117,59413,49475
354082694,118,47460,47941
357036193,119,59724,50796
359873571,120,47831,44114
362867597,121,39275,41258
365806178,122,70444,56718
368828077,123,70014,56858
371827794,124,58532,51127
374798236,125,52300,50536
377820967,126,44024,43343
380772332,127,37291,41068
383762120,128,55847,50105
386667137,129,54574,46078
389601891,130,48783,46749
392590637,131,42321,44434
395823969,132,41740,41569
398766337,133,67770,55626
401770483,134,62118,53633
404763327,135,58021,50676
407696999,136,52249,49484
410595914,137,49524,44415
413568760,138,57058,51939
416489046,139,59814,51438
419528058,140,41879,42972
422525731,141,42792,44865
425508155,142,49274,46739
428515748,143,56497,49795
431483684,144,42131,42060
434403189,145,39835,41670
437350676,146,37602,41669
440309145,147,71025,56298
443274747,148,65916,56748
446318037,149,46499,48292
449255957,150,55936,50968
452247338,151,37031,40056
455263166,152,46970,44194
458209401,153,48994,49234
461106082,154,47651,44986
464064541,155,51638,45928
467074738,156,38644,40697
470129340,157,49434,49154
473075595,158,37472,40206
476089299,159,44475,44274
479166484,160,36710,39505
482137677,161,69512,57801
484990574,162,44796,43132
487997806,163,43032,42351
491070492,164,75494,60425
494139592,165,65374,54665
497108360,166,47611,46448
500078741,167,41690,44294
