timestamp_ns,collection,mark_time_ns,sweep_time_ns
10037499,0,67318,40928
15760045,1,24567,15579
19932576,2,23445,14848
24340257,3,18435,13556
28906329,4,26580,16722
33406996,5,17143,13295
37964251,6,40347,35117
42526716,7,35087,29216
47088800,8,47280,37111
51559872,9,37331,31600
56073233,10,55636,34145
60443061,11,38493,30268
64837025,12,43062,31300
69254804,13,38954,33595
73782192,14,45317,34656
78130119,15,38092,31180
82523972,16,45918,33654
86858513,17,36059,30388
91259320,18,46178,33885
95618237,19,36871,31129
100040014,20,45086,44324
104386547,21,18676,13726
108661755,22,22864,15570
112858764,23,14988,13216
117100347,24,22022,16141
121297326,25,15420,15018
125537387,26,23374,16281
129874663,27,16180,14208
134306549,28,30107,21682
138897929,29,31630,24888
143657640,30,37842,22913
148031376,31,16331,13515
152469113,32,24486,16812
156816598,33,16040,13546
161164114,34,22943,15791
165473326,35,16271,13606
169830109,36,23134,15409
174030354,37,14648,12423
178369223,38,22683,15409
182558196,39,15219,12754
186792215,40,22243,15259
190972051,41,14317,12264
195202754,42,22743,15099
199429829,43,14788,12444
203710127,44,22303,15209
207918637,45,14578,12294
212174298,46,22032,14998
216359304,47,14417,12274
220580839,48,21912,14888
224734084,49,14357,12223
228945219,50,22052,15039
233091792,51,14357,12204
237301354,52,21772,15018
241456924,53,14428,12243
245695472,54,21992,15079
249868795,55,14207,12464
254104698,56,22262,15089
258250319,57,14137,12083
262465071,58,22072,14899
266636370,59,14418,12263
270874377,60,21932,15099
275063431,61,14367,12324
279282501,62,21882,14928
283425988,63,14197,12144
287634278,64,22022,14839
291785800,65,14297,12213
296019548,66,22112,14969
300196990,67,14368,12263
304408807,68,21721,14969
308567612,69,14177,12134
312797424,70,22012,15019
316974444,71,14277,12264
321208173,72,21841,15059
325379011,73,14318,12063
329575579,74,21882,15009
333730848,75,14197,12233
337963565,76,22042,15089
342138331,77,14358,12183
346373883,78,21992,14898
350522880,79,14407,12254
354752080,80,21962,15099
358932437,81,14257,12444
363161867,82,21792,15038
367329921,83,14317,12173
371541948,84,21802,14918
375700513,85,14217,12143
379932628,86,22143,15018
384110190,87,14378,12263
388340342,88,22162,14999
392522482,89,14377,12374
396731925,90,21751,14849
400876644,91,14287,12113
405107296,92,21932,15029
409285790,93,14467,12174
413517073,94,21852,15169
417674236,95,14347,12173
421886935,96,21941,14939
426068203,97,14438,12213
430314786,98,22102,15079
434491446,99,14307,12103
438796831,100,29998,18445
442958041,101,24467,15961
447212079,102,12794,10720
451461377,103,26711,17463
455735753,104,12444,10700
459965754,105,26451,16972
464216085,106,12985,10670
468437540,107,26080,16992
472664856,108,12815,10580
476860442,109,26120,16912
481074523,110,12574,10460
485238759,111,25679,17023
489435558,112,12914,10450
493627397,113,25769,16912
497919997,114,12845,10570
502130671,115,25860,16862
506379870,116,12624,10620
510599552,117,25959,17033
514846936,118,12484,11191
519064484,119,25529,16892
523297491,120,12374,10700
527488077,121,25459,16892
531713981,122,12283,10510
535898286,123,25348,16602
540088711,124,14218,10720
544253158,125,25498,16923
548469774,126,12173,10541
552668275,127,25349,16902
556904318,128,12073,10591
561090797,129,25198,16912
565287946,130,12303,10550
569460067,131,25348,16762
573665041,132,12133,10650
577857972,133,25268,16902
582084857,134,11973,10670
586253522,135,25188,16892
590449388,136,12133,10500
594621269,137,25348,16772
598844066,138,11983,10761
