event_type,time_ns
mark,93526
sweep,4815
sweep,3616
sweep,3174
sweep,3260
sweep,3282
sweep,1936
sweep,2036
sweep,5683
mark,55584
sweep,2386
sweep,2154
sweep,1726
sweep,1766
sweep,1755
sweep,1743
sweep,3529
sweep,6507
mark,52972
sweep,2253
sweep,1825
sweep,1743
sweep,1722
sweep,1783
sweep,1772
sweep,3471
sweep,6638
mark,56181
sweep,2263
sweep,1865
sweep,1724
sweep,1747
sweep,1788
sweep,1737
sweep,3156
sweep,7866
mark,49919
sweep,2079
sweep,1844
sweep,1792
sweep,1790
sweep,1793
sweep,1785
sweep,3745
sweep,6402
mark,54329
sweep,2401
sweep,1850
sweep,1730
sweep,1753
sweep,1821
sweep,1720
sweep,2842
sweep,7893
mark,50051
sweep,2175
sweep,1800
sweep,1706
sweep,1743
sweep,1751
sweep,1735
sweep,4174
sweep,6577
mark,54403
sweep,2289
sweep,1818
sweep,1752
sweep,1760
sweep,1785
sweep,1734
sweep,2678
sweep,8472
mark,51870
sweep,2145
sweep,1792
sweep,1730
sweep,1714
sweep,1801
sweep,1740
sweep,4441
sweep,6243
mark,54783
sweep,2374
sweep,1748
sweep,1732
sweep,1747
sweep,1771
sweep,1733
sweep,2688
sweep,8032
mark,47962
sweep,2363
sweep,1769
sweep,1793
sweep,1716
sweep,1746
sweep,1766
sweep,4299
sweep,5353
mark,54693
sweep,2320
sweep,1883
sweep,1725
sweep,1732
sweep,1752
sweep,1753
sweep,2423
sweep,7962
mark,52212
sweep,2163
sweep,1842
sweep,1720
sweep,1752
sweep,1760
sweep,1724
sweep,4733
sweep,6114
mark,55983
sweep,2157
sweep,1791
sweep,1695
sweep,1738
sweep,1762
sweep,1731
sweep,2710
sweep,8005
mark,50573
sweep,2113
sweep,1802
sweep,1717
sweep,1725
sweep,1766
sweep,1749
sweep,4266
sweep,6304
mark,55122
sweep,2206
sweep,1815
sweep,1751
sweep,1745
sweep,1873
sweep,1695
sweep,2679
sweep,7956
mark,53827
sweep,2077
sweep,1801
sweep,1748
sweep,1725
sweep,1733
sweep,1741
