event_type,time_ns
mark,92100
sweep,4683
sweep,3530
sweep,3228
sweep,2061
sweep,1863
sweep,2167
sweep,1761
sweep,5308
mark,55462
sweep,2253
sweep,1973
sweep,1760
sweep,1992
sweep,1742
sweep,1900
sweep,3266
sweep,6466
mark,51865
sweep,2161
sweep,1915
sweep,1725
sweep,1852
sweep,1738
sweep,1869
sweep,3353
sweep,6453
mark,54998
sweep,2060
sweep,1942
sweep,1720
sweep,1902
sweep,1734
sweep,1914
sweep,2789
sweep,7813
mark,49280
sweep,2419
sweep,1943
sweep,1769
sweep,1931
sweep,1674
sweep,1862
sweep,3738
sweep,6493
mark,54208
sweep,2044
sweep,1922
sweep,1813
sweep,1989
sweep,1724
sweep,1921
sweep,2579
sweep,7845
mark,50190
sweep,2094
sweep,1926
sweep,1733
sweep,1795
sweep,1773
sweep,1865
sweep,4159
sweep,6473
mark,54253
sweep,2248
sweep,1883
sweep,1726
sweep,1971
sweep,1749
sweep,1845
sweep,2589
sweep,7897
mark,51090
sweep,2050
sweep,1862
sweep,1688
sweep,1851
sweep,1750
sweep,1857
sweep,3832
sweep,6331
mark,54582
sweep,2321
sweep,1896
sweep,1762
sweep,1753
sweep,1784
sweep,1857
sweep,2446
sweep,7708
mark,48568
sweep,2018
sweep,1826
sweep,1736
sweep,1871
sweep,1726
sweep,1887
sweep,4049
sweep,5348
mark,54549
sweep,2227
sweep,1886
sweep,1727
sweep,1812
sweep,1764
sweep,1864
sweep,2107
sweep,7761
mark,52078
sweep,2062
sweep,1829
sweep,1717
sweep,1793
sweep,1714
sweep,2059
sweep,4258
sweep,6170
mark,55205
sweep,2008
sweep,1919
sweep,1713
sweep,1770
sweep,1783
sweep,1889
sweep,2336
sweep,8027
mark,51948
sweep,2088
sweep,1871
sweep,1711
sweep,1793
sweep,1683
sweep,1844
sweep,4056
sweep,6238
mark,55682
sweep,2318
sweep,1843
sweep,1711
sweep,1774
sweep,1738
sweep,1896
sweep,2486
sweep,7852
mark,53988
sweep,2119
sweep,1867
sweep,1751
sweep,1766
sweep,1722
sweep,1885
sweep,4024
sweep,6918
mark,55893
sweep,2107
sweep,1871
sweep,1727
sweep,1819
sweep,1742
sweep,1930
sweep,2754
sweep,7898
mark,50237
sweep,2141
sweep,1892
sweep,1711
sweep,1813
sweep,1708
sweep,1883
sweep,3927
sweep,6002
mark,54418
sweep,2011
sweep,2044
sweep,1724
sweep,1852
sweep,1712
sweep,1905
sweep,2333
sweep,8084
mark,53342
sweep,1993
sweep,1847
sweep,1781
sweep,1761
sweep,1880
sweep,1904
sweep,4167
sweep,6701
mark,54644
sweep,2040
sweep,2021
sweep,1717
sweep,1755
sweep,1750
sweep,2160
sweep,2643
sweep,7599
mark,49488
sweep,2022
sweep,1934
sweep,1777
sweep,1951
sweep,1732
sweep,1932
sweep,3926
sweep,6153
mark,53724
sweep,1986
sweep,2081
sweep,1762
sweep,1789
sweep,1740
sweep,1906
sweep,2272
sweep,7499
mark,54088
sweep,1954
sweep,1892
sweep,1819
sweep,1759
sweep,1747
sweep,1864
sweep,3887
sweep,6642
mark,55537
sweep,1939
sweep,1847
sweep,1768
sweep,1784
sweep,1761
sweep,2226
sweep,2956
sweep,8097
mark,46585
sweep,2025
sweep,1866
sweep,1761
sweep,1896
sweep,1872
sweep,2033
sweep,4442
sweep,5718
mark,58121
sweep,2469
sweep,2075
sweep,1950
sweep,1970
sweep,1870
sweep,2017
sweep,2001
sweep,8248
mark,55866
sweep,2097
sweep,1922
sweep,1844
sweep,1905
sweep,1815
sweep,1945
sweep,4490
sweep,6818
mark,57852
sweep,2133
sweep,1964
sweep,1786
sweep,1931
sweep,1812
sweep,2039
sweep,2694
sweep,8646
mark,53088
sweep,2150
sweep,1957
sweep,1844
sweep,1936
sweep,1826
sweep,2000
sweep,4222
sweep,6437
mark,56245
sweep,2108
sweep,1988
sweep,1856
sweep,1943
sweep,1824
sweep,2067
sweep,2315
sweep,8064
mark,50612
sweep,2209
sweep,1973
sweep,1827
sweep,1950
sweep,1822
sweep,1986
sweep,4430
sweep,5231
mark,57168
sweep,2222
sweep,1959
sweep,1846
sweep,1862
sweep,1886
sweep,1901
sweep,1998
sweep,8184
mark,54645
sweep,2152
sweep,2127
sweep,1797
sweep,1808
sweep,1785
sweep,1920
sweep,4352
sweep,6320
mark,57121
sweep,2210
sweep,1939
sweep,1798
sweep,1825
sweep,1879
sweep,2188
sweep,2617
sweep,8188
mark,47210
sweep,2143
sweep,1909
sweep,1739
sweep,1814
sweep,1748
sweep,1911
sweep,4142
sweep,4690
mark,54310
sweep,2150
sweep,1944
sweep,1793
sweep,1869
sweep,1789
sweep,1971
sweep,1797
sweep,7665
mark,57410
sweep,2172
sweep,1869
sweep,1806
sweep,2137
sweep,1802
sweep,1922
sweep,4278
sweep,7140
mark,35848
sweep,2065
sweep,1924
sweep,1755
sweep,1806
sweep,1799
sweep,1933
sweep,3030
sweep,4376
mark,55737
sweep,10488
sweep,1885
sweep,1807
sweep,1854
sweep,1769
sweep,1930
sweep,1814
sweep,7301
mark,56770
sweep,2153
sweep,1859
sweep,1773
sweep,1843
sweep,1770
sweep,1893
sweep,4175
sweep,6570
mark,33851
sweep,2088
sweep,1913
sweep,1753
sweep,1841
sweep,1765
sweep,1925
sweep,3050
sweep,3709
mark,52430
sweep,2169
sweep,1943
sweep,1779
sweep,1794
sweep,1772
sweep,1925
sweep,1740
sweep,6412
mark,55593
sweep,2077
sweep,1890
sweep,1752
sweep,1874
sweep,1825
sweep,1899
sweep,4153
sweep,6350
mark,44222
sweep,2143
sweep,1941
sweep,1757
sweep,1809
sweep,1787
sweep,1923
sweep,3028
sweep,5810
mark,52143
sweep,2183
sweep,1887
sweep,1768
sweep,1806
sweep,1760
sweep,1935
sweep,2359
sweep,7620
mark,46770
sweep,2115
sweep,1915
sweep,1804
sweep,1792
sweep,1765
sweep,1922
sweep,3747
sweep,5858
mark,54398
sweep,2282
sweep,1925
sweep,1769
sweep,1886
sweep,1788
sweep,1951
sweep,2072
sweep,7948
mark,53957
sweep,1941
sweep,2092
sweep,1803
sweep,1856
sweep,1802
sweep,1896
sweep,4177
sweep,6961
mark,57147
sweep,2084
sweep,1949
sweep,1773
sweep,1880
sweep,1834
sweep,1910
sweep,2835
sweep,8281
mark,48477
sweep,2132
sweep,1950
sweep,1781
sweep,1828
sweep,1756
sweep,1881
sweep,3901
sweep,5248
mark,54821
sweep,2096
sweep,1922
sweep,1779
sweep,1773
sweep,1839
sweep,1877
sweep,1897
sweep,7885
mark,53833
sweep,2149
sweep,1890
sweep,1766
sweep,1834
sweep,1777
sweep,1925
sweep,4167
sweep,6310
mark,57066
sweep,2093
sweep,1867
sweep,1823
sweep,1804
sweep,1778
sweep,1935
sweep,2600
sweep,8272
mark,49164
sweep,1958
sweep,1850
sweep,1755
sweep,1779
sweep,1735
sweep,1919
sweep,4242
sweep,5336
mark,54195
sweep,2114
sweep,1872
sweep,1744
sweep,1753
sweep,1746
sweep,1898
sweep,2068
sweep,8004
mark,52447
sweep,2119
sweep,1838
sweep,1713
sweep,1771
sweep,1736
sweep,1887
sweep,4241
sweep,6437
mark,54770
sweep,2085
sweep,2120
sweep,1766
sweep,1814
sweep,1791
sweep,1952
sweep,2391
sweep,7837
mark,54349
sweep,2072
sweep,1924
sweep,1761
sweep,1797
sweep,1736
sweep,1892
sweep,3954
sweep,6586
mark,56173
sweep,2173
sweep,1895
sweep,1737
sweep,1828
sweep,1752
sweep,1952
sweep,2838
sweep,8043
mark,49799
sweep,2115
sweep,1807
sweep,1710
sweep,1802
sweep,1767
sweep,2131
sweep,3927
sweep,5737
mark,53749
sweep,2138
sweep,1831
sweep,1709
sweep,1768
sweep,1724
sweep,2048
sweep,2281
sweep,7641
mark,54238
sweep,1954
sweep,1957
sweep,1725
sweep,1784
sweep,1737
sweep,1867
sweep,3856
sweep,6879
mark,55996
sweep,2013
sweep,1816
sweep,1720
sweep,1873
