event_type,time_ns
mark,28033
sweep,2845
sweep,1273
sweep,1103
sweep,1043
sweep,971
sweep,1037
sweep,1038
sweep,972
sweep,989
sweep,920
sweep,928
sweep,1027
sweep,922
sweep,941
sweep,990
sweep,1258
mark,21624
sweep,1596
sweep,982
sweep,952
sweep,1052
sweep,920
sweep,959
sweep,1147
sweep,928
sweep,898
sweep,905
sweep,926
sweep,967
sweep,858
sweep,922
sweep,1200
sweep,1140
mark,20808
sweep,1674
sweep,947
sweep,902
sweep,1067
sweep,925
sweep,864
sweep,1066
sweep,896
sweep,901
sweep,898
sweep,925
sweep,953
sweep,886
sweep,926
sweep,922
sweep,1300
mark,19315
sweep,1453
sweep,889
sweep,921
sweep,1058
sweep,917
sweep,852
sweep,1014
sweep,938
sweep,861
sweep,895
sweep,847
sweep,954
sweep,930
sweep,900
sweep,919
sweep,1193
mark,19996
sweep,1437
sweep,939
