event_type,time_ns
mark,29153
sweep,2523
sweep,1898
sweep,1564
sweep,1071
sweep,1354
sweep,1025
sweep,1032
sweep,1022
sweep,1019
sweep,982
sweep,921
sweep,1018
sweep,974
sweep,915
sweep,956
sweep,1313
mark,18211
sweep,1319
sweep,1351
sweep,1053
sweep,937
sweep,923
sweep,1128
sweep,923
sweep,899
sweep,919
sweep,900
sweep,866
sweep,978
sweep,1017
sweep,941
sweep,1165
sweep,1262
mark,16908
sweep,1325
sweep,1369
sweep,1032
sweep,903
sweep,958
sweep,1143
sweep,908
sweep,886
sweep,968
sweep,887
sweep,891
sweep,1056
sweep,1269
sweep,993
sweep,955
sweep,1441
mark,18271
sweep,1502
sweep,1372
sweep,1061
sweep,1000
sweep,1145
sweep,1118
sweep,1019
sweep,992
sweep,957
sweep,1171
sweep,996
sweep,1198
sweep,1110
sweep,930
sweep,951
sweep,1390
mark,19697
sweep,9765
sweep,1418
