event_type,time_ns
mark,59410
sweep,4861
sweep,1766
sweep,2327
sweep,1042
sweep,1094
sweep,1133
sweep,874
sweep,925
sweep,1022
sweep,930
sweep,1009
sweep,977
sweep,904
sweep,904
sweep,950
sweep,1272
mark,22652
sweep,2484
sweep,909
sweep,1205
sweep,967
sweep,943
sweep,914
sweep,900
sweep,910
sweep,943
sweep,917
sweep,1054
sweep,937
sweep,867
sweep,875
sweep,965
sweep,1329
mark,32775
sweep,2408
sweep,896
sweep,1155
sweep,918
sweep,933
sweep,905
sweep,875
sweep,887
sweep,872
sweep,941
sweep,1115
sweep,917
sweep,857
sweep,923
sweep,868
sweep,1238
mark,47020
sweep,2250
sweep,914
sweep,1055
sweep,898
sweep,891
sweep,885
sweep,833
sweep,911
sweep,891
sweep,940
sweep,1088
sweep,910
sweep,845
sweep,890
sweep,1115
sweep,1555
mark,23784
sweep,2198
sweep,866
sweep,1061
sweep,907
sweep,888
sweep,901
sweep,870
sweep,913
sweep,904
sweep,937
sweep,1002
sweep,880
sweep,894
sweep,868
sweep,908
sweep,1438
mark,17652
sweep,2202
sweep,871
sweep,1144
sweep,901
sweep,921
sweep,895
sweep,881
sweep,893
sweep,908
sweep,1139
sweep,1125
sweep,895
sweep,917
sweep,889
sweep,879
sweep,1198
mark,29050
sweep,2256
sweep,896
sweep,1122
sweep,916
sweep,930
sweep,918
sweep,952
sweep,909
sweep,870
sweep,915
sweep,1081
sweep,922
sweep,867
sweep,912
sweep,872
sweep,1239
mark,28076
sweep,2223
sweep,911
sweep,1000
sweep,872
sweep,895
sweep,894
sweep,891
sweep,906
sweep,878
sweep,896
sweep,1038
sweep,877
sweep,844
sweep,888
sweep,891
sweep,1231
mark,28518
sweep,2223
sweep,850
sweep,1054
sweep,918
sweep,923
sweep,877
sweep,880
sweep,862
sweep,865
sweep,867
sweep,1045
sweep,924
sweep,884
sweep,875
sweep,864
sweep,1266
mark,27118
sweep,2223
sweep,890
sweep,1076
sweep,891
sweep,874
sweep,866
sweep,862
sweep,872
sweep,864
sweep,935
sweep,1020
sweep,892
sweep,874
sweep,888
sweep,871
sweep,1207
mark,27944
sweep,2169
sweep,856
sweep,968
sweep,866
sweep,871
sweep,871
sweep,860
sweep,873
sweep,862
sweep,892
sweep,1045
sweep,890
sweep,885
sweep,905
sweep,867
sweep,1183
mark,26705
sweep,2184
sweep,868
sweep,1014
sweep,860
sweep,849
sweep,875
sweep,862
sweep,876
sweep,870
sweep,886
sweep,1016
sweep,871
sweep,864
sweep,894
sweep,887
sweep,1251
mark,28790
sweep,2247
sweep,889
sweep,1014
sweep,896
sweep,877
sweep,879
sweep,875
sweep,887
sweep,872
sweep,899
sweep,1101
sweep,887
sweep,850
sweep,876
sweep,876
sweep,1289
mark,28037
sweep,2175
sweep,882
sweep,1030
sweep,882
sweep,891
sweep,911
sweep,881
sweep,887
sweep,892
sweep,941
sweep,982
sweep,903
sweep,896
sweep,893
sweep,876
sweep,1207
mark,26472
sweep,2183
sweep,870
sweep,995
sweep,862
sweep,857
sweep,890
sweep,860
sweep,919
sweep,878
sweep,925
sweep,996
sweep,903
sweep,891
sweep,909
sweep,875
sweep,1241
mark,26074
sweep,2196
sweep,865
sweep,1016
sweep,881
sweep,865
sweep,885
sweep,892
sweep,883
sweep,875
sweep,904
sweep,960
sweep,889
sweep,888
sweep,902
sweep,879
sweep,1344
mark,26765
sweep,2163
sweep,885
sweep,1003
sweep,893
sweep,946
sweep,891
sweep,874
sweep,880
sweep,892
sweep,895
sweep,968
sweep,889
sweep,867
sweep,893
sweep,887
sweep,1243
mark,26610
sweep,2165
sweep,872
sweep,1091
sweep,898
sweep,873
sweep,880
sweep,875
sweep,893
sweep,892
sweep,915
sweep,1027
sweep,897
sweep,896
sweep,914
sweep,946
sweep,1367
mark,31927
sweep,2386
sweep,993
sweep,1121
sweep,1005
sweep,1036
sweep,1053
sweep,1079
sweep,1041
sweep,1230
sweep,1453
sweep,2301
sweep,1512
sweep,1464
sweep,1728
sweep,1509
sweep,2487
mark,39727
sweep,2860
sweep,1439
sweep,1630
sweep,1247
sweep,1411
sweep,1682
sweep,1342
sweep,1229
sweep,1366
sweep,1270
sweep,1665
sweep,1472
sweep,1173
sweep,1227
sweep,1058
sweep,2084
mark,37598
sweep,2425
sweep,1049
sweep,1401
sweep,1053
sweep,976
sweep,983
sweep,920
sweep,875
sweep,936
sweep,982
sweep,1301
sweep,1345
sweep,869
sweep,1043
sweep,903
sweep,1501
mark,32329
sweep,2322
sweep,916
sweep,1040
sweep,884
sweep,869
sweep,939
sweep,866
sweep,869
sweep,912
sweep,978
sweep,1180
sweep,1176
sweep,883
sweep,913
sweep,879
sweep,1417
mark,31781
sweep,2336
sweep,861
sweep,997
sweep,858
sweep,880
sweep,935
sweep,873
sweep,975
sweep,890
sweep,903
sweep,996
sweep,1101
sweep,865
sweep,911
sweep,865
sweep,1321
mark,31135
sweep,2299
sweep,863
sweep,1009
sweep,878
sweep,912
sweep,1035
sweep,877
sweep,886
sweep,882
sweep,961
sweep,1076
sweep,1036
sweep,853
sweep,901
sweep,880
sweep,1269
mark,31154
sweep,2340
sweep,867
sweep,958
sweep,1006
sweep,854
sweep,943
sweep,870
sweep,884
sweep,897
sweep,928
sweep,993
sweep,1132
sweep,869
sweep,915
sweep,893
sweep,1300
mark,30456
sweep,2542
sweep,871
sweep,1143
sweep,906
sweep,880
sweep,915
sweep,880
sweep,905
sweep,886
sweep,903
sweep,1269
sweep,1099
sweep,877
sweep,922
sweep,875
sweep,1202
mark,30116
sweep,2632
sweep,874
sweep,986
sweep,872
sweep,899
sweep,913
sweep,853
sweep,876
sweep,861
sweep,900
sweep,940
sweep,916
sweep,862
sweep,893
sweep,980
sweep,1238
mark,29156
sweep,2362
sweep,874
sweep,1089
sweep,877
sweep,896
sweep,897
sweep,884
sweep,887
sweep,928
sweep,913
sweep,1020
sweep,932
sweep,863
sweep,1007
sweep,891
sweep,1228
mark,28721
sweep,2510
sweep,882
sweep,1001
sweep,878
sweep,878
sweep,892
sweep,872
sweep,873
sweep,882
sweep,896
sweep,1040
sweep,1012
sweep,839
sweep,888
sweep,863
sweep,1155
mark,28253
sweep,2283
sweep,846
sweep,1021
sweep,844
sweep,863
sweep,853
sweep,922
sweep,894
sweep,902
sweep,951
sweep,971
sweep,934
sweep,920
sweep,916
sweep,895
sweep,1193
mark,28453
sweep,2282
sweep,889
sweep,1028
sweep,875
sweep,919
sweep,896
sweep,881
sweep,889
sweep,871
sweep,920
sweep,959
sweep,911
sweep,852
sweep,895
sweep,880
sweep,1277
mark,28962
sweep,2232
sweep,868
sweep,1002
sweep,891
sweep,882
sweep,881
sweep,866
sweep,912
sweep,883
sweep,913
sweep,969
sweep,918
sweep,859
sweep,874
sweep,855
sweep,1258
mark,27869
sweep,2217
sweep,882
sweep,993
sweep,897
sweep,854
sweep,911
sweep,889
sweep,884
sweep,883
sweep,911
sweep,952
sweep,909
sweep,845
sweep,898
sweep,890
sweep,1214
mark,27443
sweep,2312
sweep,864
sweep,1021
sweep,901
sweep,845
sweep,902
sweep,894
sweep,905
sweep,912
sweep,965
sweep,929
sweep,901
sweep,864
sweep,881
sweep,877
sweep,1178
mark,27402
sweep,2315
sweep,866
sweep,1077
sweep,891
sweep,865
sweep,889
sweep,873
sweep,861
sweep,853
sweep,895
sweep,981
sweep,902
sweep,905
sweep,898
sweep,877
sweep,1166
mark,27145
sweep,2288
sweep,884
sweep,1031
sweep,873
sweep,903
sweep,904
sweep,873
sweep,892
sweep,880
sweep,905
sweep,985
sweep,915
sweep,868
sweep,899
sweep,901
sweep,1253
mark,27634
sweep,2243
sweep,867
sweep,976
sweep,881
sweep,883
sweep,901
sweep,855
sweep,878
sweep,911
sweep,886
sweep,929
sweep,894
sweep,861
sweep,929
sweep,883
sweep,1185
mark,27116
sweep,2241
sweep,849
sweep,1056
sweep,875
sweep,866
sweep,923
sweep,863
sweep,881
sweep,878
sweep,904
sweep,957
sweep,942
sweep,878
sweep,893
sweep,871
sweep,1220
mark,26634
sweep,2249
sweep,870
sweep,1000
sweep,880
sweep,842
sweep,884
sweep,859
sweep,887
sweep,869
sweep,885
sweep,996
sweep,897
sweep,890
sweep,896
sweep,884
sweep,1151
mark,26762
sweep,2231
sweep,879
sweep,1056
sweep,879
sweep,873
sweep,881
sweep,864
sweep,878
sweep,880
sweep,930
sweep,1032
sweep,881
sweep,862
sweep,896
sweep,899
sweep,1242
mark,26806
sweep,2224
sweep,904
sweep,993
sweep,893
sweep,850
sweep,917
sweep,884
sweep,906
sweep,910
sweep,909
sweep,921
sweep,874
sweep,843
sweep,901
sweep,885
sweep,1220
mark,26014
sweep,2206
sweep,880
sweep,1125
sweep,874
sweep,860
sweep,935
sweep,855
sweep,880
sweep,898
sweep,893
sweep,976
sweep,897
sweep,870
sweep,899
sweep,870
sweep,1133
mark,26208
sweep,2314
sweep,899
sweep,986
sweep,944
sweep,881
sweep,913
sweep,874
sweep,881
sweep,873
sweep,907
sweep,976
sweep,892
sweep,875
sweep,899
sweep,872
sweep,1150
mark,25971
sweep,2281
sweep,865
sweep,1058
sweep,875
sweep,876
sweep,890
sweep,886
sweep,895
sweep,925
sweep,913
sweep,1187
sweep,899
sweep,862
sweep,884
sweep,866
sweep,1257
mark,25870
sweep,2319
sweep,867
sweep,982
sweep,861
sweep,852
sweep,893
sweep,867
sweep,889
sweep,908
sweep,912
sweep,945
sweep,880
sweep,839
sweep,881
sweep,862
sweep,1159
mark,25603
sweep,2327
sweep,870
sweep,1176
sweep,861
sweep,858
sweep,876
sweep,854
sweep,862
sweep,885
sweep,888
sweep,983
sweep,882
sweep,861
sweep,936
sweep,872
sweep,1212
mark,25762
sweep,2454
sweep,861
sweep,1037
sweep,880
sweep,871
sweep,906
sweep,862
sweep,875
sweep,880
sweep,888
sweep,959
sweep,935
sweep,855
sweep,877
sweep,882
sweep,1236
mark,25327
sweep,2368
sweep,833
sweep,1010
sweep,869
sweep,863
sweep,891
sweep,859
sweep,872
sweep,887
sweep,873
sweep,1102
sweep,891
sweep,870
sweep,910
sweep,874
sweep,1153
mark,25644
sweep,2185
sweep,887
sweep,990
sweep,879
sweep,877
sweep,888
sweep,871
sweep,879
sweep,931
sweep,902
sweep,917
sweep,917
sweep,860
sweep,899
sweep,873
sweep,1213
mark,24542
sweep,2157
sweep,865
sweep,1054
sweep,876
sweep,876
sweep,868
sweep,860
sweep,909
sweep,907
sweep,902
sweep,929
sweep,912
sweep,883
sweep,879
sweep,868
sweep,1422
mark,25462
sweep,2284
sweep,849
sweep,1056
sweep,864
sweep,851
sweep,936
sweep,872
sweep,875
sweep,871
sweep,885
sweep,920
sweep,889
sweep,878
sweep,906
sweep,881
sweep,1208
mark,25618
sweep,2106
sweep,862
sweep,1024
sweep,882
sweep,899
sweep,870
sweep,848
sweep,883
sweep,882
sweep,886
sweep,977
sweep,885
sweep,843
sweep,896
sweep,867
sweep,1225
mark,25180
sweep,2175
sweep,868
sweep,942
sweep,931
sweep,863
sweep,875
sweep,872
sweep,875
sweep,871
sweep,902
sweep,1071
sweep,938
sweep,905
sweep,884
sweep,860
sweep,1255
mark,33165
sweep,2251
sweep,848
sweep,1011
sweep,875
sweep,864
sweep,903
sweep,901
sweep,870
sweep,894
sweep,879
sweep,957
sweep,890
sweep,882
sweep,919
sweep,904
sweep,1159
mark,25598
sweep,2224
sweep,861
sweep,992
sweep,879
sweep,860
sweep,883
sweep,865
sweep,868
sweep,868
sweep,892
sweep,938
sweep,892
sweep,862
sweep,918
sweep,856
sweep,1198
mark,25125
sweep,2144
sweep,852
sweep,1030
sweep,874
sweep,849
sweep,872
sweep,864
sweep,859
sweep,856
sweep,918
sweep,982
sweep,872
sweep,892
sweep,886
sweep,868
sweep,1146
mark,25434
sweep,2167
sweep,863
sweep,960
sweep,888
sweep,867
sweep,878
sweep,858
sweep,890
sweep,879
sweep,920
sweep,1084
sweep,905
sweep,870
sweep,890
sweep,868
sweep,1231
mark,25198
sweep,2181
sweep,851
sweep,1055
sweep,878
sweep,867
sweep,869
sweep,862
sweep,902
sweep,862
sweep,925
sweep,965
sweep,906
sweep,866
sweep,894
sweep,886
sweep,1142
mark,25123
sweep,2299
sweep,863
sweep,1001
sweep,964
sweep,861
sweep,880
sweep,858
sweep,911
sweep,872
sweep,928
sweep,1012
sweep,924
sweep,877
sweep,892
sweep,883
sweep,1186
mark,25019
sweep,2130
sweep,880
sweep,1001
sweep,881
sweep,827
sweep,870
sweep,930
sweep,879
sweep,908
sweep,904
sweep,937
sweep,906
sweep,852
sweep,892
sweep,872
sweep,1244
mark,24995
sweep,2119
sweep,872
sweep,943
sweep,861
sweep,879
sweep,882
sweep,881
sweep,910
sweep,904
sweep,945
sweep,940
sweep,913
sweep,861
sweep,899
sweep,866
sweep,1167
mark,25701
sweep,2178
sweep,830
sweep,1041
sweep,916
sweep,889
sweep,886
sweep,883
sweep,885
sweep,876
sweep,904
sweep,926
sweep,896
sweep,860
sweep,904
sweep,890
sweep,1172
mark,25341
sweep,2276
sweep,910
sweep,947
sweep,886
sweep,852
sweep,861
sweep,862
sweep,888
sweep,899
sweep,882
sweep,958
sweep,889
sweep,863
sweep,889
sweep,877
sweep,1259
mark,25478
sweep,2157
sweep,862
sweep,1017
sweep,881
sweep,879
sweep,884
sweep,865
sweep,856
sweep,865
sweep,882
sweep,947
sweep,888
sweep,845
sweep,947
sweep,855
sweep,1262
mark,26007
sweep,2076
sweep,852
sweep,935
sweep,882
sweep,882
sweep,899
sweep,894
sweep,893
sweep,889
sweep,906
sweep,963
sweep,946
sweep,859
sweep,876
sweep,874
sweep,1203
mark,25704
sweep,2154
sweep,868
sweep,1032
sweep,913
sweep,867
sweep,899
sweep,876
sweep,881
sweep,881
sweep,881
sweep,936
sweep,947
sweep,874
sweep,890
sweep,863
sweep,1212
mark,25725
sweep,2116
sweep,880
sweep,996
sweep,878
sweep,866
sweep,919
sweep,875
sweep,903
sweep,873
sweep,967
sweep,940
sweep,914
sweep,877
sweep,923
sweep,892
sweep,1226
mark,25226
sweep,2094
sweep,869
sweep,1036
sweep,873
sweep,857
sweep,883
sweep,855
sweep,925
sweep,874
sweep,902
sweep,964
sweep,898
sweep,872
sweep,900
sweep,884
sweep,1245
mark,25983
sweep,2014
sweep,891
sweep,1156
sweep,877
sweep,903
sweep,895
sweep,933
sweep,872
sweep,904
sweep,908
sweep,947
sweep,884
sweep,852
sweep,898
sweep,885
sweep,1161
mark,25318
sweep,2086
sweep,862
sweep,1016
sweep,870
sweep,853
sweep,919
sweep,900
sweep,913
sweep,902
sweep,888
sweep,1040
sweep,891
sweep,872
sweep,893
sweep,889
sweep,1136
mark,25685
sweep,2120
sweep,851
sweep,995
sweep,889
sweep,877
sweep,895
sweep,854
sweep,898
sweep,894
sweep,948
sweep,1017
sweep,921
sweep,867
sweep,882
sweep,873
sweep,1215
mark,26309
sweep,2160
sweep,918
sweep,1058
sweep,883
sweep,853
sweep,882
sweep,866
sweep,895
sweep,900
sweep,900
sweep,969
sweep,895
sweep,849
sweep,906
sweep,864
sweep,1244
mark,25699
sweep,2171
sweep,877
sweep,981
sweep,894
sweep,867
sweep,889
sweep,877
sweep,912
sweep,880
sweep,902
sweep,987
sweep,891
sweep,848
sweep,906
sweep,900
sweep,1162
mark,25590
sweep,2126
sweep,876
sweep,1084
sweep,867
sweep,886
sweep,877
sweep,872
sweep,877
sweep,875
sweep,894
sweep,913
sweep,911
sweep,899
sweep,917
sweep,886
sweep,1216
mark,25297
sweep,2115
sweep,896
sweep,1183
sweep,848
sweep,829
sweep,857
sweep,845
sweep,846
sweep,851
sweep,861
sweep,980
sweep,931
sweep,887
sweep,897
sweep,895
sweep,1221
mark,25123
sweep,2141
sweep,885
sweep,1050
sweep,873
sweep,861
sweep,873
sweep,859
sweep,909
sweep,881
sweep,903
sweep,967
sweep,897
sweep,857
sweep,899
sweep,900
sweep,1230
mark,26118
sweep,2107
sweep,910
sweep,1008
sweep,883
sweep,870
sweep,903
sweep,871
sweep,917
sweep,935
sweep,904
sweep,964
sweep,918
sweep,870
sweep,892
sweep,861
sweep,1223
mark,25296
sweep,2132
sweep,874
sweep,1100
sweep,896
sweep,860
sweep,897
sweep,921
sweep,891
sweep,917
sweep,905
sweep,928
sweep,914
sweep,888
sweep,903
sweep,865
sweep,1233
mark,24929
sweep,2086
sweep,862
sweep,1227
sweep,869
sweep,849
sweep,909
sweep,880
sweep,897
sweep,910
sweep,915
sweep,985
sweep,895
sweep,883
sweep,912
sweep,897
sweep,1239
mark,25139
sweep,2120
sweep,880
sweep,1051
sweep,954
sweep,863
sweep,900
sweep,875
sweep,877
sweep,902
sweep,888
sweep,1157
sweep,884
sweep,835
sweep,890
sweep,888
sweep,1172
mark,25628
sweep,2171
sweep,883
sweep,1038
sweep,885
sweep,855
sweep,890
sweep,877
sweep,870
sweep,902
sweep,905
sweep,941
sweep,902
sweep,848
sweep,900
sweep,884
sweep,1218
mark,25040
sweep,2091
sweep,855
sweep,1063
sweep,878
sweep,837
sweep,867
sweep,873
sweep,880
sweep,892
sweep,899
sweep,949
sweep,894
sweep,852
sweep,905
sweep,900
sweep,1235
mark,24937
sweep,2100
sweep,876
sweep,997
sweep,875
sweep,875
sweep,903
sweep,866
sweep,890
sweep,890
sweep,882
sweep,930
sweep,908
sweep,877
sweep,923
sweep,876
sweep,1336
mark,25328
sweep,2159
sweep,850
sweep,1124
sweep,882
sweep,852
sweep,872
sweep,862
sweep,902
sweep,869
sweep,910
sweep,977
sweep,917
sweep,864
sweep,907
sweep,899
sweep,1204
mark,25206
sweep,2135
sweep,892
sweep,974
sweep,875
sweep,892
sweep,892
sweep,867
sweep,908
sweep,918
sweep,890
sweep,1008
sweep,899
sweep,885
sweep,924
sweep,896
sweep,1137
mark,25325
sweep,2109
sweep,857
sweep,1169
sweep,917
sweep,867
sweep,872
sweep,873
sweep,870
sweep,882
sweep,920
sweep,1113
sweep,921
sweep,885
sweep,911
sweep,870
sweep,1210
mark,24624
sweep,2087
sweep,863
sweep,974
sweep,876
sweep,872
sweep,878
sweep,875
sweep,905
sweep,901
sweep,924
sweep,1052
sweep,895
sweep,857
sweep,907
sweep,868
sweep,1230
mark,25209
sweep,2083
sweep,872
sweep,999
sweep,865
sweep,873
sweep,944
sweep,876
sweep,902
sweep,886
sweep,920
sweep,1043
sweep,869
sweep,847
sweep,902
sweep,876
sweep,1228
mark,25037
sweep,2093
sweep,877
sweep,1107
sweep,915
sweep,896
sweep,887
sweep,865
sweep,889
sweep,876
sweep,923
sweep,941
sweep,910
sweep,869
sweep,907
sweep,877
sweep,1266
mark,24740
sweep,2138
sweep,861
sweep,1064
sweep,894
sweep,886
sweep,895
sweep,868
sweep,895
sweep,866
sweep,903
sweep,907
sweep,917
sweep,877
sweep,912
sweep,897
sweep,1197
mark,25234
sweep,2114
sweep,874
sweep,1025
sweep,861
sweep,938
sweep,874
sweep,893
sweep,870
sweep,871
sweep,943
sweep,969
sweep,897
sweep,894
sweep,895
sweep,903
sweep,1258
mark,25010
sweep,2102
sweep,867
sweep,1014
sweep,880
sweep,868
sweep,883
sweep,871
sweep,887
sweep,891
sweep,932
sweep,976
sweep,878
sweep,830
sweep,909
sweep,862
sweep,1221
mark,24783
sweep,2114
sweep,886
sweep,1138
sweep,880
sweep,881
sweep,920
sweep,856
sweep,886
sweep,885
sweep,898
sweep,994
sweep,905
sweep,844
sweep,905
sweep,877
sweep,1164
mark,25068
sweep,2118
sweep,864
sweep,1030
sweep,880
sweep,852
sweep,897
sweep,866
sweep,881
sweep,884
sweep,898
sweep,951
sweep,894
sweep,870
sweep,901
sweep,882
sweep,1242
mark,25481
sweep,2136
sweep,901
sweep,1037
sweep,863
sweep,880
sweep,892
sweep,873
sweep,876
sweep,931
sweep,923
sweep,952
sweep,895
sweep,879
sweep,896
sweep,873
sweep,1120
mark,25969
sweep,2136
sweep,861
sweep,1032
sweep,855
sweep,839
sweep,863
sweep,842
sweep,937
sweep,893
sweep,916
sweep,1007
sweep,906
sweep,867
sweep,875
sweep,877
sweep,1240
mark,26102
sweep,2183
sweep,900
sweep,1045
sweep,860
sweep,851
sweep,934
sweep,859
sweep,892
sweep,866
sweep,881
sweep,930
sweep,887
sweep,847
sweep,890
sweep,873
sweep,1179
mark,26029
sweep,2248
sweep,862
sweep,1051
sweep,860
sweep,877
sweep,868
sweep,878
sweep,887
sweep,890
sweep,907
sweep,993
sweep,881
sweep,847
sweep,882
sweep,860
sweep,1162
mark,26076
sweep,2239
sweep,886
sweep,1035
sweep,872
sweep,885
sweep,850
sweep,876
sweep,893
sweep,874
sweep,899
sweep,920
sweep,924
sweep,892
sweep,898
sweep,871
sweep,1167
mark,29083
sweep,2202
sweep,835
sweep,1023
sweep,888
sweep,861
sweep,893
sweep,870
sweep,877
sweep,868
sweep,876
sweep,974
sweep,898
sweep,835
sweep,907
sweep,854
sweep,1212
mark,25737
sweep,2249
sweep,907
sweep,982
sweep,886
sweep,875
sweep,903
sweep,870
sweep,866
sweep,867
sweep,904
sweep,929
sweep,905
sweep,844
sweep,968
sweep,871
sweep,1203
mark,24985
sweep,2247
sweep,881
sweep,1216
sweep,872
sweep,866
sweep,870
sweep,856
sweep,872
sweep,869
sweep,900
sweep,928
sweep,920
sweep,868
sweep,897
sweep,866
sweep,1356
mark,25639
sweep,2420
sweep,870
sweep,1002
sweep,865
sweep,897
sweep,884
sweep,882
sweep,880
sweep,859
sweep,883
sweep,966
sweep,904
sweep,878
sweep,885
sweep,897
sweep,1245
mark,25417
sweep,2208
sweep,861
sweep,1043
sweep,868
sweep,853
sweep,898
sweep,853
sweep,875
sweep,861
sweep,959
sweep,1008
sweep,902
sweep,855
sweep,927
sweep,868
sweep,1171
mark,25632
sweep,2192
sweep,866
sweep,982
sweep,881
sweep,875
sweep,878
sweep,866
sweep,925
sweep,873
sweep,910
sweep,945
sweep,899
sweep,867
sweep,880
sweep,880
sweep,1171
mark,25142
sweep,2244
sweep,862
sweep,1050
sweep,862
sweep,872
sweep,863
sweep,919
sweep,919
sweep,912
sweep,893
sweep,969
sweep,898
sweep,867
sweep,886
sweep,892
sweep,1170
mark,25834
sweep,2264
sweep,842
sweep,979
sweep,867
sweep,959
sweep,893
sweep,870
sweep,885
sweep,886
sweep,901
sweep,918
sweep,901
sweep,900
sweep,898
sweep,874
sweep,1173
mark,25375
sweep,2235
sweep,876
sweep,1007
sweep,900
sweep,865
sweep,881
sweep,892
sweep,882
sweep,880
sweep,914
sweep,956
sweep,887
sweep,854
sweep,894
sweep,853
sweep,1177
mark,26075
sweep,2437
sweep,893
sweep,1342
sweep,906
sweep,856
sweep,885
sweep,857
sweep,882
sweep,877
sweep,913
sweep,935
sweep,916
sweep,892
sweep,902
sweep,864
sweep,1168
mark,25052
sweep,2211
sweep,872
sweep,1047
sweep,884
sweep,871
sweep,887
sweep,858
sweep,907
sweep,882
sweep,913
sweep,943
sweep,925
sweep,905
sweep,891
sweep,906
sweep,1199
mark,25879
sweep,2218
sweep,911
sweep,989
sweep,884
sweep,868
sweep,905
sweep,894
sweep,911
sweep,906
sweep,891
sweep,959
sweep,895
sweep,876
sweep,893
sweep,876
sweep,1242
mark,25795
sweep,2201
sweep,853
sweep,1021
sweep,868
sweep,870
sweep,882
sweep,880
sweep,886
sweep,895
sweep,914
sweep,965
sweep,936
sweep,891
sweep,901
sweep,923
sweep,1175
mark,25880
sweep,2199
sweep,894
sweep,967
sweep,885
sweep,880
sweep,878
sweep,871
sweep,894
sweep,863
sweep,938
sweep,938
sweep,906
sweep,872
sweep,898
sweep,863
sweep,1267
mark,25136
sweep,2216
sweep,877
sweep,1040
sweep,877
sweep,897
sweep,890
sweep,853
sweep,934
sweep,873
sweep,917
sweep,946
sweep,876
sweep,904
sweep,889
sweep,855
sweep,1172
mark,24809
sweep,2231
sweep,862
sweep,1239
sweep,867
sweep,876
sweep,884
sweep,887
sweep,861
sweep,919
sweep,912
sweep,959
