event_type,gc_thread,start_ns,time_ns
sweep,-1,3409988,201
mark,-1,3413323,33970
sweep,-1,3455617,3082
concsweep,0,3482960,15215
collection,-1,3413251,85448
concsweep,1,3483250,14985
sweep,-1,5083747,81
mark,-1,5084178,25865
sweep,-1,5115150,1959
sweep,-1,5142031,2419
concsweep,1,5142605,12549
concsweep,0,5142265,12906
collection,-1,5084104,74211
sweep,-1,6711554,127
mark,-1,6712018,22975
sweep,-1,6740119,2079
sweep,-1,6768987,5470
collection,-1,6711965,68345
concsweep,0,6767699,12547
concsweep,1,6768304,11972
sweep,-1,8027116,122
mark,-1,8027500,15213
sweep,-1,8046398,1608
sweep,-1,8066799,6204
concsweep,0,8073087,9851
concsweep,1,8073654,9285
collection,-1,8027430,64234
sweep,-1,9173509,102
mark,-1,9173855,15885
sweep,-1,9193430,1376
sweep,-1,9212671,9794
concsweep,1,9220794,4440
concsweep,0,9220159,5106
collection,-1,9173819,56748
sweep,-1,10310306,134
mark,-1,10310686,15604
sweep,-1,10329875,1600
sweep,-1,10350921,6141
concsweep,1,10357253,8017
collection,-1,10310650,55472
concsweep,0,10356755,8527
sweep,-1,11466301,107
mark,-1,11466655,13951
sweep,-1,11484133,1398
sweep,-1,11502875,5231
concsweep,0,11512350,6423
concsweep,1,11511766,7032
collection,-1,11466624,57237
sweep,-1,12603763,142
mark,-1,12604085,15632
sweep,-1,12623323,1317
sweep,-1,12643234,8013
concsweep,0,12651034,6040
concsweep,1,12650931,6121
collection,-1,12604060,56271
sweep,-1,13733116,93
mark,-1,13733464,12853
sweep,-1,13749658,1132
sweep,-1,13768958,7559
concsweep,0,13777594,5697
concsweep,1,13777336,5979
collection,-1,13733434,52988
sweep,-1,14863390,46
mark,-1,14863642,15104
sweep,-1,14882141,1500
sweep,-1,14901306,9448
concsweep,0,14910053,4929
concsweep,1,14910043,4957
collection,-1,14863611,55679
sweep,-1,16014754,116
mark,-1,16015052,14875
sweep,-1,16033755,1414
sweep,-1,16053577,3910
concsweep,1,16061466,8685
concsweep,0,16062037,8117
collection,-1,16015028,60645
sweep,-1,17179123,89
mark,-1,17179448,16151
sweep,-1,17198864,1475
sweep,-1,17216500,8526
collection,-1,17179382,55684
concsweep,1,17226651,8330
concsweep,0,17226720,8293
sweep,-1,18341163,88
mark,-1,18341456,14245
sweep,-1,18359240,1448
sweep,-1,18378046,3424
sweep,-1,18389978,1365
concsweep,0,18386970,8520
concsweep,1,18386958,8553
collection,-1,18341424,58832
sweep,-1,19485977,84
mark,-1,19486282,15313
sweep,-1,19505119,1390
sweep,-1,19525050,8601
concsweep,0,19533103,5028
concsweep,1,19532579,5609
collection,-1,19486250,54292
sweep,-1,20610380,133
mark,-1,20610775,14336
sweep,-1,20695528,1534
sweep,-1,20724958,2898
concsweep,1,20727230,8634
concsweep,0,20727491,8395
collection,-1,20610740,127093
sweep,-1,21806468,92
mark,-1,21806749,14845
sweep,-1,21825391,1570
sweep,-1,21852592,6676
concsweep,0,21857472,5444
concsweep,1,21857196,5730
collection,-1,21806720,61781
sweep,-1,22924070,86
mark,-1,22924337,16448
sweep,-1,22944102,1166
