event_type,gc_thread,start_ns,time_ns
sweep,-1,42205983,99
mark,-1,42208814,25319
sweep,-1,42238492,2770
concsweep,0,42270597,17258
concsweep,1,42270122,17759
collection,-1,42208778,80808
sweep,-1,77014999,57
mark,-1,77015219,15052
sweep,-1,77033770,1612
concsweep,0,77065022,36826
concsweep,1,77064319,37554
collection,-1,77015194,258670
sweep,-1,111811156,26
mark,-1,111811556,13595
sweep,-1,111828964,1496
concsweep,0,111861069,35416
concsweep,1,111860472,36047
collection,-1,111811533,257149
sweep,-1,146611550,42
mark,-1,146611811,12785
sweep,-1,146627766,1488
concsweep,1,146659292,35726
concsweep,0,146659933,35085
collection,-1,146611785,254824
sweep,-1,178144795,33
mark,-1,178145167,16109
sweep,-1,178164398,1520
concsweep,0,178199467,93059
concsweep,1,178198985,93577
collection,-1,178145135,325068
