event_type,time_ns
mark,27265
sweep,2421
sweep,1048
sweep,952
sweep,914
sweep,911
sweep,886
sweep,902
sweep,918
sweep,944
sweep,885
sweep,972
sweep,862
sweep,956
sweep,882
sweep,938
sweep,1116
mark,19819
sweep,1573
sweep,919
sweep,944
sweep,850
sweep,951
sweep,871
sweep,962
sweep,981
sweep,989
sweep,903
sweep,965
sweep,888
sweep,948
sweep,948
sweep,992
sweep,1462
mark,20493
sweep,1494
sweep,1018
sweep,1000
sweep,827
sweep,857
sweep,915
sweep,1038
sweep,836
sweep,930
sweep,902
sweep,938
sweep,888
sweep,1053
sweep,1022
sweep,988
sweep,1148
mark,19233
sweep,1355
sweep,913
sweep,876
sweep,898
sweep,902
sweep,883
sweep,927
sweep,916
sweep,932
sweep,862
sweep,869
sweep,931
sweep,964
sweep,964
sweep,987
sweep,1316
mark,18756
sweep,1466
sweep,926
sweep,989
sweep,972
sweep,872
sweep,866
sweep,1007
sweep,924
sweep,846
sweep,851
sweep,887
sweep,908
sweep,874
sweep,940
sweep,958
sweep,1067
mark,17753
sweep,1362
sweep,877
sweep,918
sweep,848
sweep,902
sweep,854
sweep,881
sweep,862
sweep,910
sweep,870
sweep,899
sweep,881
sweep,949
sweep,954
sweep,1001
sweep,1150
mark,16793
sweep,1394
sweep,866
sweep,869
sweep,857
sweep,928
sweep,840
sweep,948
sweep,857
sweep,901
sweep,883
sweep,869
sweep,881
sweep,899
sweep,980
sweep,984
sweep,1053
mark,17523
sweep,1361
sweep,898
sweep,883
sweep,841
sweep,855
sweep,905
sweep,911
sweep,871
sweep,856
sweep,903
sweep,890
sweep,929
sweep,869
sweep,908
sweep,963
sweep,1114
mark,16637
sweep,1312
sweep,849
sweep,913
sweep,872
sweep,881
sweep,845
sweep,911
sweep,858
sweep,862
sweep,856
sweep,943
sweep,876
sweep,910
sweep,914
sweep,986
sweep,1065
mark,17990
sweep,1405
sweep,901
sweep,960
sweep,864
sweep,872
sweep,859
sweep,945
sweep,848
sweep,916
sweep,853
sweep,921
sweep,864
sweep,886
sweep,878
sweep,900
sweep,1121
mark,16737
sweep,1364
sweep,854
sweep,860
sweep,888
sweep,868
sweep,857
sweep,879
sweep,894
sweep,880
sweep,854
sweep,884
sweep,891
sweep,881
sweep,898
sweep,907
sweep,1039
mark,16913
sweep,1307
sweep,860
sweep,836
sweep,897
sweep,895
sweep,854
sweep,875
sweep,876
sweep,873
sweep,841
sweep,869
sweep,921
sweep,962
sweep,924
sweep,1082
sweep,1125
mark,17078
sweep,1383
sweep,845
sweep,858
sweep,835
sweep,938
sweep,872
sweep,880
sweep,875
sweep,934
sweep,852
sweep,885
sweep,864
sweep,950
sweep,896
sweep,1223
sweep,1097
mark,16876
sweep,1383
sweep,841
sweep,865
sweep,875
sweep,903
sweep,890
sweep,902
sweep,912
sweep,921
sweep,850
sweep,887
sweep,873
sweep,923
sweep,912
sweep,907
sweep,1017
mark,17076
sweep,1609
sweep,837
sweep,905
sweep,916
sweep,885
sweep,890
sweep,941
