event_type,gc_thread,start_ns,time_ns
sweep,-1,5293237649,169
mark,-1,5293243173,28673
sweep,-1,5293278238,2718
concsweep,1,5293310839,6141468
concsweep,0,5293310838,6141484
collection,-1,5293243128,6376782
sweep,-1,10272412918,148
mark,-1,10272414400,31264
sweep,-1,10272450798,2775
concsweep,0,10272484912,6303845
concsweep,1,10272485155,6303600
collection,-1,10272414355,6542339
sweep,-1,15256455458,148
mark,-1,15256456338,30649
sweep,-1,15256492202,2242
concsweep,1,15256524235,6301829
collection,-1,15256456310,6370583
concsweep,0,15256524228,6301834
sweep,-1,20232503191,297
mark,-1,20232504583,23026
sweep,-1,20232532949,2500
concsweep,0,20232565443,6170396
concsweep,1,20232565445,6170433
collection,-1,20232504548,6378729
sweep,-1,25222131850,185
mark,-1,25222133002,22630
sweep,-1,25222160784,2249
concsweep,0,25222193445,6293265
concsweep,1,25222193441,6293408
collection,-1,25222132967,6522339
sweep,-1,30205801644,190
mark,-1,30205802867,22570
sweep,-1,30205830909,2215
concsweep,0,30205864508,6275055
collection,-1,30205802832,6337555
concsweep,1,30205864850,6274749
sweep,-1,35197405134,122
mark,-1,35197406130,29125
sweep,-1,35197440306,2344
concsweep,0,35197471329,6300698
concsweep,1,35197471467,6300763
collection,-1,35197406102,6534728
sweep,-1,40186830554,200
mark,-1,40186832033,22773
sweep,-1,40186860415,2371
concsweep,0,40186892634,6305161
concsweep,1,40186892637,6305197
collection,-1,40186831998,6533927
sweep,-1,45174124474,436
mark,-1,45174125985,30660
sweep,-1,45174161838,2511
concsweep,0,45174194671,6293452
concsweep,1,45174194987,6293045
collection,-1,45174125942,6530167
sweep,-1,50161776333,162
mark,-1,50161777337,21965
sweep,-1,50161804428,2345
concsweep,1,50161838669,6148579
concsweep,0,50161838630,6148612
collection,-1,50161777307,6354225
sweep,-1,55146021474,185
mark,-1,55146022597,23099
sweep,-1,55146050773,2344
concsweep,0,55146082524,6276932
collection,-1,55146022563,6338042
concsweep,1,55146082547,6276983
sweep,-1,60132125575,317
mark,-1,60132126722,31088
sweep,-1,60132162649,2533
concsweep,0,60132194680,6148481
concsweep,1,60132194718,6148468
collection,-1,60132126687,6383934
sweep,-1,65108571926,133
mark,-1,65108573060,22219
sweep,-1,65108600697,2309
concsweep,0,65108631756,6305882
concsweep,1,65108632032,6305722
collection,-1,65108573025,6532927
sweep,-1,70083368052,213
mark,-1,70083369238,22701
sweep,-1,70083396977,2516
concsweep,0,70083430232,6307993
concsweep,1,70083430240,6308111
collection,-1,70083369210,6537349
sweep,-1,75062882300,202
mark,-1,75062883403,22600
sweep,-1,75062911036,2557
concsweep,0,75062943147,6314490
concsweep,1,75062943228,6314449
collection,-1,75062883367,6542328
sweep,-1,80041136022,189
mark,-1,80041137061,29551
sweep,-1,80041171984,2342
concsweep,0,80041202601,6264538
concsweep,1,80041202611,6264569
collection,-1,80041137025,6502272
sweep,-1,85025532988,209
mark,-1,85025534042,22780
sweep,-1,85025561485,2416
concsweep,1,85025592549,6160558
concsweep,0,85025592540,6160691
collection,-1,85025534012,6405217
sweep,-1,90005989330,191
mark,-1,90005990712,21925
sweep,-1,90006017684,10509
concsweep,0,90006052588,6199020
concsweep,1,90006052591,6199101
collection,-1,90005990676,6428361
sweep,-1,94987201283,157
mark,-1,94987202288,21708
sweep,-1,94987228953,2148
concsweep,0,94987231089,6187393
concsweep,1,94987252510,6166264
collection,-1,94987202255,6233905
sweep,-1,99965699562,156
mark,-1,99965700349,21925
sweep,-1,99965727185,10899
concsweep,0,99965749404,6166785
concsweep,1,99965740043,6176166
collection,-1,99965700324,6384709
sweep,-1,104950974859,134
mark,-1,104950975889,23519
sweep,-1,104951004799,2512
concsweep,0,104951006962,6162659
concsweep,1,104951008159,6161483
collection,-1,104950975852,6214470
sweep,-1,109931741085,168
mark,-1,109931742642,24049
sweep,-1,109931771793,2789
concsweep,1,109931795845,6178338
concsweep,0,109931774516,6199662
collection,-1,109931742598,6398911
sweep,-1,114910353977,160
mark,-1,114910354872,23972
sweep,-1,114910383628,2437
concsweep,1,114910415838,6157043
collection,-1,114910354845,6219208
concsweep,0,114910415813,6157011
