event_type,time_ns
mark,41074
sweep,4643
sweep,2710
sweep,2732
sweep,1809
sweep,1858
sweep,1888
sweep,1868
sweep,2192
mark,21596
sweep,2552
sweep,1931
sweep,1834
sweep,1919
sweep,1819
sweep,1907
sweep,1865
sweep,2206
mark,20088
sweep,2422
sweep,1955
sweep,1915
sweep,1891
sweep,1745
sweep,1865
sweep,1871
sweep,2323
mark,20173
sweep,2388
sweep,1883
sweep,1883
sweep,1965
sweep,1769
sweep,1890
sweep,1944
sweep,2241
mark,20159
sweep,2371
sweep,1938
sweep,1848
sweep,1906
sweep,1762
sweep,1849
sweep,1863
sweep,2257
mark,18879
sweep,2252
sweep,1838
sweep,1848
sweep,1874
sweep,1800
sweep,1821
sweep,1900
sweep,2205
mark,19213
sweep,2296
sweep,1829
sweep,1795
sweep,1827
sweep,1771
sweep,1859
sweep,1852
sweep,2662
mark,18730
sweep,2240
sweep,1778
sweep,1790
sweep,1891
sweep,1762
sweep,1745
sweep,1773
sweep,2193
mark,19151
sweep,2311
sweep,1867
sweep,1871
sweep,1861
sweep,1811
sweep,1819
sweep,1790
sweep,2292
mark,18832
sweep,2287
sweep,1835
sweep,1825
sweep,1815
sweep,1767
sweep,1842
sweep,1815
sweep,2250
mark,19040
sweep,2529
sweep,1883
sweep,1797
sweep,1794
sweep,1752
sweep,1786
sweep,1769
sweep,2169
mark,18845
sweep,2439
sweep,1896
sweep,1887
sweep,1824
sweep,1845
sweep,1846
sweep,1853
sweep,2261
mark,19743
sweep,2323
sweep,1844
sweep,1865
sweep,1807
sweep,1764
sweep,1873
sweep,1795
sweep,2206
mark,18658
sweep,2233
sweep,1803
sweep,1806
sweep,1779
sweep,1749
sweep,1840
sweep,1807
sweep,2106
mark,18531
sweep,2255
sweep,1753
sweep,1845
sweep,1854
sweep,1792
sweep,1815
sweep,1754
sweep,2148
mark,18076
sweep,2242
sweep,1843
sweep,1844
sweep,1847
sweep,1813
sweep,1881
sweep,1808
sweep,2134
mark,17954
sweep,2194
sweep,1815
sweep,1771
sweep,1804
sweep,1747
sweep,1878
sweep,1780
sweep,2168
mark,18659
sweep,2453
