event_type,time_ns
mark,42958
sweep,4917
sweep,3375
sweep,3198
sweep,3264
sweep,3118
sweep,2898
sweep,3172
sweep,3382
mark,25314
sweep,3813
sweep,3451
sweep,3131
sweep,2123
sweep,1874
sweep,1904
sweep,1958
sweep,2149
mark,15487
sweep,2389
sweep,2252
sweep,2117
sweep,2187
sweep,1812
sweep,1887
sweep,1954
sweep,2136
mark,15829
sweep,2334
sweep,2175
sweep,2078
sweep,2333
sweep,1835
sweep,2183
sweep,1929
sweep,2107
mark,14684
sweep,2548
sweep,2139
sweep,2135
sweep,2078
sweep,1784
sweep,1955
sweep,2021
sweep,2114
mark,14680
sweep,2264
sweep,2281
sweep,2119
sweep,2305
sweep,1794
sweep,2034
sweep,2109
sweep,2135
mark,16372
sweep,2414
sweep,2166
sweep,2030
sweep,2127
sweep,1804
sweep,2012
sweep,1940
sweep,2077
mark,14170
sweep,2397
sweep,2131
sweep,2380
sweep,2080
sweep,1792
sweep,2003
sweep,1962
sweep,2120
mark,14604
sweep,2275
sweep,2120
sweep,2085
sweep,2081
sweep,1909
sweep,2005
sweep,2179
sweep,2009
mark,14328
sweep,2176
sweep,2275
sweep,1961
sweep,2189
sweep,1777
sweep,2001
sweep,2015
sweep,2153
mark,13614
sweep,2163
sweep,2107
sweep,2058
sweep,2033
sweep,1820
sweep,1941
sweep,2014
sweep,1992
mark,14155
sweep,2636
sweep,2134
sweep,2070
sweep,2386
sweep,1808
sweep,1981
sweep,1955
sweep,2056
mark,14867
sweep,2320
sweep,2123
sweep,2100
sweep,2066
sweep,1755
sweep,1891
sweep,2134
sweep,2063
mark,14296
sweep,2307
sweep,2148
sweep,2065
sweep,2094
sweep,1811
sweep,1949
sweep,1846
sweep,1971
mark,13439
sweep,2626
sweep,2064
sweep,2075
sweep,2049
sweep,1817
sweep,1995
sweep,1948
sweep,2044
mark,13428
sweep,2233
sweep,2041
sweep,2272
sweep,2037
sweep,1858
sweep,2020
sweep,1943
sweep,2035
mark,13568
sweep,2251
sweep,2065
sweep,2053
sweep,2019
sweep,1761
sweep,1981
sweep,1977
sweep,2082
mark,14604
sweep,2286
sweep,2133
sweep,2021
sweep,2102
sweep,1813
sweep,2027
sweep,2026
sweep,2094
mark,13379
sweep,2284
sweep,2315
sweep,2106
sweep,2015
sweep,1876
sweep,1994
sweep,2060
sweep,2193
mark,14335
sweep,2453
sweep,2144
sweep,2057
sweep,2284
sweep,1832
sweep,1967
sweep,2001
sweep,2097
mark,13504
sweep,2287
sweep,2110
sweep,2342
sweep,1943
sweep,1896
sweep,1945
sweep,2014
