event_type,time_ns
mark,44996
sweep,4879
sweep,3391
sweep,3558
sweep,3091
sweep,3343
sweep,3155
sweep,1827
sweep,2009
mark,17540
sweep,2222
sweep,1877
sweep,1762
sweep,1822
sweep,1776
sweep,2024
sweep,1783
sweep,2259
mark,15721
sweep,2282
sweep,2079
sweep,1795
sweep,1797
sweep,1798
sweep,1940
sweep,1782
sweep,2026
mark,15473
sweep,2020
sweep,1854
sweep,1837
sweep,1798
sweep,1910
sweep,1866
sweep,1801
sweep,2312
mark,15474
sweep,2068
sweep,2097
sweep,1864
sweep,1700
sweep,1830
sweep,1882
sweep,1839
sweep,2011
mark,15083
sweep,2128
sweep,1912
sweep,1742
sweep,1784
sweep,1772
sweep,1997
sweep,1738
sweep,2105
mark,15959
sweep,2053
sweep,1864
sweep,1778
sweep,1793
sweep,1767
sweep,1953
sweep,1736
sweep,2161
mark,15049
sweep,2121
sweep,1909
sweep,1759
sweep,1784
sweep,1743
sweep,2090
sweep,1762
sweep,2202
mark,15208
sweep,2085
sweep,1838
sweep,1804
sweep,1783
sweep,1824
sweep,2054
sweep,1789
sweep,2114
mark,14326
sweep,2160
sweep,1777
sweep,1734
sweep,1775
sweep,1825
sweep,1948
sweep,1805
sweep,2183
mark,14477
sweep,2176
sweep,1778
sweep,1819
sweep,1681
sweep,1833
sweep,1835
sweep,1867
sweep,1995
mark,14553
sweep,2099
sweep,1883
sweep,1776
sweep,1781
sweep,1808
sweep,1909
sweep,1846
sweep,2169
mark,15407
sweep,2090
sweep,1914
sweep,1803
sweep,1758
sweep,1823
sweep,1916
sweep,1817
sweep,2238
mark,14619
sweep,2054
sweep,1902
sweep,1780
sweep,1817
sweep,1734
sweep,1930
sweep,1788
sweep,2121
mark,15085
sweep,2193
sweep,1956
sweep,1776
sweep,1790
sweep,1779
sweep,1921
sweep,1771
sweep,2253
mark,14460
sweep,2153
sweep,1880
sweep,1805
sweep,1776
sweep,1833
sweep,1916
sweep,1841
sweep,2023
mark,14059
sweep,2203
sweep,1843
sweep,1808
sweep,1781
sweep,1775
sweep,1919
sweep,1728
sweep,2386
mark,13977
sweep,2169
sweep,1932
sweep,1799
sweep,1732
sweep,1723
sweep,1921
sweep,1804
sweep,2051
mark,13976
sweep,2091
sweep,1938
sweep,1803
sweep,1798
sweep,1807
sweep,1912
sweep,1767
sweep,2146
mark,14907
sweep,2110
sweep,1854
sweep,1789
sweep,1740
sweep,1779
sweep,1907
sweep,1793
sweep,2144
mark,14048
sweep,1992
sweep,1900
sweep,1807
sweep,1720
sweep,1756
sweep,1951
sweep,1769
sweep,2115
mark,14633
sweep,2004
sweep,2015
sweep,1828
sweep,1772
sweep,1763
sweep,1919
sweep,1791
sweep,2088
mark,13814
sweep,2026
sweep,1970
sweep,1813
sweep,1744
sweep,1799
sweep,1838
sweep,1790
sweep,2119
mark,14756
sweep,2020
sweep,1843
sweep,1877
sweep,1734
sweep,1795
sweep,1880
sweep,1823
sweep,2037
mark,14253
sweep,2005
sweep,1909
sweep,1790
sweep,1749
sweep,1733
sweep,1996
sweep,1847
sweep,2308
mark,13988
sweep,2056
sweep,1840
sweep,1811
sweep,1774
sweep,1843
sweep,2003
sweep,1811
sweep,2221
mark,15049
sweep,2041
sweep,1844
sweep,1714
sweep,1790
sweep,1765
sweep,1934
sweep,1752
sweep,2218
mark,14270
sweep,2141
sweep,1874
sweep,1791
sweep,2044
sweep,1784
sweep,1921
sweep,1789
sweep,2270
mark,14516
sweep,2069
sweep,1812
sweep,1808
sweep,1764
sweep,1807
sweep,2050
sweep,1783
sweep,2187
mark,14245
sweep,2084
sweep,1815
sweep,1762
sweep,1733
sweep,1786
sweep,1918
sweep,1817
sweep,2040
mark,14813
sweep,1959
sweep,1860
sweep,1826
sweep,1784
sweep,1785
sweep,1862
sweep,1847
sweep,2048
mark,14268
sweep,1966
sweep,1917
sweep,1754
sweep,1770
sweep,1755
sweep,1970
sweep,1773
sweep,2061
mark,14143
sweep,2117
sweep,1818
sweep,1766
sweep,1730
sweep,1770
sweep,1964
sweep,1810
sweep,2165
mark,14285
sweep,2081
sweep,1986
sweep,1801
sweep,1707
sweep,1815
sweep,1883
sweep,1801
sweep,2045
mark,15070
sweep,2082
sweep,1820
sweep,1750
sweep,1713
sweep,1746
sweep,1961
sweep,1784
sweep,2108
mark,15859
sweep,2111
sweep,1819
sweep,1802
sweep,1797
sweep,1831
sweep,1838
sweep,1809
sweep,2208
mark,14300
sweep,2172
sweep,1811
sweep,1809
sweep,1740
sweep,1790
sweep,1927
sweep,1780
sweep,2157
mark,14122
sweep,2169
sweep,1812
sweep,1816
sweep,1668
sweep,1810
sweep,1873
sweep,1862
sweep,2101
mark,15042
sweep,2096
sweep,1934
sweep,1748
sweep,1857
sweep,1774
sweep,1973
sweep,1802
sweep,2125
mark,14848
sweep,2091
sweep,1833
sweep,1781
sweep,1727
sweep,1790
sweep,1938
sweep,1771
sweep,2083
mark,14279
sweep,1900
sweep,1816
sweep,1846
sweep,1679
sweep,1830
sweep,1845
sweep,1822
sweep,2083
mark,14274
sweep,1989
sweep,1875
sweep,1747
sweep,1720
sweep,1794
sweep,1907
sweep,1893
sweep,2044
mark,14187
sweep,1995
sweep,1920
sweep,1720
sweep,1849
sweep,1759
sweep,1973
sweep,1773
sweep,2160
mark,14728
sweep,2045
sweep,1735
sweep,1808
sweep,1717
sweep,1794
sweep,1860
sweep,1832
sweep,1985
mark,14074
sweep,2050
sweep,1891
sweep,1789
sweep,1723
sweep,1724
sweep,1849
sweep,1778
sweep,2330
mark,15864
sweep,2114
sweep,1875
sweep,1805
sweep,1752
sweep,1832
sweep,1889
sweep,1809
sweep,2112
mark,14373
sweep,2065
sweep,1791
sweep,1792
sweep,1722
sweep,1776
sweep,1912
sweep,1775
sweep,2081
mark,14112
sweep,2031
sweep,1887
sweep,1741
sweep,1763
sweep,1724
sweep,1963
sweep,1759
sweep,2035
mark,14738
sweep,2060
sweep,1825
sweep,1780
sweep,1792
sweep,1751
sweep,2028
sweep,1852
sweep,2189
mark,13848
sweep,2063
sweep,1813
sweep,1783
sweep,1736
sweep,1786
sweep,1941
sweep,1794
sweep,2173
mark,14695
sweep,2072
sweep,1928
sweep,1767
sweep,1767
sweep,1730
sweep,1907
sweep,1751
sweep,2061
mark,13826
sweep,1967
sweep,1933
sweep,1776
sweep,1745
sweep,1739
sweep,1926
sweep,1732
sweep,2065
mark,15015
sweep,2021
sweep,2303
sweep,1730
sweep,1858
sweep,1761
sweep,1864
sweep,1786
sweep,2291
mark,15166
sweep,2090
sweep,1863
sweep,1731
sweep,1794
sweep,1734
sweep,1911
sweep,1721
sweep,2088
mark,14122
sweep,2024
sweep,1926
sweep,1720
sweep,1708
sweep,1725
sweep,1860
sweep,1758
sweep,2258
mark,13830
sweep,2115
sweep,1859
sweep,1794
sweep,1752
sweep,1780
sweep,1913
sweep,1834
sweep,2112
mark,14639
sweep,2106
sweep,1847
sweep,1768
sweep,1721
sweep,1791
sweep,1825
sweep,1813
sweep,2134
mark,14606
sweep,1966
sweep,1913
sweep,1834
sweep,1643
sweep,1827
sweep,1822
sweep,1843
sweep,2054
mark,14267
sweep,2212
sweep,1926
sweep,1806
sweep,1869
sweep,1757
sweep,1934
sweep,1777
sweep,2098
mark,14230
sweep,2228
sweep,1838
sweep,1775
sweep,1747
sweep,1817
sweep,1917
sweep,1733
sweep,2097
mark,13984
sweep,2126
sweep,1861
sweep,1742
sweep,1798
sweep,1764
sweep,1914
sweep,1767
sweep,2151
mark,14516
sweep,2039
sweep,1779
sweep,1779
sweep,1815
sweep,1728
sweep,1899
sweep,1800
sweep,2181
mark,14310
sweep,2155
sweep,1818
sweep,1772
sweep,1744
sweep,1826
sweep,1940
sweep,1806
sweep,2182
mark,14049
sweep,2057
sweep,1894
sweep,1727
sweep,1747
sweep,1760
sweep,1920
sweep,1824
sweep,2067
mark,14042
sweep,2105
sweep,1935
sweep,1823
sweep,1756
sweep,1705
sweep,1918
sweep,1798
sweep,2107
mark,13752
sweep,2108
sweep,1869
sweep,1788
sweep,1704
sweep,1752
sweep,1986
sweep,1812
sweep,2151
mark,15127
sweep,2022
sweep,1841
sweep,1776
sweep,1716
sweep,1810
sweep,1852
sweep,1799
sweep,2103
mark,14858
sweep,2104
sweep,1861
sweep,1784
sweep,1712
sweep,1751
sweep,1899
sweep,1761
sweep,2104
mark,14228
sweep,2082
sweep,1805
sweep,1797
sweep,1736
sweep,1815
sweep,1951
sweep,1796
sweep,2237
mark,13590
sweep,2140
sweep,1811
sweep,1795
sweep,1755
sweep,1806
sweep,1842
sweep,1804
sweep,2059
mark,14429
sweep,2066
sweep,1864
sweep,1746
sweep,1756
sweep,1738
sweep,1907
sweep,1737
sweep,2117
mark,13502
sweep,2031
sweep,1850
sweep,1797
sweep,1787
sweep,1727
sweep,1944
sweep,1756
sweep,2253
mark,13889
sweep,2037
sweep,1955
sweep,1809
sweep,1739
sweep,1801
sweep,1900
sweep,1783
sweep,2040
mark,13473
sweep,2257
sweep,1909
sweep,1773
sweep,1793
sweep,1718
sweep,1986
sweep,1746
sweep,2057
mark,13971
sweep,2028
sweep,1931
sweep,1755
sweep,2086
sweep,1813
sweep,2256
sweep,1930
sweep,2659
mark,22839
sweep,2569
sweep,2306
sweep,2117
sweep,1901
sweep,1814
sweep,1926
sweep,1896
sweep,2293
mark,14358
sweep,2143
sweep,2027
sweep,1820
sweep,1718
sweep,1775
sweep,1901
sweep,1793
sweep,2073
mark,14013
sweep,2083
sweep,1832
sweep,1839
sweep,1690
sweep,1802
sweep,1816
sweep,1824
sweep,2009
mark,14935
sweep,2046
sweep,1867
sweep,1754
sweep,1871
sweep,1781
sweep,1806
sweep,1763
sweep,2113
mark,14205
sweep,2072
sweep,1795
sweep,1767
sweep,1766
sweep,1780
sweep,1905
sweep,1769
sweep,2041
mark,14315
sweep,2005
sweep,1851
sweep,1832
sweep,1664
sweep,1816
sweep,1854
sweep,1848
sweep,2085
mark,13509
sweep,2089
sweep,1895
sweep,1761
sweep,1867
sweep,1740
sweep,1975
sweep,1771
sweep,2186
mark,13554
sweep,2032
sweep,1843
sweep,1777
sweep,1776
sweep,1791
sweep,1932
sweep,1849
sweep,2067
mark,14604
sweep,2076
sweep,1842
sweep,1830
sweep,1723
sweep,1798
sweep,1882
sweep,1825
sweep,2026
mark,14594
sweep,2039
sweep,1896
sweep,1724
sweep,1721
sweep,1724
sweep,1902
sweep,1815
sweep,2104
mark,13723
sweep,2047
sweep,1898
sweep,1817
sweep,1785
sweep,1831
sweep,1877
sweep,1790
sweep,2123
mark,13639
sweep,2058
sweep,1941
sweep,1789
sweep,1703
sweep,1799
sweep,1922
sweep,1759
sweep,1988
mark,13679
sweep,2011
sweep,1904
sweep,1815
sweep,1658
sweep,1813
sweep,1810
sweep,1823
sweep,2001
mark,14754
sweep,2028
sweep,1923
sweep,1745
sweep,1858
sweep,1770
sweep,1961
sweep,1782
sweep,2176
mark,15255
sweep,2052
sweep,1832
sweep,1791
sweep,1747
sweep,1800
sweep,1889
sweep,1788
sweep,1997
mark,14394
sweep,1970
sweep,1798
sweep,1830
sweep,1688
sweep,1810
sweep,1887
sweep,1838
sweep,1992
mark,31851
sweep,2106
sweep,1957
