event_type,time_ns
mark,94459
sweep,2626
sweep,1746
sweep,1899
sweep,1588
sweep,1610
sweep,1576
sweep,1491
sweep,1590
sweep,1582
sweep,1570
sweep,1468
sweep,2133
sweep,1557
sweep,1571
sweep,2077
sweep,3953
mark,67866
sweep,1472
sweep,946
sweep,1156
sweep,879
sweep,884
sweep,855
sweep,913
sweep,887
sweep,922
sweep,863
sweep,863
sweep,893
sweep,856
sweep,2437
sweep,3540
sweep,3048
mark,52624
sweep,1175
sweep,1012
sweep,1019
sweep,914
sweep,879
sweep,863
sweep,854
sweep,875
sweep,906
sweep,868
sweep,871
sweep,868
sweep,875
sweep,2889
sweep,3662
sweep,2037
mark,60600
sweep,1234
sweep,905
sweep,1022
sweep,871
sweep,872
sweep,853
sweep,929
sweep,861
sweep,901
sweep,851
sweep,882
sweep,879
sweep,859
sweep,1405
sweep,4617
sweep,3486
mark,56557
sweep,1287
sweep,911
sweep,1056
sweep,886
sweep,980
sweep,867
sweep,971
sweep,975
sweep,1053
sweep,1045
sweep,915
sweep,1267
sweep,1253
sweep,4385
sweep,5229
sweep,2185
mark,82397
sweep,1739
sweep,1525
sweep,2165
sweep,1423
sweep,1428
sweep,1680
sweep,1764
sweep,1408
sweep,1347
sweep,1733
sweep,1460
sweep,1410
sweep,1426
sweep,2533
sweep,5645
sweep,4963
mark,95510
sweep,1576
sweep,1711
sweep,1574
sweep,1429
sweep,1434
sweep,1138
sweep,1524
sweep,1411
sweep,1065
sweep,1048
sweep,1320
sweep,1450
sweep,1297
sweep,4694
sweep,4853
sweep,2038
mark,95434
sweep,1434
sweep,1364
sweep,1538
sweep,1206
sweep,1415
sweep,957
sweep,1029
sweep,1127
sweep,948
sweep,962
sweep,1022
sweep,1108
sweep,1060
sweep,2086
sweep,5559
sweep,4787
mark,86096
sweep,1372
sweep,1091
sweep,1409
sweep,1354
sweep,1007
sweep,887
sweep,974
sweep,1127
sweep,971
sweep,958
sweep,911
sweep,1005
sweep,1016
sweep,4564
sweep,4124
sweep,1244
mark,78220
sweep,1690
sweep,1039
sweep,1500
sweep,1096
sweep,995
sweep,920
sweep,959
sweep,1018
sweep,1109
sweep,942
sweep,924
sweep,910
sweep,899
sweep,1024
sweep,4346
sweep,3668
mark,75399
sweep,1339
sweep,990
sweep,1187
sweep,974
sweep,936
sweep,879
sweep,875
sweep,967
sweep,908
sweep,886
sweep,872
sweep,885
sweep,895
sweep,3364
sweep,4259
sweep,2612
mark,71677
sweep,1404
sweep,1013
sweep,1091
sweep,934
sweep,1008
sweep,868
sweep,892
sweep,921
sweep,888
sweep,891
sweep,928
sweep,869
sweep,866
sweep,2864
sweep,4694
sweep,3788
mark,52020
sweep,1348
sweep,916
sweep,1204
sweep,926
sweep,936
sweep,868
sweep,881
sweep,952
sweep,925
sweep,862
sweep,879
sweep,882
sweep,1127
sweep,4253
sweep,2650
sweep,963
mark,63343
sweep,1287
sweep,1000
sweep,1130
sweep,912
sweep,864
sweep,867
sweep,872
sweep,895
sweep,861
sweep,916
sweep,900
sweep,875
sweep,860
sweep,862
sweep,3000
sweep,3501
mark,63924
sweep,1525
sweep,964
sweep,1025
sweep,863
sweep,872
sweep,863
sweep,881
sweep,871
sweep,883
sweep,924
sweep,878
sweep,898
sweep,858
sweep,3352
sweep,3573
sweep,2810
mark,39376
sweep,1280
sweep,955
sweep,992
sweep,853
sweep,886
sweep,855
sweep,878
sweep,880
sweep,868
sweep,876
sweep,880
sweep,866
sweep,1144
sweep,2668
sweep,3432
sweep,918
mark,56804
sweep,1266
sweep,899
sweep,1082
sweep,864
sweep,890
sweep,875
sweep,868
sweep,854
sweep,889
sweep,858
sweep,855
sweep,872
sweep,863
sweep,882
sweep,3318
sweep,3608
mark,60578
sweep,1273
sweep,924
sweep,1014
sweep,879
sweep,883
sweep,916
sweep,872
sweep,872
sweep,894
sweep,869
sweep,862
sweep,890
sweep,873
sweep,3066
sweep,4243
sweep,2498
mark,59558
sweep,1344
sweep,853
sweep,977
sweep,866
sweep,877
sweep,865
sweep,868
sweep,918
sweep,858
sweep,870
sweep,865
sweep,870
sweep,834
sweep,2670
sweep,4169
sweep,3892
mark,44029
sweep,1268
sweep,913
sweep,1065
sweep,879
sweep,915
sweep,884
sweep,874
